STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
Arizona,1953,Presidential,,,,137889
Arkansas,1953,Presidential,,,,226384
Arkansas,1953,Presidential,,,,186017
Arkansas,1962,Presidential,,,Republican (Dem),227062
Arkansas,1962,Presidential,,,Stevenson (Democrat),215049
CALIFORNIA,1952,HOUSE,1,Hubert B. Scudder,"Republican, Democrat",137801
CALIFORNIA,1952,HOUSE,1,Carl Sullivan,Independent-Progressive,21734
CALIFORNIA,1952,HOUSE,10,Charles S. Gubser,Republican,106377
CALIFORNIA,1952,HOUSE,10,Arthur L. Johnson,Democrat,70271
CALIFORNIA,1952,HOUSE,10,Betsey K. Fisher,Independent-Progressive,2939
CALIFORNIA,1952,HOUSE,11,Leroy Johnson,"Republican, Democrat",104959
CALIFORNIA,1952,HOUSE,11,Leslie B. Stillingflyde,Independent-Progressive,14997
CALIFORNIA,1952,HOUSE,12,A. Oakley Hunter,"Republican, Democrat",103587
CALIFORNIA,1952,HOUSE,13,Ernest K. Bramblett,Republican,79496
CALIFORNIA,1952,HOUSE,13,Will Hays,Democrat,76516
CALIFORNIA,1952,HOUSE,2,Clair Engle,"Democrat, Republican",124179
CALIFORNIA,1952,HOUSE,3,"John E. Moss, Jr.",Democrat,87335
CALIFORNIA,1952,HOUSE,3,Leslie E. Wood,Republican,82133
CALIFORNIA,1952,HOUSE,3,Helen C. Thomsen,Independent-Progressive,2443
CALIFORNIA,1952,HOUSE,4,William S. Mailliard,Republican,102359
CALIFORNIA,1952,HOUSE,4,Franck R. Havenner,Democrat,83748
CALIFORNIA,1952,HOUSE,5,John F. Shelley,"Democrat, Republican",107542
CALIFORNIA,1952,HOUSE,6,Robert L. Condon,Democrat,87768
CALIFORNIA,1952,HOUSE,6,"John F. Baldwin, Jr.",Republican,85766
CALIFORNIA,1952,HOUSE,7,"John J. Allen, Jr.","Republican, Democrat",120666
CALIFORNIA,1952,HOUSE,7,John Allen Johnson,Independent-Progressive,22408
CALIFORNIA,1952,HOUSE,8,George P. Miller,"Democrat, Republican",156445
CALIFORNIA,1952,HOUSE,9,J. Arthur Younger,Republican,71426
CALIFORNIA,1952,HOUSE,9,Harold F. Taggart,Democrat,61926
CALIFORNIA,1952,HOUSE,9,Charles S. Brown,Independent-Progressive,2130
CALIFORNIA,1952,PRESIDENTIAL,,,Republican,2897310
CALIFORNIA,1952,PRESIDENTIAL,,,Democrat,2197548
CALIFORNIA,1952,PRESIDENTIAL,,,Independent-Progressive,24106
CALIFORNIA,1952,PRESIDENTIAL,,,Prohibition,15653
CALIFORNIA,1952,PRESIDENTIAL,,,Christian Nationalist,3326
CALIFORNIA,1952,PRESIDENTIAL,,,Constitution,178
CALIFORNIA,1952,PRESIDENTIAL,,,Socialist,206
CALIFORNIA,1952,PRESIDENTIAL,,,Socialist Labor,272
CALIFORNIA,1952,SENATE,,William F. Knowland,"Republican, Democrat",3982448
CALIFORNIA,1952,SENATE,,Reuben W. Borough,Independent-Progressive,542270
CALIFORNIA,1952,SENATE,,Helen Gahagan Douglas,Write-in,11812
COLORADO,1932,House,1,Byron G. Rogers,Democratic,101864
COLORADO,1932,House,1,Mason K. Knuckles,Republican,97442
COLORADO,1932,House,1,Carle Whitehead,Socialist,1307
COLORADO,1952,House,1,,Republican,97442
COLORADO,1952,House,1,,Democrat,101864
COLORADO,1952,House,1,,Socialist,1397
COLORADO,1932,House,2,William S. Hill,Republican,113566
COLORADO,1932,House,2,Ralph L. Williams,Democratic,69300
COLORADO,1952,House,2,,Republican,134596
COLORADO,1952,House,2,,Democrat,62203
COLORADO,1932,House,3,J. Edgar Chenoweth,Republican,84739
COLORADO,1932,House,3,John H. Marsalis,Democratic,62025
COLORADO,1952,House,3,,Republican,73739
COLORADO,1952,House,3,,Democrat,62025
COLORADO,1932,House,4,Wayne N. Aspinall,Democratic,39676
COLORADO,1932,House,4,Howard M. Shults,Republican,39647
COLORADO,1952,House,4,,Republican,30647
COLORADO,1952,House,4,,Democrat,39678
COLORADO,1932,Presidential,,,,379782
COLORADO,1932,Presidential,,,,245504
COLORADO,1932,Presidential,,,,2181
COLORADO,1932,Presidential,,,,1191
COLORADO,1932,Presidential,,,,305
COLORADO,1932,Presidential,,,,352
COLORADO,1952,Presidential,,,Republican,379782
COLORADO,1952,Presidential,,,Democrat,248504
COLORADO,1952,Presidential,,,Constitutional,2181
COLORADO,1952,Presidential,,,Progressive,1919
COLORADO,1952,Presidential,,,Socialist,365
COLORADO,1952,Presidential,,,Socialist Labor,352
CONNECTICUT,1952,House,1,Thomas J. Dodd,Democrat,160080
CONNECTICUT,1952,House,1,John Ashmead,Republican,136540
CONNECTICUT,1952,House,2,Horace Seely-Brown Jr.,Republican,90827
CONNECTICUT,1952,House,2,William M. Citron,Democrat,72868
CONNECTICUT,1952,House,3,Albert W. Cretella,Republican,111018
CONNECTICUT,1952,House,3,John A. McGuire,Democrat,99408
CONNECTICUT,1952,House,4,Albert P. Morano,Republican,164689
CONNECTICUT,1952,House,4,Joseph P. Lyford,Democrat,107881
CONNECTICUT,1952,House,4,Stanley Mayhew,Socialist,1118
CONNECTICUT,1952,House,5,James T. Patterson,Republican,83848
CONNECTICUT,1952,House,5,John A. Speziale,Democrat,64020
CONNECTICUT,1952,Presidential,,,Republican,611012
CONNECTICUT,1952,Presidential,,,Democrat,481649
CONNECTICUT,1952,Presidential,,,Peoples Party of Connecticut,1466
CONNECTICUT,1952,Presidential,,,Socialist,2224
CONNECTICUT,1952,Presidential,,,Socialist Labor,535
CONNECTICUT,1952,Presidential,,,Write-in,5
CONNECTICUT,1952,Senate,,William A. Purtell,Republican,573854
CONNECTICUT,1952,Senate,,William Benton,Democrat,485066
CONNECTICUT,1952,Senate,,Vivien Kellems,Independent Republican,22268
CONNECTICUT,1952,Senate,,Jasper McLevy,Socialist,12279
CONNECTICUT,1952,Senate,,Prescott Bush,Republican,559465
CONNECTICUT,1952,Senate,,Abraham A. Ribicoff,Democrat,530505
CONNECTICUT,1952,Senate,,William H. Taft,Socialist,3298
CONNECTICUT,1952,House,,Antoni N. Sadlak,Republican,601238
CONNECTICUT,1952,House,,Stanley J. Pribyson,Democrat,489645
CONNECTICUT,1952,House,,Annie B. Waterman,Socialist,3965
California,1948,Representative,14,Harlan Hagen,Democrat,70809
California,1948,Representative,14,Thomas H. Werdel,Republican,68011
California,1948,Representative,14,,Scattering,3
California,1948,Representative,15,Gordon L. McDonough,Republican Democrat,142515
California,1948,Representative,15,,Scattering,387
California,1948,Representative,16,Donald L. Jackson,Republican,79127
California,1948,Representative,16,Jerry K. Harter,Democrat,53337
California,1948,Representative,16,,Scattering,81
California,1948,Representative,17,Cecil R. King,Democrat,114650
California,1948,Representative,17,Robert H. Finch,Republican,92587
California,1948,Representative,17,Lloyd C. Seeliger,Independent-Progressive,2738
California,1948,Representative,17,,Scattering,45
California,1948,Representative,18,Craig Hosmer,Republican,90438
California,1948,Representative,18,Joseph M. Kennick,Democrat,72457
California,1948,Representative,18,,Scattering,33
California,1948,Representative,19,Chet Holifield,Democrat Republican,126606
California,1948,Representative,19,Lila Alvarez,Independent-Progressive,13724
California,1948,Representative,19,Milton Snipper,Independent,4959
California,1948,Representative,19,,Scattering,181
California,1948,Representative,20,Carl Hinshaw,Republican Democrat,109509
California,1948,Representative,20,,Scattering,321
California,1948,Representative,21,Edgar W. Hiestand,Republican,112100
California,1948,Representative,21,Everett G. Burkhalter,Democrat,97007
California,1948,Representative,21,,Scattering,77
California,1948,Representative,22,Joseph F. Holt,Republican,85039
California,1948,Representative,22,Dean F. McHenry,Democrat,55534
California,1948,Representative,22,,Scattering,104
California,1948,Representative,23,Clyde Doyle,Democrat Republican,138356
California,1948,Representative,23,Olive T. Thompson,Independent-Progressive,17599
California,1948,Representative,23,C. Cleveland,Write-in,2329
California,1948,Representative,23,,Scattering,231
California,1948,Representative,24,Norris Poulson,Republican Democrat,119799
California,1948,Representative,24,Bertram L. Sharp,Independent-Progressive,17392
California,1948,Representative,24,,Scattering,294
California,1948,Representative,25,Patrick J. Hillings,Republican,135465
California,1948,Representative,25,Woodrow Wilson Sayre,Democrat,75126
California,1948,Representative,25,,Scattering,42
California,1948,Representative,26,Samuel William Yorty,Democrat Republican,157973
California,1948,Representative,26,Horace V. Alexander,Independent-Progressive,21462
California,1948,Representative,26,,Scattering,186
California,1948,Representative,27,Harry R. Sheppard,Democrat,68773
California,1948,Representative,27,Carl B. Hilliard,Republican,56202
California,1948,Representative,27,,Scattering,4
California,1948,Representative,28,James B. Utt,Republican,106922
California,1948,Representative,28,Lionel Van Deerlin,Democrat,62779
California,1948,Representative,28,,Scattering,17
California,1948,Representative,29,John Phillips,Republican Democrat,73144
California,1948,Representative,29,,Scattering,219
California,1948,Representative,30,Robert C. (Bob) Wilson,Republican,121332
California,1948,Representative,30,De Graff Austin,Democrat,82311
California,1948,Representative,30,,Scattering,38
California,1953,Presidential,,,,2855844
California,1953,Presidential,,,,2649772
California,1962,Presidential,,,Republican (Dem),3467903
California,1962,Presidential,,,Stevenson (Democrat),2128750
Colorado,1953,Presidential,,,,261947
Colorado,1953,Presidential,,,,407916
Colorado,1962,Presidential,,,Republican (Dem),396396
Colorado,1962,Presidential,,,Stevenson (Democrat),238819
Connecticut,1953,Presidential,,,,615407
Connecticut,1953,Presidential,,,,446762
Connecticut,1952,Presidential,,,,796865
Connecticut,1952,Presidential,,,,611012
Connecticut,1962,Presidential,,,Republican (Dem),564031
Connecticut,1962,Presidential,,,Stevenson (Democrat),422132
DELAWARE,1952,PRESIDENTIAL,,,Republican,90059
DELAWARE,1952,PRESIDENTIAL,,,Democrat,83315
DELAWARE,1952,PRESIDENTIAL,,,Progressive,155
DELAWARE,1952,PRESIDENTIAL,,,Prohibition,234
DELAWARE,1952,PRESIDENTIAL,,,Socialist,20
DELAWARE,1952,PRESIDENTIAL,,,Socialist-Labor,242
DELAWARE,1952,SENATE,,John J. Williams,Republican,93020
DELAWARE,1952,SENATE,,Alexis I. duPont Bayard,Democrat,77685
DELAWARE,1952,HOUSE,,Herbert B. Warburton,Republican,88285
DELAWARE,1952,HOUSE,,Joseph S. Scannell,Democrat,81730
Delaware,1953,Presidential,,,,96090
Delaware,1953,Presidential,,,,77078
Delaware,1952,Presidential,,,,96090
Delaware,1952,Presidential,,,,91965
Delaware,1962,Presidential,,,Republican (Dem),96373
Delaware,1962,Presidential,,,Stevenson (Democrat),83315
FLORIDA,1948,House,1,Courtney Campbell,Democrat,69149
FLORIDA,1948,House,1,William C. Cramer,Republican,67286
FLORIDA,1948,House,2,Charles E. Bennett,Democrat,64080
FLORIDA,1948,House,3,Bob Sikes,Democrat,74909
FLORIDA,1948,House,4,Bill Lantaff,Democrat,115611
FLORIDA,1948,House,4,Dorothea M. P. Vermorel,Republican,59458
FLORIDA,1948,House,5,A. S. (Syd) Herlong,Democrat,89943
FLORIDA,1948,House,6,Dwight L. Rogers,Democrat,55991
FLORIDA,1948,House,6,Janet H. Fitzgerald,Republican,36113
FLORIDA,1948,House,7,James A. Haley,Democrat,36973
FLORIDA,1948,House,7,Kent S. McKinley,Republican,28725
FLORIDA,1948,House,8,D. R. (Billy) Matthews,Democrat,40513
FLORIDA,1948,Presidential,,,,544036
FLORIDA,1952,PRESIDENTIAL,,,Republican,544036
FLORIDA,1952,PRESIDENTIAL,,,Democrat,444980
FLORIDA,1952,PRESIDENTIAL,,,Scattering,351
FLORIDA,1952,SENATE,,Spessard L. Holland,Democrat,616665
FLORIDA,1952,SENATE,,,Scattering,1135
Florida,1953,Presidential,,,,483228
Florida,1953,Presidential,,,,544036
Florida,1952,Presidential,,,,166916
Florida,1952,Presidential,,,,195781
Florida,1962,Presidential,,,Republican (Dem),544036
Florida,1962,Presidential,,,Stevenson (Democrat),480371
GEORGIA,1922,House,1,,Democrat,57088
GEORGIA,1948,House,1,Prince H. Preston,Democrat,57088
GEORGIA,1922,House,10,,Democrat,44646
GEORGIA,1948,House,10,Paul Brown,Democrat,44646
GEORGIA,1922,House,2,,Democrat,42220
GEORGIA,1948,House,2,Eugene Cox,Democrat,42226
GEORGIA,1922,House,3,,Democrat,53161
GEORGIA,1948,House,3,E. L. (Tic) Forrester,Democrat,53161
GEORGIA,1922,House,4,,Democrat,52329
GEORGIA,1948,House,4,A. Sidney Camp,Democrat,52327
GEORGIA,1948,House,4,Dr. Enoch Calloway,Write-in,12
GEORGIA,1922,House,5,,Democrat,53959
GEORGIA,1948,House,5,James C. Davis,Democrat,83920
GEORGIA,1948,House,5,Baxter Jones,Write-in,18
GEORGIA,1948,House,5,James A. MacKay,Write-in,5
GEORGIA,1922,House,6,,Democrat,49635
GEORGIA,1948,House,6,Carl Vinson,Democrat,49635
GEORGIA,1922,House,7,,Democrat,48410
GEORGIA,1948,House,7,Henderson Lanham,Democrat,65416
GEORGIA,1948,House,7,Frank Gleason,Write-in,71
GEORGIA,1922,House,8,,Democrat,51316
GEORGIA,1948,House,8,W. M. (Don) Wheeler,Democrat,51339
GEORGIA,1948,House,8,J. M. Kent,Write-in,77
GEORGIA,1922,House,9,,Democrat,47327
GEORGIA,1948,House,9,Phil M. Landrum,Democrat,47827
GEORGIA,1922,Presidential,,,Republican,198979
GEORGIA,1922,Presidential,,,Democrat,456523
GEORGIA,1922,Presidential,,,Liberty,1
GEORGIA,1948,Presidential,,,,456823
Georgia,1953,Presidential,,,,198979
Georgia,1953,Presidential,,,,334127
Georgia,1962,Presidential,,,Republican (Dem),334692
Georgia,1962,Presidential,,,Stevenson (Democrat),441094
HAWAII,1944,DELEGATE,,Joseph R. Farrington,Republican,67748
HAWAII,1944,DELEGATE,,Delbert E. Metzger,Democrat,58445
I apologize," but I don't see any election data in this image. The image only contains text that says ""RECAPITULATION FOLLOWS"" and the page number ""51"". Without any actual election data", I cannot provide a CSV output.,,,,
IDAHO,1922,House,1,Mrs. Gracie Pfost,Democrat,54725
IDAHO,1922,House,1,John T. Wood,Republican,54134
IDAHO,1922,House,2,Hamer H. Budge,Republican,103047
IDAHO,1922,House,2,W. H. (Pete) Jensen,Democrat,52692
IDAHO,1922,Presidential,,,Republican,180707
IDAHO,1922,Presidential,,,Democrat,95081
IDAHO,1922,Presidential,,,Progressive,443
ILLINOIS,1922,House,1,William L. Dawson,Democrat,95899
ILLINOIS,1922,House,1,Edgar G. Brown,Republican,34571
ILLINOIS,1922,House,2,Barratt O'Hara,Democrat,94253
ILLINOIS,1922,House,2,Richard B. Vail,Republican,89080
ILLINOIS,1922,House,3,Fred E. Busbey,Republican,102328
ILLINOIS,1922,House,3,Neil J. Linehan,Democrat,85539
ILLINOIS,1922,House,4,William E. McVey,Republican,131215
ILLINOIS,1922,House,4,Arthur E. Dillner,Democrat,100809
ILLINOIS,1922,Presidential,,,Republican,2457327
ILLINOIS,1922,Presidential,,,Democrat,2013920
ILLINOIS,1922,Presidential,,,Socialist Labor,9363
ILLINOIS,1922,Presidential,,,Write-in,448
INDIANA,1924,House,1,Ray J. Madden,Democrat,93187
INDIANA,1924,House,1,Elliott Belshaw,Republican,71617
INDIANA,1924,House,1,John P. Jones,Prohibition,531
INDIANA,1924,House,2,Charles A. Halleck,Republican,94795
INDIANA,1924,House,2,L. Dewey Burham,Democrat,54025
INDIANA,1924,House,2,Ross J. McLennan,Prohibition,947
INDIANA,1924,President,,,,1136250
INDIANA,1924,President,,,,801530
INDIANA,1924,President,,,,4232
INDIANA,1924,President,,,,15325
INDIANA,1924,President,,,,979
INDIANA,1924,Senate,,William E. Jenner,Republican,1020695
INDIANA,1924,Senate,,Henry F. Schricker,Democrat,911169
INDIANA,1924,Senate,,Carl Leon Eddy,Progressive,891
INDIANA,1924,Senate,,Carl W. Thompson,Prohibition,12731
INDIANA,1924,Senate,,John Marion Morris,Socialist Labor,719
IOWA,1924,House,1,Thomas E. Martin,Republican,105526
IOWA,1924,House,1,Clair A. Williams,Democrat,62911
IOWA,1924,House,1,F. A. Oliver,Prohibition,377
IOWA,1924,House,2,Henry O. Talle,Republican,114553
IOWA,1924,House,2,T. W. Mullaney,Democrat,69421
IOWA,1924,House,2,Roy Corliss,Prohibition,90
IOWA,1924,House,3,H. R. Gross,Republican,109992
IOWA,1924,House,3,George R. Paul,Democrat,56871
IOWA,1924,House,3,Paul Rindahl,Prohibition,223
IOWA,1924,House,4,Karl M. LeCompte,Republican,73317
IOWA,1924,House,4,Earl E. Glassburner,Democrat,44900
IOWA,1924,House,4,S. A. Compton,Prohibition,195
IOWA,1924,House,5,Paul Cunningham,Republican,95067
IOWA,1924,House,5,Alvin F. Meyer,Democrat,66303
IOWA,1924,House,5,Richard De Camp,Prohibition,433
IOWA,1924,House,6,James I. Dolliver,Republican,86842
IOWA,1924,House,6,Francis G. Cutler,Democrat,39245
IOWA,1924,House,6,Roy C. Nelson,Prohibition,288
IOWA,1924,House,7,Ben F. Jensen,Republican,82462
IOWA,1924,House,7,Thomas J. Keleher,Democrat,39999
IOWA,1924,House,7,Ralph Young,Prohibition,98
IOWA,1924,House,8,Charles E. Harvey,Republican,94561
IOWA,1924,House,8,Otto Pry,Democrat,13
IOWA,1924,House,8,Charles Warner,Prohibition,285
IOWA,1924,Presidential,,,,808906
IOWA,1924,Presidential,,,,451513
IOWA,1924,Presidential,,,,5085
IOWA,1924,Presidential,,,,2882
IOWA,1924,Presidential,,,,219
IOWA,1924,Presidential,,,,139
IOWA,1924,Presidential,,,,29
Idaho,1953,Presidential,,,,146541
Idaho,1953,Presidential,,,,160901
Idaho,1962,Presidential,,,Republican (Dem),188887
Idaho,1962,Presidential,,,Stevenson (Democrat),132726
Illinois,1948,Representative,10,Richard W. Hoffman,Republican,138560
Illinois,1948,Representative,10,John Schaffenegger,Democrat,74467
Illinois,1948,Representative,11,Timothy P. Sheehan,Republican,103265
Illinois,1948,Representative,11,Stanley W. Morten,Democrat,70691
Illinois,1948,Representative,12,Edgar A. Jonas,Republican,113762
Illinois,1948,Representative,12,Philip A. Fleischman,Democrat,93444
Illinois,1948,Representative,13,Marguerite Stitt Church,Republican,184696
Illinois,1948,Representative,13,Lawrence J. Hayes,Democrat,77068
Illinois,1948,Representative,13,,Write-in,3
Illinois,1948,Representative,14,Chauncey W. Reed,Republican,137881
Illinois,1948,Representative,14,William E. Hartnett,Democrat,54953
Illinois,1948,Representative,15,Noah M. Mason,Republican,103398
Illinois,1948,Representative,15,Stanley Hubbs,Democrat,59050
Illinois,1948,Representative,16,Leo E. Allen,Republican,110180
Illinois,1948,Representative,16,John P. Barton,Democrat,55399
Illinois,1948,Representative,16,,Write-in,2
Illinois,1948,Representative,17,Leslie C. Arends,Republican,105042
Illinois,1948,Representative,17,John A. Kinneman,Democrat,60112
Illinois,1948,Representative,18,Harold H. Velde,Republican,83706
Illinois,1948,Representative,18,John T. McNaughton,Democrat,67905
Illinois,1948,Representative,19,Robert B. Chiperfield,Republican,94141
Illinois,1948,Representative,19,Ray Simkins,Democrat,60619
Illinois,1948,Representative,20,Sid Simpson,Republican,84994
Illinois,1948,Representative,20,John R. Roy,Democrat,52586
Illinois,1948,Representative,21,Peter F. Mack Jr.,Democrat,94026
Illinois,1948,Representative,21,Edward H. Jenison,Republican,85248
Illinois,1948,Representative,22,William L. Springer,Republican,92851
Illinois,1948,Representative,22,David W. Beggs Jr.,Democrat,54576
Illinois,1948,Representative,23,Charles W. Vursell,Republican,89428
Illinois,1948,Representative,23,W. Carl Johnston,Democrat,65442
Illinois,1948,Representative,24,Melvin Price,Democrat,117408
Illinois,1948,Representative,24,Phyllis Stewart Schlafly,Republican,63778
Illinois,1948,Representative,25,C. W. (Runt) Bishop,Republican,88810
Illinois,1948,Representative,25,C. Edwin Hair,Democrat,69245
Illinois,1948,Representative,5,John C. Kluczynski,Democrat,104900
Illinois,1948,Representative,5,Ernest L. Kaysen,Republican,57775
Illinois,1948,Representative,6,Thomas J. O'Brien,Democrat,112121
Illinois,1948,Representative,6,John L. Roach,Republican,65537
Illinois,1948,Representative,7,A. J. Sabath,Democrat,111900
Illinois,1948,Representative,7,Louis F. Capuzi,Republican,48000
Illinois,1948,Representative,8,Thomas S. Gordon,Democrat,87871
Illinois,1948,Representative,8,William F. Cooper,Republican,61048
Illinois,1948,Representative,9,Sidney R. Yates,Democrat,87285
Illinois,1948,Representative,9,Robert R. (Bob) Siegrist,Republican,79429
Illinois,1953,Presidential,,,,2457966
Illinois,1953,Presidential,,,,2013920
Illinois,1962,Presidential,,,Republican (Dem),2623327
Illinois,1962,Presidential,,,Stevenson (Democrat),2159692
Indiana,1932,House,10,Ralph Harvey,Republican,103937
Indiana,1932,House,10,Fred V. Culp,Democrat,67932
Indiana,1932,House,10,Lela Stubblefield,Prohibition,1732
Indiana,1932,House,11,Charles B. Brownson,Republican,160929
Indiana,1932,House,11,John C. Carvey,Democrat,109403
Indiana,1932,House,11,Vernon Dunkel,Prohibition,834
Indiana,1932,House,3,Shepard J. Crumpacker Jr.,Republican,107839
Indiana,1932,House,3,Charles C. Price,Democrat,88776
Indiana,1932,House,3,Everett J. Mishler,Prohibition,1318
Indiana,1932,House,4,E. Ross Adair,Republican,95613
Indiana,1932,House,4,Howard L. Morrison,Democrat,53154
Indiana,1932,House,4,Claude Swartz,Prohibition,1320
Indiana,1932,House,5,John V. Beamer,Republican,114081
Indiana,1932,House,5,Philip Chase Dermond,Democrat,84825
Indiana,1932,House,5,Ralph G. Stallsmith,Prohibition,1731
Indiana,1932,House,6,Cecil M. Harden,Republican,86899
Indiana,1932,House,6,Jack H. Mankin,Democrat,68709
Indiana,1932,House,6,Woodrow Shields,Prohibition,525
Indiana,1932,House,7,William G. Bray,Republican,85601
Indiana,1932,House,7,Thomas J. Courtney,Democrat,66218
Indiana,1932,House,7,Maurice G. Murphy,Prohibition,767
Indiana,1932,House,8,D. Bailey Merrill,Republican,98226
Indiana,1932,House,8,Winfield K. Denton,Democrat,87770
Indiana,1932,House,8,Raymond M. Morris,Prohibition,915
Indiana,1932,House,9,Earl Wilson,Republican,74052
Indiana,1932,House,9,Edward Lewis,Democrat,56759
Indiana,1932,House,9,Elmer D. Riggs,Prohibition,596
Indiana,1953,Presidential,,,,964183
Indiana,1953,Presidential,,,,1385967
Indiana,1952,Presidential,,,,1145934
Indiana,1952,Presidential,,,,811342
Indiana,1962,Presidential,,,Republican (Dem),1175120
Indiana,1962,Presidential,,,Stevenson (Democrat),844197
Iowa,1953,Presidential,,,,808906
Iowa,1953,Presidential,,,,634604
Iowa,1962,Presidential,,,Republican (Dem),729187
Iowa,1962,Presidential,,,Stevenson (Democrat),501858
KANSAS,1954,HOUSE,1,Howard S. Miller,Democrat,68909
KANSAS,1954,HOUSE,1,Albert M. Cole,Republican,64963
KANSAS,1954,HOUSE,2,Errett P. Scrivner,Republican,91676
KANSAS,1954,HOUSE,2,Claude L. Rice,Democrat,68396
KANSAS,1954,HOUSE,3,Myron V. George,Republican,57126
KANSAS,1954,HOUSE,3,Fred L. Hedges,Democrat,38960
KANSAS,1954,HOUSE,4,Edward H. Rees,Republican,118266
KANSAS,1954,HOUSE,4,Bill Porter,Democrat,80697
KANSAS,1954,HOUSE,5,Clifford R. Hope,Republican,90967
KANSAS,1954,HOUSE,5,Art McAnarney,Democrat,37361
KANSAS,1954,HOUSE,6,Wint Smith,Republican,66723
KANSAS,1954,HOUSE,6,Horace A. Santry,Democrat,39955
KANSAS,1954,PRESIDENT,,,,616302
KANSAS,1954,PRESIDENT,,,,273296
KANSAS,1954,PRESIDENT,,,,6038
KANSAS,1954,PRESIDENT,,,,530
KENTUCKY,1954,HOUSE,1,Noble J. Gregory,Democrat,66106
KENTUCKY,1954,HOUSE,1,W. Mallam Lake,Republican,34360
KENTUCKY,1954,HOUSE,2,Garrett L. Withers,Democrat,57518
KENTUCKY,1954,HOUSE,2,David C. Brodie,Republican,48191
KENTUCKY,1954,HOUSE,2,Helen Whitaker,Write-in,2
KENTUCKY,1954,HOUSE,3,John M. Robsion Jr.,Republican,95041
KENTUCKY,1954,HOUSE,3,Boman L. Shamburger,Democrat,80347
KENTUCKY,1954,HOUSE,3,H. A. T. Rosenberg,Independent,573
KENTUCKY,1954,HOUSE,4,Frank L. Chelf,Democrat,55670
KENTUCKY,1954,HOUSE,4,R. H. (Bobby) Hutchison Jr.,Republican,43981
KENTUCKY,1954,HOUSE,5,Brent Spence,Democrat,78431
KENTUCKY,1954,HOUSE,5,William D. Cochran,Republican,63053
KENTUCKY,1954,HOUSE,5,C. B. Fogett,Write-in,2
KENTUCKY,1954,HOUSE,5,E. A. Curry,Write-in,4
KENTUCKY,1952,House,6,John C. Watts,Democrat,68554
KENTUCKY,1952,House,6,Leslie A. Henderson,Republican,53297
KENTUCKY,1952,House,6,Thomas R. Underwood,Write-in,7
KENTUCKY,1952,House,7,Carl D. Perkins,Democrat,53238
KENTUCKY,1952,House,7,Curtis Clark,Republican,38200
KENTUCKY,1952,House,8,James S. Golden,Republican,78584
