STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
Connecticut,1932,House,2,John D. McWilliams,Republican,59973
Connecticut,1932,House,3,James F. Geelan,Democratic,82472
Connecticut,1932,House,3,Samuel Compton,Republican,77753
Connecticut,1932,House,4,Clare Boothe Luce,Republican,102043
Connecticut,1932,House,4,Margaret Connor,Democratic,100035
Connecticut,1932,House,4,Stanley W. Mahew,Socialist,2448
Connecticut,1932,House,5,Joseph E. Talbot,Republican,60137
Connecticut,1932,House,5,Peter M. Higgins,Democratic,54385
Connecticut,1932,House,,Joseph F. Ryter,Democratic,424146
Connecticut,1932,House,,B. J. Monkiewicz,Republican,397725
Connecticut,1932,House,,John W. Ring,Socialist,5874
Connecticut,1932,Presidential,,,,435146
Connecticut,1932,Presidential,,,,390527
Connecticut,1932,Presidential,,,,5097
Connecticut,1932,Presidential,,,,1220
Connecticut,1932,Senate,,Brien McMahon,Democratic,430716
Connecticut,1932,Senate,,John A. Danaher,Republican,391748
Connecticut,1932,Senate,,Spencer Anderson,Socialist,6083
Connecticut,1944,Presidential,,,,581649
Connecticut,1944,Presidential,,,,381819
Connecticut,1944,Senate,,,,556704
DELAWARE,1932,HOUSE,,Philip A. Traynor,Democratic,63649
DELAWARE,1932,HOUSE,,Earle D. Willey,Republican,62378
DELAWARE,1932,HOUSE,,Harold H. Vigneulle,Prohibition,413
DELAWARE,1932,PRESIDENTIAL,,,,68166
DELAWARE,1932,PRESIDENTIAL,,,,56747
DELAWARE,1932,PRESIDENTIAL,,,,294
DELAWARE,1932,PRESIDENTIAL,,,,154
Delaware,1844,Presidential,,,,6285
Delaware,1844,Presidential,,,,5977
Delaware,1944,Presidential,,,,74459
Delaware,1944,Presidential,,,,62634
Delaware,1944,Senate,,,,107069
FLORIDA,1932,HOUSE,1,J. Hardin Peterson,Democratic,87880
FLORIDA,1932,HOUSE,2,Emory H. Price,Democratic,66504
FLORIDA,1932,HOUSE,3,Robert Sikes,Democratic,51093
FLORIDA,1932,HOUSE,4,Pat Cannon,Democratic,65900
FLORIDA,1932,HOUSE,4,Edith Shaffer Stearns,Republican,25543
FLORIDA,1932,HOUSE,5,Joe Hendricks,Democratic,48602
FLORIDA,1932,HOUSE,5,Emory Akerman,Republican,23406
FLORIDA,1932,HOUSE,6,Dwight L. Rogers,Democratic,32491
FLORIDA,1932,HOUSE,6,Edward W. Greb,Republican,14134
FLORIDA,1932,PRESIDENTIAL,,,,339377
FLORIDA,1932,PRESIDENTIAL,,,,143215
FLORIDA,1932,SENATE,,Claude Pepper,Democratic,335685
FLORIDA,1932,SENATE,,Miles H. Draper,Republican,135258
Florida,1844,Presidential,,,,4526
Florida,1844,Presidential,,,,3449
Florida,1944,Presidential,,,,339377
Florida,1944,Presidential,,,,223989
Florida,1944,Senate,,,,289225
GEORGIA,1932,HOUSE,1,Hugh Peterson,Democratic,23889
GEORGIA,1932,HOUSE,2,E. E. Cox,Democratic,21313
GEORGIA,1932,HOUSE,3,Stephen Pace,Democratic,25275
GEORGIA,1932,HOUSE,4,A. Sidney Camp,Democratic,27375
GEORGIA,1932,HOUSE,5,Robert Ramspeck,Democratic,50257
GEORGIA,1932,HOUSE,5,Henry A. Alexander,Independent,2529
GEORGIA,1932,HOUSE,6,Carl Vinson,Democratic,19404
GEORGIA,1932,HOUSE,7,Malcolm C. Tarver,Democratic,31400
GEORGIA,1932,HOUSE,8,John S. Gibson,Democratic,21916
GEORGIA,1932,HOUSE,9,John S. Wood,Democratic,25880
GEORGIA,1932,HOUSE,10,Paul Brown,Democratic,25102
GEORGIA,1932,PRESIDENT,,,,268187
GEORGIA,1932,PRESIDENT,,,,56506
GEORGIA,1932,PRESIDENT,,,,3373
GEORGIA,1932,PRESIDENT,,,,36
GEORGIA,1932,PRESIDENT,,,,9
GEORGIA,1932,SENATE,,Walter F. George,Democratic,272569
Georgia,1844,Presidential,,,,44147
Georgia,1844,Presidential,,,,42108
Georgia,1944,Presidential,,,,268187
Georgia,1944,Presidential,,,,184428
Georgia,1944,Senate,,,,264012
HAWAII,1944,DELEGATE,,Joseph R. Farrington,Republican,52074
IDAHO,1932,House,1,Compton I. White,Democrat,49581
IDAHO,1932,House,1,Robert L. Brainard,Republican,37998
IDAHO,1932,House,2,Henry C. Dworshak,Republican,61751
IDAHO,1932,House,2,Phil J. Evans,Democrat,56249
IDAHO,1932,PRESIDENT,,,,107399
IDAHO,1932,PRESIDENT,,,,100137
IDAHO,1932,PRESIDENT,,,,503
IDAHO,1932,PRESIDENT,,,,282
IDAHO,1932,SENATE,,Glen H. Taylor,Democratic,107096
IDAHO,1932,SENATE,,C. A. Bottolfsen,Republican,102373
ILLINOIS,1932,House,1,William L. Dawson,Democrat,42713
ILLINOIS,1932,House,1,William E. King,Republican,26204
ILLINOIS,1932,House,2,William A. Rowan,Democrat,186039
ILLINOIS,1932,House,2,Thomas J. Down,Republican,128579
ILLINOIS,1932,House,3,Edward A. Kelly,Democrat,188614
ILLINOIS,1932,House,3,Fred E. Busbey,Republican,146961
ILLINOIS,1932,House,4,Martin Gorski,Democrat,79243
ILLINOIS,1932,House,4,Leo J. Kozicki,Republican,19346
ILLINOIS,1932,House,5,Adolph J. Sabath,Democrat,38370
ILLINOIS,1932,House,5,Max Price,Republican,11929
ILLINOIS,1932,House,6,Thomas J. O'Brien,Democrat,211056
ILLINOIS,1932,House,6,Charles J. Anderson Jr,Republican,140169
ILLINOIS,1932,House,6,Iva J. Henderson,Independent,1414
ILLINOIS,1932,House,7,William W. Link,Democrat,261473
ILLINOIS,1932,House,7,Charles H. Garland,Republican,217207
ILLINOIS,1932,House,8,Thomas S. Gordon,Democrat,39866
ILLINOIS,1932,House,8,John F. Orzciwek,Republican,10474
ILLINOIS,1932,House,9,Alexander T. Resa,Democrat,91168
ILLINOIS,1932,House,9,Charles S. Dewey,Republican,54698
ILLINOIS,1932,House,10,Ralph E. Church,Republican,162644
ILLINOIS,1932,House,10,Curtis D. MacDougall,Democrat,158844
ILLINOIS,1932,House,11,Chauncey W. Reed,Republican,128064
ILLINOIS,1932,House,11,Otto Joseph Hruby Jr,Democrat,65296
ILLINOIS,1932,House,12,Noah M. Mason,Republican,86228
ILLINOIS,1932,House,12,Herbert J. Max,Democrat,55236
ILLINOIS,1932,President,,,,2079479
ILLINOIS,1932,President,,,,1939314
ILLINOIS,1932,President,,,,9677
ILLINOIS,1932,President,,,,7411
ILLINOIS,1932,President,,,,180
INDIANA,1944,HOUSE,1,Ray J. Madden,Democrat,75635
INDIANA,1944,HOUSE,1,Otto G. Fifield,Republican,46968
INDIANA,1944,HOUSE,1,J. Ralston Miller,Prohibition,396
INDIANA,1944,HOUSE,1,Arthur B. Frame,Socialist,381
INDIANA,1944,HOUSE,2,Charles A. Halleck,Republican,78061
INDIANA,1944,HOUSE,2,James W. Cox,Democrat,48103
INDIANA,1944,HOUSE,2,John W. Rock,Prohibition,636
INDIANA,1944,HOUSE,3,Robert A. Grant,Republican,85362
INDIANA,1944,HOUSE,3,Marshall F. Kizer,Democrat,78621
INDIANA,1944,HOUSE,3,Granville B. Leeke,Prohibition,475
INDIANA,1944,HOUSE,4,George W. Gillie,Republican,81110
INDIANA,1944,HOUSE,4,Robert W. Bushee,Democrat,53636
INDIANA,1944,HOUSE,4,J. M. Dawson,Prohibition,623
INDIANA,1944,HOUSE,5,Forest A. Harness,Republican,94274
INDIANA,1944,HOUSE,5,Samuel H. Mccloy,Democrat,80208
INDIANA,1944,HOUSE,5,Jasper A. Huffman,Prohibition,2206
INDIANA,1944,HOUSE,6,Noble J. Johnson,Republican,75517
INDIANA,1944,HOUSE,6,Olis G. Jamison,Democrat,60728
INDIANA,1944,HOUSE,6,Pliny Cox,Prohibition,422
INDIANA,1944,HOUSE,7,Gerald W. Landis,Republican,73417
INDIANA,1944,HOUSE,7,Arthur H. Greenwood,Democrat,62136
INDIANA,1944,HOUSE,7,C. Vinton Neal,Prohibition,695
INDIANA,1944,HOUSE,8,Charles LaFollette,Republican,84095
INDIANA,1944,HOUSE,8,Charles J. Eichel,Democrat,76905
INDIANA,1944,HOUSE,8,C. Dana Malpass,Prohibition,599
INDIANA,1944,HOUSE,9,Earl Wilson,Republican,62831
INDIANA,1944,HOUSE,9,George W. Elliott,Democrat,49380
INDIANA,1944,HOUSE,9,Garnett Jewell,Prohibition,798
INDIANA,1944,HOUSE,10,Raymond S. Springer,Republican,82582
INDIANA,1944,HOUSE,10,Sidney E. Baker,Democrat,67724
INDIANA,1944,HOUSE,10,Eugene S. Lewis,Prohibition,1744
INDIANA,1944,HOUSE,11,Louis Ludlow,Democrat,114051
INDIANA,1944,HOUSE,11,Judson L. Stark,Republican,108593
INDIANA,1944,HOUSE,11,Ralph E. Webber,Prohibition,764
INDIANA,1944,PRESIDENT,,,,875801
INDIANA,1944,PRESIDENT,,,,781403
INDIANA,1944,PRESIDENT,,,,12573
INDIANA,1944,PRESIDENT,,,,2223
INDIANA,1944,SENATE,,Homer E. Capehart,Republican,829489
INDIANA,1944,SENATE,,Henry F. Schricker,Democrat,807756
INDIANA,1944,SENATE,,George W. Holston,Prohibition,12213
INDIANA,1944,SENATE,,Markl B. Tomish,Socialist,1917
INDIANA,1944,SENATE,,William E. Jenner,Republican,857250
INDIANA,1944,SENATE,,Cornelius O'Brien,Democrat,775417
INDIANA,1944,SENATE,,Carl W. Thompson,Prohibition,12349
IOWA,1920,House,1,Thomas E. Martin,Republican,78729
IOWA,1920,House,1,Clair A. Williams,Democratic,60048
IOWA,1920,House,2,Henry O. Talle,Republican,86903
IOWA,1920,House,2,George C. Classen,Democratic,68489
IOWA,1920,House,3,John W. Gwynne,Republican,74901
IOWA,1920,House,3,William D. Kearney,Democratic,56985
IOWA,1920,House,4,Karl M. LeCompte,Republican,59958
IOWA,1920,House,4,Harold J. Fleck,Democratic,49098
IOWA,1920,House,5,Paul Cunningham,Republican,66269
IOWA,1920,House,5,Ralph N. Lynch,Democratic,56138
IOWA,1920,House,5,Betty Ann Paddock,Socialist,192
IOWA,1920,House,6,James I. Dolliver,Republican,60153
IOWA,1920,House,6,Charles Hanna,Democratic,42098
IOWA,1920,House,6,William F. Leonard,Socialist,111
IOWA,1920,House,7,Ben F. Jensen,Republican,66505
IOWA,1920,House,7,Albert McGinn,Democratic,41802
IOWA,1920,House,7,Carl O. Nelson,Socialist,41
IOWA,1920,House,8,Charles B. Hoeven,Republican,58537
IOWA,1920,House,8,Lester S. Gillette,Democratic,45682
IOWA,1920,House,8,E. A. Donelson,Socialist,29
IOWA,1920,Presidential,,,,547267
IOWA,1920,Presidential,,,,499876
IOWA,1920,Presidential,,,,3752
IOWA,1920,Presidential,,,,1511
IOWA,1920,Presidential,,,,193
IOWA,1920,Senate,,Bourke B. Hickenlooper,Republican,523963
IOWA,1920,Senate,,Guy M. Gillette,Democratic,494299
IOWA,1920,Senate,,W. S. Bowden,Prohibition,2751
IOWA,1920,Senate,,C. W. Drescher,Socialist,744
Idaho,1944,Presidential,,,,148544
Idaho,1944,Presidential,,,,107397
Idaho,1944,Senate,,,,209375
Illinois,1844,Presidential,,,,57920
Illinois,1844,Presidential,,,,45528
Illinois,1924,At Large,,Emily Taft Douglas,Democrat,2030753
Illinois,1924,At Large,,Stephen A. Day,Republican,1839518
Illinois,1924,At Large,,Walter Klobuclar,Socialist-Labor,6588
Illinois,1924,At Large,,Elizabeth Stephens Carr,Prohibition,5798
Illinois,1924,House,13,Leo E. Allen,Republican,59372
Illinois,1924,House,13,Garret J. Schutt,Democrat,25482
Illinois,1924,House,14,Anton J. Johnson,Republican,55512
Illinois,1924,House,14,Carl M. Seaberg,Democrat,46759
Illinois,1924,House,15,Robert B. Chiperfield,Republican,58358
Illinois,1924,House,15,Ray Simkins,Democrat,40093
Illinois,1924,House,16,Everett M. Dirksen,Republican,70301
Illinois,1924,House,16,M. R. Clark,Democrat,48779
Illinois,1924,House,17,Leslie C. Arends,Republican,52706
Illinois,1924,House,17,Ruth G. Fillingham,Democrat,26732
Illinois,1924,House,18,Jessie Sumner,Republican,58617
Illinois,1924,House,18,Carl B. Jewell,Democrat,44340
Illinois,1924,House,19,Rolla C. McMillen,Republican,70942
Illinois,1924,House,19,George M. Brown,Democrat,29247
Illinois,1924,House,20,Sid Simpson,Republican,38922
Illinois,1924,House,20,Don Irving,Democrat,31092
Illinois,1924,House,21,Evan Howell,Republican,62879
Illinois,1924,House,21,Thomas L. Jarrett,Democrat,50030
Illinois,1924,House,22,Melvin Price,Democrat,83311
Illinois,1924,House,22,Calvin D. Johnson,Republican,80616
Illinois,1924,House,23,Charles W. Vursell,Republican,56712
Illinois,1924,House,23,J. E. McMackin,Democrat,46957
Illinois,1924,House,24,James T. Heffernan,Democrat,42927
Illinois,1924,House,24,Early C. Phelps,Democrat,30808
Illinois,1924,House,25,C. W. (Runt) Bishop,Republican,57672
Illinois,1924,House,25,Kent E. Keller,Democrat,50140
Illinois,1944,Presidential,,,,2079479
Illinois,1944,Presidential,,,,1940627
Illinois,1944,Senate,,,,2876708
Indiana,1844,Presidential,,,,70181
Indiana,1844,Presidential,,,,67867
Indiana,1944,Presidential,,,,1216513
Indiana,1944,Presidential,,,,870467
Indiana,1944,Senate,,,,1583858
Iowa,1944,Presidential,,,,678455
Iowa,1944,Presidential,,,,547267
Iowa,1944,Senate,,,,870755
KANSAS,1932,House,1,Albert M. Cole,Republican,71593
KANSAS,1932,House,1,Ralph Ulm,Democrat,34781
KANSAS,1932,House,2,Errett P. Scrivner,Republican,68815
KANSAS,1932,House,2,Albert Baker,Democrat,47676
KANSAS,1932,House,3,Thomas D. Winter,Republican,52361
KANSAS,1932,House,3,Herman U. Gees,Democrat,34645
KANSAS,1932,House,4,Clarence H. Kees,Republican,80186
KANSAS,1932,House,4,William J. Kropp,Democrat,63843
KANSAS,1932,House,5,Clifford R. Hope,Republican,72370
KANSAS,1932,House,5,A. E. Hawes,Democrat,32557
KANSAS,1932,House,6,Frank Carlson,Republican,63035
KANSAS,1932,House,6,Dan M. McCarthy,Democrat,32408
KANSAS,1932,Presidential,,,,442096
KANSAS,1932,Presidential,,,,287458
KANSAS,1932,Presidential,,,,2609
KANSAS,1932,Presidential,,,,1613
KANSAS,1932,Senate,,Clyde M. Reed,Republican,387090
KANSAS,1932,Senate,,Thurman Hill,Democrat,272053
KANSAS,1932,Senate,,L. B. Dubbs,Prohibition,7974
KANSAS,1932,Senate,,Arthur Goodwin Billings,Socialist,2374
KENTUCKY,1924,HOUSE,1,Noble J. Gregory,Democratic,51399
KENTUCKY,1924,HOUSE,1,G. R. Anderson,Republican,22196
KENTUCKY,1924,HOUSE,1,Joseph F. Freeland,Socialist,164
KENTUCKY,1924,HOUSE,2,Earle C. Clements,Democratic,57948
KENTUCKY,1924,HOUSE,2,Otis White,Republican,42802
KENTUCKY,1924,HOUSE,2,Susie Puckett,Prohibition,318
KENTUCKY,1924,HOUSE,3,Emmet O'Neal,Democratic,79922
KENTUCKY,1924,HOUSE,3,Garland R. Hubbard,Republican,59190
KENTUCKY,1924,HOUSE,3,Bessie Graham,Prohibition,308
KENTUCKY,1924,HOUSE,4,Frank L. Chelf,Democratic,48671
KENTUCKY,1924,HOUSE,4,Clarence O. Burton,Republican,40317
KENTUCKY,1924,HOUSE,4,E. C. Sidle,Prohibition,284
KENTUCKY,1924,HOUSE,5,Brent Spence,Democratic,45228
KENTUCKY,1924,HOUSE,5,Olin W. Davis,Republican,32606
KENTUCKY,1924,HOUSE,5,R. L. Grubbs,Prohibition,133
KENTUCKY,1924,HOUSE,6,Virgil Chapman,Democratic,63404
KENTUCKY,1924,HOUSE,6,George W. Boner,Republican,44214
KENTUCKY,1924,HOUSE,6,Nancy T. Duckett,Prohibition,305
KENTUCKY,1924,HOUSE,7,Andrew J. May,Democratic,33466
KENTUCKY,1924,HOUSE,7,Eugene E. Gabbard,Republican,30193
KENTUCKY,1924,HOUSE,7,K. E. Hill,Prohibition,59
KENTUCKY,1924,HOUSE,8,Joe B. Bates,Democratic,48969
KENTUCKY,1924,HOUSE,8,Thomas S. Yates,Republican,41154
KENTUCKY,1924,HOUSE,8,H. A. Mastin,Prohibition,134
KENTUCKY,1924,HOUSE,9,John M. Robsion,Republican,58908
KENTUCKY,1924,HOUSE,9,H. F. (Granny) Reed,Democratic,31019
KENTUCKY,1924,HOUSE,9,Emily L. B. McCamy,Prohibition,254
KENTUCKY,1924,PRESIDENTIAL,,,,472589
KENTUCKY,1924,PRESIDENTIAL,,,,392448
KENTUCKY,1924,PRESIDENTIAL,,,,2023
KENTUCKY,1924,PRESIDENTIAL,,,,535
KENTUCKY,1924,PRESIDENTIAL,,,,326
KENTUCKY,1924,SENATE,,Alben W. Barkley,Democratic,464053
KENTUCKY,1924,SENATE,,James Park,Republican,380425
KENTUCKY,1924,SENATE,,Robert H. Garrison,Prohibition,1808
KENTUCKY,1924,SENATE,,Yona M. Marret,Socialist-Labor,340
Kansas,1944,Presidential,,,,442096
Kansas,1944,Presidential,,,,391036
Kansas,1944,Senate,,,,778498
Kentucky,1844,Presidential,,,,61255
Kentucky,1844,Presidential,,,,51988
Kentucky,1944,Presidential,,,,472589
Kentucky,1944,Presidential,,,,392448
Kentucky,1944,Senate,,,,557077
LOUISIANA,1944,HOUSE,1,F. Edward Hébert,Democratic,55887
LOUISIANA,1944,HOUSE,2,Paul H. Maloney,Democratic,56636
LOUISIANA,1944,HOUSE,3,James Domengeaux,Democratic,28123
LOUISIANA,1944,HOUSE,4,Overton Brooks,Democratic,27386
LOUISIANA,1944,HOUSE,5,Charles E. McKenzie,Democratic,25462
LOUISIANA,1944,HOUSE,6,James H. Morrison,Democratic,38261
LOUISIANA,1944,HOUSE,7,Henry D. Larcade Jr.,Democratic,26931
LOUISIANA,1944,HOUSE,8,A. Leonard Allen,Democratic,23083
LOUISIANA,1944,PRESIDENTIAL,,,,281564
LOUISIANA,1944,PRESIDENTIAL,,,,67750
LOUISIANA,1944,PRESIDENTIAL,,,,69
LOUISIANA,1944,SENATE,,John H. Overton,Democratic,287365
LOUISIANA,1944,SENATE,,Maurice E. Clark,Independent,26
Louisiana,1844,Presidential,,,,13782
Louisiana,1844,Presidential,,,,13083
Louisiana,1944,Presidential,,,,281564
Louisiana,1944,Presidential,,,,204290
Louisiana,1944,Senate,,,,268473
MAINE,1944,HOUSE,1,Robert Hale,Republican,47721
MAINE,1944,HOUSE,1,Andrew A. Pettis,Democratic,21620
MAINE,1944,HOUSE,2,Margaret Chase Smith,Republican,46545
MAINE,1944,HOUSE,2,David H. Staples,Democratic,22139
MAINE,1944,HOUSE,3,Frank Fellows,Republican,35644
MAINE,1944,HOUSE,3,Ralph E. Graham,Democratic,10102
MAINE,1944,PRESIDENTIAL,,,,155434
MAINE,1944,PRESIDENTIAL,,,,140631
MAINE,1944,PRESIDENTIAL,,,,335
MARYLAND,1944,HOUSE,1,Dudley G. Roe,Democratic,30257
MARYLAND,1944,HOUSE,1,Wilmer Fell Davis,Republican,29298
MARYLAND,1944,HOUSE,2,H. Streett Baldwin,Democratic,97239
MARYLAND,1944,HOUSE,2,Wilfred T. McDonald,Republican,73469
MARYLAND,1944,HOUSE,3,"Thomas D'Alesandro, Jr.",Democratic,39152
MARYLAND,1944,HOUSE,3,John W. Denson,Republican,14046
MARYLAND,1944,HOUSE,4,George H. Fallon,Democratic,47988
MARYLAND,1944,HOUSE,4,Daniel Ellison,Republican,32416
MARYLAND,1944,HOUSE,5,Lansdale G. Sasscer,Democratic,51318
MARYLAND,1944,HOUSE,5,C. Maurice Weidemeyer,Republican,27821
MARYLAND,1944,HOUSE,6,J. Glenn Beall,Republican,63079
MARYLAND,1944,HOUSE,6,Daniel F. McMullen,Democratic,43877
MARYLAND,1944,PRESIDENT,,,,315490
MARYLAND,1944,PRESIDENT,,,,292949
MARYLAND,1944,SENATE,,Millard E. Tydings,Democratic,344725
MARYLAND,1944,SENATE,,"Blanchard Randall, Jr.",Republican,213705
