STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
CALIFORNIA,1982,House,6,Tom Spinosa,Republican,25721
CALIFORNIA,1982,House,6,Carl Richard Davis,American Independent,3456
CALIFORNIA,1982,House,6,Emily L. Engel,Peace and Freedom,4753
CALIFORNIA,1982,House,7,George Miller,Democrat,82765
CALIFORNIA,1982,House,7,Gary Fernandez,Republican,66115
CALIFORNIA,1982,House,8,Ronald V. Dellums,Democrat,93106
CALIFORNIA,1982,House,8,Jack Redden,Republican,65432
CALIFORNIA,1982,House,8,John Holland,American Independent,6324
CALIFORNIA,1982,House,9,Fortney H. (Pete) Stark,Democrat,87854
CALIFORNIA,1982,House,9,Edson Adams,Republican,36322
CALIFORNIA,1982,Senate,,Alan Cranston,Democrat,3639334
CALIFORNIA,1982,Senate,,H. L. Richardson,Republican,2176315
CALIFORNIA,1982,Senate,,Jack McCoy,American Independent,100111
CALIFORNIA,1982,Senate,,Gayle M. Justice,Peace and Freedom,95394
CANDIDATE_NAME,CANDIDATE_PARTY,VOTES,CONGRESSIONAL_DISTRICT,,,
CANDIDATE_NAME,CANDIDATE_PARTY,VOTES,CONGRESSIONAL_DISTRICT,,,
CANDIDATE_NAME,CANDIDATE_PARTY,VOTES,CONGRESSIONAL_DISTRICT,,,
CANDIDATE_NAME,CANDIDATE_PARTY,VOTES,CONGRESSIONAL_DISTRICT,,,
CANDIDATE_NAME,CANDIDATE_PARTY,VOTES,,,,
CANDIDATE_NAME,CANDIDATE_PARTY,VOTES,,,,
COLORADO,1964,House,1,Pat Schroeder,Democrat,94583
COLORADO,1964,House,1,Frank Southworth,Republican,66046
COLORADO,1964,House,1,Elmer B. Sachs,American,1105
COLORADO,1964,House,2,Timothy E. Wirth,Democrat,93827
COLORADO,1964,House,2,Donald G. Brotzman,Republican,86818
COLORADO,1964,House,3,Frank E. Evans,Democrat,91783
COLORADO,1964,House,3,E. Keith Records,Republican,43298
COLORADO,1964,House,4,John Carroll,Democrat,76452
COLORADO,1964,House,4,James P. (Jim) Johnson,Republican,82982
COLORADO,1964,House,5,Ben Galloway,Democrat,56888
COLORADO,1964,House,5,William L. Armstrong,Republican,85326
COLORADO,1964,House,5,Stan Johnson,Independent,5580
COLORADO,1964,Senate,,Gary Hart,Democrat,471688
COLORADO,1964,Senate,,Peter H. Dominick,Republican,325526
COLORADO,1964,Senate,,Joseph Fred Hyskell,Prohibition,8404
COLORADO,1964,Senate,,John M. King,Independent,15131
COLORADO,1964,Senate,,Henry John Olshaw,American,2394
CONNECTICUT,1964,House,1,William R. Cotter,Democrat,117098
CONNECTICUT,1964,House,1,Francis M. Buckley,Republican,67080
CONNECTICUT,1964,House,1,Charlie Burke,George Wallace,2459
CONNECTICUT,1964,House,2,Christopher J. Dodd,Democrat,104426
CONNECTICUT,1964,House,2,Samuel B. Hellier,Republican,69380
CONNECTICUT,1964,House,2,Anthony Discepolo,Independent,9124
CONNECTICUT,1964,Senate,,Abraham A. Ribicoff,Democrat,696820
CONNECTICUT,1964,Senate,,James H. Brannen III,Republican,372054
CONNECTICUT,1964,Senate,,Arthur F. Capozzi Jr.,George Wallace,19184
CONNECTICUT,1964,Senate,,Norman L. Rochon,American,2482
California,1974,House,37,Bobby Ray Vincent,Democrat,46449
California,1974,House,37,Jerry L. Pettis,Republican,88548
California,1974,House,37,John H. Ortman,American Independent,5522
California,1974,House,38,Jerry M. Patterson,Democrat,67999
California,1974,House,38,David Rehmann,Republican,51509
California,1974,House,38,Lee R. Rayburn,American Independent,3991
California,1974,House,38,Larry B. Kallenberger,Peace and Freedom,1851
California,1974,House,39,"William E. ""Bill"" Farris",Democrat,64375
California,1974,House,39,Charles E. Wiggins,Republican,87995
California,1974,House,39,Pat P. Scalera,American Independent,6967
California,1974,House,40,"Roderick J. ""Rod"" Wilson",Democrat,56195
California,1974,House,40,Andrew Hinshaw,Republican,114895
California,1974,House,40,Grayson L. Watkins,American Independent,10381
California,1974,House,41,Colleen Marie O'Connor,Democrat,73954
California,1974,House,41,Bob Wilson,Republican,93461
California,1974,House,41,Robert W. Franson,American Independent,4312
California,1974,House,42,Lionel Van Deerlin,Democrat,66746
California,1974,House,42,Wes Marden,Republican,30058
California,1974,House,43,Bill Bandes,Democrat,74905
California,1974,House,43,Clair W. Burgener,Republican,114102
Cardiss Collins,Democrat,63952,7,,,
Carleton J. King,Republican,77718,29,,,
Carlos J. Moorhead,Republican,78983,,,,
Carol O. Harner,Republican,31391,,,,
Charles B. Rangel,Democrat,49447,19,,,
Charles C. Diggs Jr.,Democrat,63246,13,,,
Charles G. Mills IV,Conservative,2039,19,,,
Charles H. Wilson,Democrat,60560,,,,
Charles L. Sconing,Republican,38111,,,,
Charles M. Gibson,Republican,34679,,,,
Charles Stephens,Republican,48325,24,,,
Christiana A. Nelson,Socialist Labor,412,20,,,
Christopher Acer,Conservative,7181,11,,,
Claire Moriarty,Socialist Workers,412,20,,,
Clarence E. Carman Jr.,Conservative,4667,35,,,
Clement R. Scallatti,Republican,54277,,,,
Clifford D. Carlson,Republican,54278,15,,,
Clifford W. Taylor,Republican,73309,6,,,
Congress,Years,Senate_Democrats,Senate_Republicans,Senate_Other,House_Democrats,House_Republicans
Connecticut,1974,House,3,Robert Giaimo,Democrat,114316
Connecticut,1974,House,3,James Altham Jr.,Republican,55177
Connecticut,1974,House,3,Peter Koltypin,George Wallace,3693
Connecticut,1974,House,3,Joelle R. Fishman,Communist,2307
Connecticut,1974,House,3,,Write-in,14
Connecticut,1974,House,4,James G. Kellis,Democrat,71947
Connecticut,1974,House,4,Stewart B. McKinney,Republican,83630
Connecticut,1974,House,4,Alan B. Fodeman,George Wallace,2549
Connecticut,1974,House,4,,Write-in,18
Connecticut,1974,House,5,William Ratchford,Democrat,90467
Connecticut,1974,House,5,Ronald A. Sarasin,Republican,94998
Connecticut,1974,House,5,Virginia A. Knauf,George Wallace,3071
Connecticut,1974,House,5,,Write-in,13
Connecticut,1974,House,6,Anthony Toby Moffett,Democrat,122785
Connecticut,1974,House,6,Patsy J. Piscopo,Republican,69942
Connecticut,1974,House,6,Louis J. Marietta,Independent,823
Connecticut,1974,House,6,,Write-in,31
Connie Allen,Socialist Workers,275,9,,,
Conservative,Conservative,5391,13,,,
Conservative,Conservative,7878,15,,,
Conservative,Conservative,6406,16,,,
Conservative,Conservative,15942,23,,,
Conservative,Conservative,11855,24,,,
Craig R. Kessler,American Independent,1758,9,,,
D. J. Mauro,American Independent,4576,,,,
DISTRICT OF COLUMBIA,1974,Delegate,,Walter E. Fauntroy,Democrat,66337
DISTRICT OF COLUMBIA,1974,Delegate,,William R. Phillips,Republican,9166
DISTRICT OF COLUMBIA,1974,Delegate,,Anton N. Wood,Statehood,3039
DISTRICT OF COLUMBIA,1974,Delegate,,James G. Banks,Independent,21874
DISTRICT OF COLUMBIA,1974,Delegate,,David Hodges Dabney,Independent,1539
DISTRICT OF COLUMBIA,1974,Delegate,,Susan Pennington,Independent,1818
DISTRICT OF COLUMBIA,1974,Delegate,,Write-in,246,
Daniel D. Rostenkowski,Democrat,75011,8,,,
Daniel J. Flood,Democrat,111572,,,,
David E. Davis,American Independent,3980,,,,
David L. MacAdam,Liberal,1110,35,,,
Del Clawson,Republican,71054,,,,
Delaware,1974,Representative,,,Democrat,84048
Delaware,1974,House,,James R. Soles,Democrat,63490
Delaware,1974,House,,Pierre S. du Pont IV,Republican,93826
Delaware,1974,House,,Donald G. Gies,American Independent,1250
Delaware,1974,House,,George C. Brown,Prohibition,370
Delaware,1974,House,,Melvin Dillard,United States Labor,151
Delaware,1974,House,,John Trager,Public Congress,1241
Donald H. Elliott,Liberal,6186,14,,,
Donald J. Mitchell,Republican,87458,31,,,
Donald J. Rella,Democrat,59639,31,,,
Donald L. Metzger,Republican,8809,7,,,
Donald W. Riegle Jr.,Democrat,31014,7,,,
Dwight W. Johnson,American Independent,5610,5,,,
Edward Breitenbach,Conservative,4050,28,,,
Edward G. Biester Jr.,Republican,75313,,,,
Edward G. Desborough,Republican,12297,11,,,
Edward Hutchinson,Republican,64751,4,,,
Edward I. Koch,Democrat,78399,18,,,
Edward J. Derwinski,Republican,68428,4,,,
Edward R. Madigan,Republican,78640,21,,,
Edward R. Roybal,Democrat,43998,,,,
Edward V. Hanrahan,Democrat,57534,6,,,
Edward W. Pattison,Democrat,95204,29,,,
Edwin D. Eshleman,Republican,73130,,,,
Elford A. Cederberg,Republican,77118,10,,,
Elizabeth Holtzman,Democrat,65790,16,,,
Elliott Stone Graham,Republican,43639,,,,
Eugene J. Tyzn,Republican,94263,12,,,
FLORIDA,1962,House,10,Evelyn Tucker,Democrat,41925
FLORIDA,1962,House,10,L. A. (Skip) Bafalis,Republican,117368
FLORIDA,1962,House,12,Charles Friedman,Democrat,58899
FLORIDA,1962,House,12,J. Herbert Burke,Republican,61191
FLORIDA,1962,House,14,Claude Pepper,Democrat,45479
FLORIDA,1962,House,14,Michael A. Carricarte,Republican,20383
FLORIDA,1962,House,15,Dante B. Fascell,Democrat,68064
FLORIDA,1962,House,15,S. Peter Capua,Republican,28444
FLORIDA,1962,House,4,Bill Chappell Jr.,Democrat,74720
FLORIDA,1962,House,4,Warren Hauser,Republican,34867
FLORIDA,1962,House,5,JoAnn Saunders,Democrat,63610
FLORIDA,1962,House,5,Richard Kelly,Republican,74954
FLORIDA,1962,House,5,Write-in,Write-in,3524
FLORIDA,1962,House,6,Mickey Monroe,Democrat,34886
FLORIDA,1962,House,6,C. W. Bill Young,Republican,109302
FLORIDA,1962,House,8,James A. Haley,Democrat,63283
FLORIDA,1962,House,8,Joe Z. Lovingood,Republican,48240
FLORIDA,1962,House,9,William D. Rowland,Democrat,26255
FLORIDA,1962,House,9,Lou Frey Jr.,Republican,86226
Florida,1974,Representative,1,,Democrat,124088
Florida,1974,House,1,Bob Sikes,Democrat,
Florida,1974,Representative,2,,Democrat,130940
Florida,1974,House,2,Don Fuqua,Democrat,
Florida,1974,Representative,3,,Democrat,1094603
Florida,1974,House,3,Charles E. Bennett,Democrat,
Florida,1974,Representative,4,,Democrat,126915
Florida,1974,Senate,,Richard (Dick) Stone,Democrat,781031
Florida,1974,Senate,,Jack Eckerd,Republican,736674
Florida,1974,Senate,,John Grady,American,282659
Florida,1974,Senate,,Write-in,Write-in,175
Francis D. Brouillette,Democrat,73793,11,,,
Francis H. Aspinwall,Conservative,4866,33,,,
Francis J. McArdle,Democrat,41706,,,,
Francis J. Voyticky,Republican,4579,12,,,
Frank Annunzio,Democrat,102541,11,,,
Frank E. Huet,Constitutional,2020,,,,
Frank Girard,Socialist Labor,239,5,,,
Frank H. Walker,Peace and Freedom,2877,,,,
Frank Horton,Republican,105583,34,,,
Frank J. Biondolillo,Republican,28269,17,,,
Frank M. Clark,Democrat,64049,,,,
Franklin B. Resseguie,Conservative,6526,27,,,
Fred B. Rooney,Democrat,85905,,,,
Frederick W. Richmond,Democrat,33195,14,,,
GEORGIA,1962,House,1,Bo Ginn,Democrat,64958
GEORGIA,1962,House,1,Bill Gowan,Republican,10487
GEORGIA,1962,House,1,Write-in,Write-in,1
GEORGIA,1962,Senate,,Herman E. Talmadge,Democrat,627376
GEORGIA,1962,Senate,,Jerry R. Johnson,Republican,246896
GEORGIA,1962,Senate,,Write-in,Write-in,513
GUAM,1974,Delegate,,Antonio Borja Won Pat,Democrat,18551
Garry Brown,Republican,70157,3,,,
Gary A. Myers,Republican,74645,,,,
George A. Seielstad,Democrat,59931,,,,
George E. Brown Jr.,Democrat,69615,,,,
George E. Danielson,Democrat,66074,,,,
George E. McCall,Republican,8636,13,,,
George E. Shipley,Democrat,67921,22,,,
George M. O'Brien,Republican,29984,17,,,
Gillian M. Drummond,Conservative,4429,18,,,
Glenn M. Anderson,Democrat,82485,,,,
Gus Yatron,Democrat,111127,,,,
Guy A. Vander Jagt,Republican,87551,9,,,
H. John Heinz III,Republican,107723,,,,
HAWAII,1974,House,1,Spark M. Matsunaga,Democrat,71352
HAWAII,1974,House,1,William B. Paul,Republican,40065
HAWAII,1970,HOUSE,1,,,71552
HAWAII,1974,House,2,Patsy Takemoto Mink,Democrat,86916
HAWAII,1974,House,2,Carla W. Coray,Republican,51984
HAWAII,1970,HOUSE,2,,,56916
HAWAII,1974,Senate,,Daniel K. Inouye,Democrat,207454
HAWAII,1974,Senate,,James D. Kimmel,Prohibition,42707
HAWAII,1970,SENATE,,,,207454
Hamilton Fish Jr.,Republican,87130,25,,,
Harold Snyder,American Independent,1574,4,,,
Harry M. Fox,Republican,64416,,,,
Hawaii,1974,Representative,1,,Democrat,84344
Hawaii,1974,Representative,2,,Democrat,47670
Helen Halyard,Socialist Workers,372,14,,,
Henry A. Waxman,Democrat,85343,,,,
Henry J. Hyde,Republican,66027,6,,,
Henry J. Nowak,Democrat,80774,37,,,
Herbert J. Stieger,Republican,38723,14,,,
Herbert M. Feinsod,Liberal,3325,15,,,
Herman Badillo,Democrat,25413,21,,,
Herman T. Schneebeli,Republican,70274,,,,
Howard Jones,Human Rights,2143,6,,,
IDAHO,1970,HOUSE,1,J. Ray Cox,Democrat,54001
IDAHO,1970,HOUSE,1,Steven D. Symms,Republican,75404
IDAHO,1970,HOUSE,2,Max Hanson,Democrat,53599
IDAHO,1970,HOUSE,2,George Hansen,Republican,67274
ILLINOIS,1970,HOUSE,1,Ralph H. Metcalfe,Democrat,75206
ILLINOIS,1970,HOUSE,1,Oscar H. Haynes,Republican,4399
ILLINOIS,1970,HOUSE,1,Willie Mae Reid,Socialist Workers,620
ILLINOIS,1970,HOUSE,2,Morgan F. Murphy,Democrat,65812
ILLINOIS,1970,HOUSE,2,James J. Ginderske,Republican,9386
ILLINOIS,1970,HOUSE,3,Martin A. Russo,Democrat,65336
ILLINOIS,1970,HOUSE,3,Robert P. Hanrahan,Republican,58891
ILLINOIS,1970,SENATE,,Adlai E. Stevenson III,Democrat,1811496
ILLINOIS,1970,SENATE,,George M. Burditt,Republican,1084884
ILLINOIS,1970,SENATE,,Edward Thomas Heisler,Socialist Workers,12413
ILLINOIS,1970,SENATE,,Ishmael Flory,Communist,5873
INDIANA,1964,House,1,Ray J. Madden,Democrat,71759
INDIANA,1964,House,1,Joseph D. Harkin,Republican,32793
INDIANA,1964,House,10,Philip R. Sharp,Democrat,85418
INDIANA,1964,House,10,David W. Dennis,Republican,71701
INDIANA,1964,House,11,Andrew Jacobs Jr.,Democrat,81508
INDIANA,1964,House,11,William H. Hudnut III,Republican,73793
INDIANA,1964,House,2,Floyd J. Fithian,Democrat,101856
INDIANA,1964,House,2,Carl F. Lundgrebe,Republican,64950
INDIANA,1964,House,3,John Brademas,Democrat,89396
INDIANA,1964,House,3,Virginia R. Black,Republican,50116
INDIANA,1964,House,4,J. Edward Rouch,Democrat,83604
INDIANA,1964,House,4,Walter F. Helmke,Republican,75031
INDIANA,1964,House,4,Donald L. Harris,American,2584
INDIANA,1964,House,5,William T. Sebree,Democrat,73239
INDIANA,1964,House,5,Elwood H. Hillis,Republican,95331
INDIANA,1964,House,6,David Walter Evans,Democrat,78414
INDIANA,1964,House,6,William G. Bray,Republican,71134
INDIANA,1964,House,7,Elden Creasy Tipton,Democrat,73928
INDIANA,1964,House,7,John T. Myers,Republican,100128
INDIANA,1964,House,7,Harold P. Schlechtweg,Socialist Workers,1421
INDIANA,1964,House,8,Philip H. Hayes,Democrat,100121
INDIANA,1964,House,8,Roger H. Zion,Republican,87296
INDIANA,1964,House,9,Lee H. Hamilton,Democrat,117648
INDIANA,1964,House,9,Delson Cox Jr.,Republican,47881
INDIANA,1964,Senate,,Birch Bayh,Democrat,889269
INDIANA,1964,Senate,,Richard Lugar,Republican,814117
INDIANA,1964,Senate,,Don L. Lee,American,49592
IOWA,1968,House,1,Edward Mezvinsky,Democrat,75687
IOWA,1968,House,1,James A. S. Leach,Republican,63540
IOWA,1968,House,2,Michael T. Blouin,Democrat,73416
IOWA,1968,House,2,Tom Riley,Republican,69088
IOWA,1968,House,2,James W. Whitford,American,1108
IOWA,1968,House,3,Stephen J. Rapp,Democrat,74805
IOWA,1968,House,3,Charles E. Grassley,Republican,77468
IOWA,1968,House,4,Neal Smith,Democrat,96755
IOWA,1968,House,4,Chuck Dick,Republican,53736
IOWA,1968,House,4,Donna Le Porte,American,917
IOWA,1968,House,5,Tom Harkin,Democrat,81146
IOWA,1968,House,5,Bill Scherle,Republican,77683
IOWA,1968,House,6,Berkley Bedell,Democrat,86315
IOWA,1968,House,6,Wiley Mayne,Republican,71695
IOWA,1968,Senate,,John C. Culver,Democrat,426947
IOWA,1968,Senate,,David Stanley,Republican,420546
IOWA,1968,Senate,,Lorin E. Oxley,American,6028
Illinois,1974,Representative,1,,Democrat,425272
Illinois,1974,Representative,2,,Democrat,98481
Indiana,1974,Representative,1,,Democrat,85692
Indiana,1976,House,10,H. Kent Bumpass,Democrat,42333
Indiana,1976,House,10,Clarence E. Miller,Republican,100521
Indiana,1976,House,11,Michael D. Coffey,Democrat,52017
Indiana,1976,House,11,J. William Stanton,Republican,79756
Indiana,1976,House,11,Write-in,Write-in,6
Indiana,1976,House,12,Fran Ryan,Democrat,70818
Indiana,1976,House,12,Samuel L. Devine,Republican,73303
Indiana,1976,House,13,Fred M. Ritenauer,Democrat,53766
Indiana,1976,House,13,Charles A. Mosher,Republican,72881
Indiana,1976,House,14,John F. Seiberling,Democrat,93931
Indiana,1976,House,14,Mark Figetakis,Republican,30603
Indiana,1976,House,15,M. L. McGee,Democrat,40683
Indiana,1976,House,15,Chalmers P. Wylie,Republican,79376
Indiana,1976,House,16,John G. Freedom,Democrat,48754
Indiana,1976,House,16,Ralph S. Regula,Republican,92986
Indiana,1976,House,17,David D. Noble,Democrat,63342
Indiana,1976,House,17,John M. Ashbrook,Republican,70708
Indiana,1976,House,17,Clifford J. Simpson,Independent,3
Indiana,1976,House,18,Wayne L. Hays,Democrat,90447
Indiana,1976,House,18,Ralph H. Romig,Republican,47385
Indiana,1976,House,19,Charles J. Carney,Democrat,97709
Indiana,1976,House,19,James L. Ripple,Republican,36649
Indiana,1974,Representative,2,,Democrat,1267809
Indiana,1976,House,20,James V. Stanton,Democrat,86405
Indiana,1976,House,20,Robert A. Frantz,Republican,12991
Indiana,1976,House,21,Louis Stokes,Democrat,58969
Indiana,1976,House,21,Bill Mack,Republican,12986
Indiana,1976,House,22,Charles A. Vanik,Democrat,112671
Indiana,1976,House,22,William J. Franz,Republican,30585
Indiana,1976,House,23,Ronald M. Mottl,Democrat,53338
Indiana,1976,House,23,George E. Mastics,Republican,46810
Indiana,1976,House,23,Arthur L. Cain,Independent,2005
Indiana,1976,House,23,Bohdan A. Futey,Independent,3955
Indiana,1976,House,23,Hugh J. Gallagher,Independent,3461
