STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
CALIFORNIA,1982,House,10,Write-in,Write-in,15
CALIFORNIA,1982,House,11,Tom Lantos,Democrat,105029
CALIFORNIA,1982,House,11,Bill Quraishi,Republican,45818
CALIFORNIA,1982,House,11,June R. Genis,Libertarian,8518
CALIFORNIA,1982,House,12,Robert Palmer,Democrat,69270
CALIFORNIA,1982,House,12,Tom Campbell,Republican,125157
CALIFORNIA,1982,House,12,Chuck Olson,Libertarian,11271
CALIFORNIA,1982,House,13,Norman Y. Mineta,Democrat,97286
CALIFORNIA,1982,House,13,David E. Smith,Republican,59773
CALIFORNIA,1982,House,13,John H. Webster,Libertarian,10587
CALIFORNIA,1982,House,2,"Erwin E. ""Bill"" Rush",Democrat,65333
CALIFORNIA,1982,House,2,Wally Herger,Republican,138315
CALIFORNIA,1982,House,2,Ross Crain,Libertarian,10753
CALIFORNIA,1982,House,3,Robert T. Matsui,Democrat,132143
CALIFORNIA,1982,House,3,Lowell Patrick Landowski,Republican,76148
CALIFORNIA,1982,House,3,David M. McCann,Libertarian,10797
CALIFORNIA,1982,House,4,Vic Fazio,Democrat,115090
CALIFORNIA,1982,House,4,Mark Baughman,Republican,82738
CALIFORNIA,1982,House,4,Bryce Bigwood,Libertarian,12625
CALIFORNIA,1982,House,5,Nancy Pelosi,Democrat,120633
CALIFORNIA,1982,House,5,Alan Nichols,Republican,35571
CALIFORNIA,1982,House,6,Barbara Boxer,Democrat,137306
CALIFORNIA,1982,House,6,Bill Boerum,Republican,64402
CALIFORNIA,1982,House,7,George Miller,Democrat,121080
CALIFORNIA,1982,House,7,Roger A. Payton,Republican,79081
CALIFORNIA,1982,House,8,Ronald V. Dellums,Democrat,119645
CALIFORNIA,1982,House,8,Barbara Galewski,Republican,75544
CALIFORNIA,1982,House,9,Fortney Pete Stark,Democrat,94739
CALIFORNIA,1982,House,9,Victor Romero,Republican,67412
COLORADO,1982,House,1,Patricia Schroeder,Democratic,82176
COLORADO,1982,House,1,Gloria Gonzales Roemer,Republican,46802
COLORADO,1982,House,2,David E. Skaggs,Democratic,105248
COLORADO,1982,House,2,Jason Lewis,Republican,68226
COLORADO,1982,House,3,Ben Nighthorse Campbell,Democratic,124487
COLORADO,1982,House,3,Bob Ellis,Republican,49961
COLORADO,1982,House,3,Howard E. Fields,Colorado Populist,2859
COLORADO,1982,House,4,Richard R. (Dick) Bond,Democratic,75901
COLORADO,1982,House,4,Wayne Allard,Republican,89285
COLORADO,1982,House,5,Cal Johnston,Democratic,57176
COLORADO,1982,House,5,Joel Hefley,Republican,127740
COLORADO,1982,House,5,Keith L. Hamburger,Colorado Libertarian,6761
COLORADO,1982,House,6,Don Jarrett,Democratic,67961
COLORADO,1982,House,6,Dan Schaefer,Republican,105312
COLORADO,1982,Senate,,Josie Heath,Democratic,425746
COLORADO,1982,Senate,,Hank Brown,Republican,569048
COLORADO,1982,Senate,,John Heckman,Concerns of People,15432
COLORADO,1982,Senate,,Earl F. Dodge,Prohibition,11801
CONNECTICUT,1982,House,1,Barbara B. Kennelly,Democratic,126566
CONNECTICUT,1982,House,1,James P. Garvey,Republican,50690
CONNECTICUT,1982,House,2,Sam Gejdenson,Democratic,105085
CONNECTICUT,1982,House,2,John M. Ragsdale,Republican,70922
CONNECTICUT,1982,House,2,,Write-in,2
CONNECTICUT,1982,House,3,Rosa L. DeLauro,Democratic,90772
CONNECTICUT,1982,House,3,Thomas Scott,Republican,83440
CONNECTICUT,1982,House,4,Al Smith,Democratic,32352
CONNECTICUT,1982,House,4,Christopher Shays,Republican,105682
CONNECTICUT,1982,House,4,,Write-in,34
CONNECTICUT,1982,House,5,Anthony Toby Moffett,Democratic,85803
CONNECTICUT,1982,House,5,Gary A. Franks,Republican,93912
CONNECTICUT,1982,House,5,William G. Hare,Liberty,1888
CONNECTICUT,1982,House,5,,Write-in,5
CONNECTICUT,1982,House,6,Paul Kulas,Democratic,48628
CONNECTICUT,1982,House,6,Nancy L. Johnson,Republican,141105
California,1992,Representative,14,Patricia Malberg,Democrat,120742
California,1992,Representative,14,John T. Doolittle,Republican,128309
California,1992,Representative,15,Gary Condit,Democrat,97147
California,1992,Representative,15,Cliff Burris,Republican,49534
California,1992,Representative,16,Leon E. Panetta,Democrat,134236
California,1992,Representative,16,Jerry M. Reiss,Republican,39885
California,1992,Representative,16,Brian H. Tucker,Libertarian,6881
California,1992,Representative,17,Calvin Dooley,Democrat,82611
California,1992,Representative,17,Charles Pashayan Jr.,Republican,66848
California,1992,Representative,18,Richard H. Lehman,Democrat,98804
California,1992,Representative,19,Anita Perez Ferguson,Democrat,76991
California,1992,Representative,19,Robert J. Lagomarsino,Republican,94599
California,1992,Representative,19,Mindy Lorentz,Write-in,1655
California,1992,Representative,20,Michael A. Thomas,Democrat,65101
California,1992,Representative,20,William M. Thomas,Republican,112962
California,1992,Representative,20,William H. Dilbeck,Libertarian,10555
California,1992,Representative,20,Lita Martin Reid,Write-in,307
California,1992,Representative,21,Richard D. Freiman,Democrat,68921
California,1992,Representative,21,Elton Gallegly,Republican,118326
California,1992,Representative,21,Peggy Christensen,Libertarian,15364
California,1992,Representative,22,David Bayer,Democrat,61630
California,1992,Representative,22,Carlos J. Moorhead,Republican,106534
California,1992,Representative,22,William H. Wilson,Libertarian,6702
California,1992,Representative,22,Jan B. Tucker,Peace and Freedom,3563
California,1992,Representative,23,Anthony C. Beilenson,Democrat,103141
California,1992,Representative,23,Jim Salomon,Republican,57118
California,1992,Representative,23,John Honigsfeld,Peace and Freedom,6834
California,1992,Representative,24,Henry A. Waxman,Democrat,71562
California,1992,Representative,24,John N. Cowles,Republican,26607
California,1992,Representative,24,Maggie Phair,Peace and Freedom,5706
California,1992,Representative,25,Edward R. Roybal,Democrat,48120
California,1992,Representative,25,Steven J. Renshaw,Republican,17021
California,1992,Representative,25,Robert H. Scott,Libertarian,3576
California,1992,Representative,26,Howard L. Berman,Democrat,78031
California,1992,Representative,26,Roy Dahlson,Republican,44492
California,1992,Representative,26,Bernard Zimring,Libertarian,5268
California,1992,Representative,27,Mel Levine,Democrat,90857
California,1992,Representative,27,David Barrett Cohen,Republican,58140
California,1992,Representative,27,Edward E. Ferrer,Peace and Freedom,7101
California,1992,Representative,28,Julian C. Dixon,Democrat,69482
California,1992,Representative,28,George Z. Adams,Republican,21245
California,1992,Representative,28,Bob Weber,Libertarian,2150
California,1992,Representative,28,William R. Williams,Peace and Freedom,2723
California,1992,Representative,29,Maxine Waters,Democrat,51350
California,1992,Representative,29,Bill DeWitt,Republican,12054
California,1992,Representative,29,Waheed R. Boctor,Libertarian,1268
California,1992,Representative,30,Matthew G. Martinez,Democrat,45456
California,1992,Representative,30,Reuben D. Franco,Republican,28914
California,1992,Representative,30,G. Curtis Peger,Libertarian,3713
California,1992,Representative,31,Mervyn M. Dymally,Democrat,56394
California,1992,Representative,31,Eunice N. Sato,Republican,27593
California,1992,Representative,32,Glenn M. Anderson,Democrat,68268
California,1992,Representative,32,Sanford W. Kahn,Republican,42692
California,1992,Representative,33,Georgia Houston Webb,Democrat,49981
California,1992,Representative,33,David Dreier,Republican,101336
California,1992,Representative,33,Gail Lightfoot,Libertarian,7840
California,1982,Representative,34,Esteban Edward Torres,Democrat,55646
California,1982,Representative,34,John Eastman,Republican,36024
California,1982,Representative,35,Barry Norton,Democrat,66100
California,1982,Representative,35,Jerry Lewis,Republican,121692
California,1982,Representative,35,Jerry Johnson,Libertarian,13020
California,1982,Representative,36,George E. Brown Jr.,Democrat,72409
California,1982,Representative,36,Bob Hammock,Republican,64961
California,1982,Representative,37,Ralph Waite,Democrat,103961
California,1982,Representative,37,Alfred A. (Al) McCandless,Republican,115469
California,1982,Representative,37,Bonnie Flickinger,Libertarian,6178
California,1982,Representative,37,Gary R. Odom,American Independent,6474
California,1982,Representative,38,Barbara Jackson,Democrat,43693
California,1982,Representative,38,Robert K. Dornan,Republican,60561
California,1982,Representative,39,"Francis X. ""Frank"" Hoffman",Democrat,53670
California,1982,Representative,39,William E. Dannemeyer,Republican,113849
California,1982,Representative,39,Maxine B. Quirk,Peace and Freedom,6709
California,1982,Representative,40,Eugene C. Gratz,Democrat,68087
California,1982,Representative,40,C. Christopher Cox,Republican,142299
California,1982,Representative,41,Dan Kripke,Democrat,93586
California,1982,Representative,41,Bill Lowery,Republican,105729
California,1982,Representative,41,Karen S. R. Works,Peace and Freedom,15428
California,1982,Representative,42,Guy C. Kimbrough,Democrat,67189
California,1982,Representative,42,Dana Rohrabacher,Republican,109353
California,1982,Representative,42,Richard Gibb Martin,Libertarian,7744
California,1982,Representative,43,Ron Packard,Republican,151206
California,1982,Representative,43,"Richard L. ""Rick"" Arnold",Libertarian,30720
California,1982,Representative,43,Doug Hansen,Peace and Freedom,40212
California,1982,Representative,44,Jim Bates,Democrat,48712
California,1982,Representative,44,"Randy ""Duke"" Cunningham",Republican,50377
California,1982,Representative,44,John Wallner,Libertarian,4385
California,1982,Representative,44,Donna White,Peace and Freedom,5237
California,1982,Representative,45,Duncan Hunter,Republican,123591
California,1982,Representative,45,Joe Shea,Libertarian,46068
California,1990,Senate,,Dianne Feinstein,Democratic,3657716
California,1990,Senate,,Pete Wilson,Republican,3485345
California,1990,Senate,,Maria E. Munoz,Peace and Freedom,112647
California,1990,Senate,,Paul Meeuwenberg,Libertarian,113221
Colorado,1990,Senate,,,,455746
Colorado,1990,Senate,,,,569048
Colorado,1990,Senate,,,,27238
Congress,Years,Number_of_Senators,Democrats,Republicans,Other_parties,Vacant
DELAWARE,1982,Senate,,Joseph R. Biden Jr.,Democratic,112918
DELAWARE,1982,Senate,,M. Jane Brady,Republican,64554
DELAWARE,1982,Senate,,Lee Rosenbaum,Libertarian,2680
DELAWARE,1982,Senate,,Write-in,Write-in,5
DELAWARE,1982,House,,Thomas R. Carper,Democratic,116274
DELAWARE,1982,House,,Ralph O. Williams,Republican,58037
DELAWARE,1982,House,,Richard A. Cohen,Libertarian,3121
DELAWARE,1982,House,,Write-in,Write-in,3
DISTRICT OF COLUMBIA,1988,Delegate,,Eleanor Holmes Norton,Democratic,98442
DISTRICT OF COLUMBIA,1988,Delegate,,Harry M. Singleton,Republican,41999
DISTRICT OF COLUMBIA,1988,Delegate,,George X. Cure,Independent,8156
DISTRICT OF COLUMBIA,1988,Delegate,,David H. Dabney,Independent,3334
DISTRICT OF COLUMBIA,1988,Delegate,,Leon Frederick Hunt,DC Statehood,4027
DISTRICT OF COLUMBIA,1988,Delegate,,Write-in,Write-in,3669
Delaware,1990,Senate,,,,112919
Delaware,1990,Senate,,,,64564
Delaware,1990,Senate,,,,2680
Delaware,1990,Senate,,Joseph R. Biden Jr.,Democratic,112918
Delaware,1990,Senate,,M. Jane Brady,Republican,84560
FLORIDA,1982,House,1,Earl Hutto,Democratic,88416
FLORIDA,1982,House,1,Terry Ketchel,Republican,80351
FLORIDA,1982,House,11,Jim Bacchus,Democratic,120991
FLORIDA,1982,House,11,Bill Tolley,Republican,111970
FLORIDA,1982,House,14,Harry Johnston,Democratic,156055
FLORIDA,1982,House,14,Scott Shore,Republican,80249
FLORIDA,1982,House,15,E. Clay Shaw Jr.,Republican,104295
FLORIDA,1982,House,15,Charles Goodmon,Write-in,2374
FLORIDA,1982,House,17,William Lehman,Democratic,79569
FLORIDA,1982,House,17,Earl Rodney,Republican,22029
FLORIDA,1982,House,17,,Write-in,1
FLORIDA,1982,House,18,"Bernard ""Bernie"" Anscher",Democratic,96973
FLORIDA,1982,House,18,Ileana Ros-Lehtinen,Republican,56364
FLORIDA,1982,House,18,,Write-in,2
FLORIDA,1982,House,19,Dante B. Fascell,Democratic,87696
FLORIDA,1982,House,19,Bob Allen,Republican,53796
FLORIDA,1982,House,2,"Douglas ""Pete"" Peterson",Democratic,103082
FLORIDA,1982,House,2,Bill Grant,Republican,77939
FLORIDA,1982,House,3,Charles E. Bennett,Democratic,84289
FLORIDA,1982,House,3,Rod Sullivan,Republican,31727
FLORIDA,1982,House,4,Reid Hughes,Democratic,95320
FLORIDA,1982,House,4,Craig T. James,Republican,120935
FLORIDA,1982,House,4,,Write-in,13
FLORIDA,1982,House,5,Bob Fletcher,Democratic,63253
FLORIDA,1982,House,5,Bill McCollum,Republican,94453
FLORIDA,1982,House,6,Art Johnson,Democratic,95421
FLORIDA,1982,House,6,Cliff Stearns,Republican,138588
FLORIDA,1982,House,6,,Write-in,20
FLORIDA,1982,House,7,Sam Gibbons,Democratic,99464
FLORIDA,1982,House,7,Charles D. Prout,Republican,47765
FLORIDA,1982,House,9,Cheryl Davis Knapp,Democratic,102503
FLORIDA,1982,House,9,Michael Bilirakis,Republican,142168
Florida,1990,Senate,,Bill Nelson,Democratic,1702353
Florida,1990,Senate,,Bill Grant,Republican,1066178
GEORGIA,1990,House,1,Lindsay Thomas,Democratic,80515
GEORGIA,1990,House,1,Chris Meredith,Republican,32532
GEORGIA,1990,House,10,Doug Barnard Jr.,Democratic,89683
GEORGIA,1990,House,10,Sam Jones,Republican,64184
GEORGIA,1990,House,2,Charles Hatcher,Democratic,77910
GEORGIA,1990,House,2,Jonathan Perry Waters,Republican,28781
GEORGIA,1990,House,3,Richard Ray,Democratic,72961
GEORGIA,1990,House,3,Paul Broun,Republican,42561
GEORGIA,1990,House,4,Ben Jones,Democratic,96526
GEORGIA,1990,House,4,John Linder,Republican,87569
GEORGIA,1990,House,5,John Lewis,Democratic,86037
GEORGIA,1990,House,5,J. W. Tibbs,Republican,27781
GEORGIA,1990,House,6,David Worley,Democratic,77794
GEORGIA,1990,House,6,Newt Gingrich,Republican,78768
GEORGIA,1990,House,7,George (Buddy) Darden,Democratic,95817
GEORGIA,1990,House,7,Al Beverly,Republican,63588
GEORGIA,1990,House,8,J. Roy Rowland,Democratic,81344
GEORGIA,1990,House,8,Robert P. (Bob) Cunningham,Republican,36980
GEORGIA,1990,House,9,Ed Jenkins,Democratic,96197
GEORGIA,1990,House,9,Joe Hoffman,Republican,76121
GEORGIA,1990,Senate,,Sam Nunn,Democratic,1033439
GUAM,1988,Delegate,,Vicente C. Pangelinan,Democratic,16437
GUAM,1988,Delegate,,Ben Garrido Blaz,Republican,21890
GUAM,1988,Delegate,,Other,Other,476
HAWAII,1990,House,1,Neil Abercrombie,Democratic,97622
HAWAII,1990,House,1,Mike Liu,Republican,62982
HAWAII,1990,House,1,Roger Lee Taylor,Libertarian,2107
HAWAII,1990,House,2,Patsy T. Mink,Democratic,118155
HAWAII,1990,House,2,Andy Poepoe,Republican,54625
HAWAII,1990,House,2,Lloyd Jeffrey Mallan,Libertarian,5508
HAWAII,1990,Senate,,Daniel K. Akaka,Democratic,188901
HAWAII,1990,Senate,,Patricia F. Saiki,Republican,155978
HAWAII,1990,Senate,,Ken Schoolland,Libertarian,4787
Hawaii,1990,Senate,,,,188901
Hawaii,1990,Senate,,,,155978
Hawaii,1990,Senate,,,,4787
Hawaii,1990,Senate,,Daniel K. Akaka,Democratic,154904
Hawaii,1990,Senate,,Patricia F. Saiki,Republican,136828
IDAHO,1990,House,1,Larry LaRocco,Democratic,85054
IDAHO,1990,House,1,"C. A. ""Skip"" Smyser",Republican,75406
IDAHO,1990,House,2,Richard H. Stallings,Democratic,98008
IDAHO,1990,House,2,Sean McDevitt,Republican,56044
IDAHO,1990,Senate,,Ron J. Twilegar,Democratic,122295
IDAHO,1990,Senate,,Larry E. Craig,Republican,193641
ILLINOIS,1984,House,1,Charles A. Hayes,Democrat,100890
ILLINOIS,1984,House,1,Babette Peyton,Republican,6708
ILLINOIS,1984,House,10,Peg McNamara,Democrat,47286
ILLINOIS,1984,House,10,John Edward Porter,Republican,104070
ILLINOIS,1984,House,10,Herbert L. Gorrell,Solidarity,2243
ILLINOIS,1984,House,11,Frank Annunzio,Democrat,82703
ILLINOIS,1984,House,11,Walter W. Dudycz,Republican,68359
ILLINOIS,1984,House,11,Larry Saska,Solidarity,2692
ILLINOIS,1984,House,12,Philip M. Crane,Republican,113081
ILLINOIS,1984,House,12,Steve Pedersen,Solidarity,24450
ILLINOIS,1984,House,13,Steven K. Thomas,Democrat,60205
ILLINOIS,1984,House,13,Harris W. Fawell,Republican,116048
ILLINOIS,1984,House,14,Donald J. Westphal,Democrat,55592
ILLINOIS,1984,House,14,J. Dennis Hastert,Republican,112383
ILLINOIS,1984,House,15,Edward R. Madigan,Republican,119812
ILLINOIS,1984,House,15,Write-in,Write-in,10
ILLINOIS,1984,House,16,John W. Cox Jr.,Democrat,83061
ILLINOIS,1984,House,16,John W. Hallock Jr.,Republican,69105
ILLINOIS,1984,House,17,Lane Evans,Democrat,102062
ILLINOIS,1984,House,17,Dan Lee,Republican,51380
ILLINOIS,1984,House,18,Robert H. Michel,Republican,105693
ILLINOIS,1984,House,18,Walter Gillin,Write-in,1524
ILLINOIS,1984,House,18,Alan J. Port,Write-in,153
ILLINOIS,1984,House,19,Terry L. Bruce,Democrat,113938
ILLINOIS,1984,House,19,Robert F. Kerans,Republican,55680
ILLINOIS,1984,House,19,Brian James O'Neill II,Solidarity,2250
ILLINOIS,1984,House,2,Gus Savage,Democrat,80245
ILLINOIS,1984,House,2,William T. Hespel,Republican,22350
ILLINOIS,1984,House,20,Richard J. Durbin,Democrat,130114
ILLINOIS,1984,House,20,Paul Jurgens,Republican,66433
ILLINOIS,1984,House,21,Jerry F. Costello,Democrat,95208
ILLINOIS,1984,House,21,Robert H. Gaffner,Republican,43949
ILLINOIS,1984,House,22,Glenn Poshard,Democrat,138425
ILLINOIS,1984,House,22,Jim Wham,Jim Wham Party,26896
ILLINOIS,1984,House,3,Marty Russo,Democrat,110512
ILLINOIS,1984,House,3,Carl L. Klein,Republican,45299
ILLINOIS,1984,House,4,George E. Sangmeister,Democrat,77290
ILLINOIS,1984,House,4,Manny Hoffman,Republican,53258
ILLINOIS,1984,House,5,William O. Lipinski,Democrat,73305
ILLINOIS,1984,House,5,David J. Shestokas,Republican,34440
ILLINOIS,1984,House,5,"Ronald ""Ron"" Bartos",Solidarity,3001
ILLINOIS,1984,House,6,Robert J. Cassidy,Democrat,48155
ILLINOIS,1984,House,6,Henry J. Hyde,Republican,96410
ILLINOIS,1984,House,7,Cardiss Collins,Democrat,80021
ILLINOIS,1984,House,7,Michael Dooley,Republican,20099
ILLINOIS,1984,House,8,Dan Rostenkowski,Democrat,70151
ILLINOIS,1984,House,8,Robert Marshall,Libertarian,18529
ILLINOIS,1984,House,9,Sidney R. Yates,Democrat,96557
ILLINOIS,1984,House,9,Herbert Sohn,Republican,39031
ILLINOIS,1984,Senate,,Paul Simon,Democrat,2115377
ILLINOIS,1984,Senate,,Lynn Martin,Republican,1135628
INDIANA,1986,House,1,Peter J. Visclosky,Democratic,68920
INDIANA,1986,House,1,William Bill Costas,Republican,35450
INDIANA,1986,House,10,Andrew Jacobs Jr.,Democratic,69362
INDIANA,1986,House,10,Janos Horvath,Republican,35049
INDIANA,1986,House,2,Philip R. Sharp,Democratic,93495
INDIANA,1986,House,2,Mike Pence,Republican,63980
INDIANA,1986,House,3,Timothy J. Roemer,Democratic,80740
INDIANA,1986,House,3,John Hiler,Republican,77911
INDIANA,1986,House,4,Jill L. Long,Democratic,99347
INDIANA,1986,House,4,Richard Walter Hawks,Republican,64415
INDIANA,1986,House,5,Jim Jontz,Democratic,81373
INDIANA,1986,House,5,John Arthur Johnson,Republican,71750
INDIANA,1986,House,6,James Philip Fadely,Democratic,67024
INDIANA,1986,House,6,Dan Burton,Republican,116470
INDIANA,1986,House,7,John Wm. Riley Sr.,Democratic,65248
INDIANA,1986,House,7,John T. Myers,Republican,88598
INDIANA,1986,House,8,Frank McCloskey,Democratic,97465
INDIANA,1986,House,8,Richard E. Mourdock,Republican,80645
INDIANA,1986,House,9,Lee H. Hamilton,Democratic,107626
INDIANA,1986,House,9,Floyd Coates,Republican,48325
INDIANA,1986,Senate,,Baron P. Hill,Democratic,696639
INDIANA,1986,Senate,,Dan Coats,Republican,806048
IOWA,1988,House,1,Jim Leach,Republican,90042
IOWA,1988,House,1,Scattering,Independent,151
IOWA,1988,House,2,Eric Tabor,Democratic,81008
IOWA,1988,House,2,Jim Nussle,Republican,82650
IOWA,1988,House,2,Jan J. Zonneveld,Petition,2325
IOWA,1988,House,2,Scattering,Independent,123
IOWA,1988,House,3,David R. Nagle,Democratic,100947
IOWA,1988,House,3,Scattering,Independent,833
IOWA,1988,House,4,Neal Smith,Democratic,127812
IOWA,1988,House,4,Scattering,Independent,2778
IOWA,1988,House,5,Rod Powell,Democratic,47022
IOWA,1988,House,5,Jim Lightfoot,Republican,99978
IOWA,1988,House,5,Scattering,Independent,12
IOWA,1988,House,6,Mike D. Earll,Democratic,44063
IOWA,1988,House,6,Fred Grandy,Republican,112333
IOWA,1988,House,6,Scattering,Independent,63
IOWA,1988,Senate,,Tom Harkin,Democratic,535975
IOWA,1988,Senate,,Thomas J. Tauke,Republican,446869
IOWA,1988,Senate,,Scattering,Independent,1089
Idaho,1990,Senate,,,,135297
Illinois,1990,Senate,,,,1534054
Indiana,1990,Senate,,,,696639
Indiana,1990,Senate,,,,806048
Indiana,1990,Senate,,,,1089
Indiana,1990,Senate,,Baron P. Hill,Democratic,482888
Indiana,1990,Senate,,Dan Coats,Republican,875874
Iowa,1990,Senate,,,,535975
Iowa,1990,Senate,,,,446499
Iowa,1990,Senate,,,,139
KANSAS,1984,House,1,Duane West,Democrat,61396
KANSAS,1984,House,1,Pat Roberts,Republican,102974
KANSAS,1984,House,1,Write-in,Write-in,18
KANSAS,1984,House,2,Jim Slattery,Democrat,99093
KANSAS,1984,House,2,Scott Morgan,Republican,58643
KANSAS,1984,House,2,Write-in,Write-in,9
KANSAS,1984,House,3,Leroy Jones,Democrat,58923
KANSAS,1984,House,3,Jan Meyers,Republican,88725
KANSAS,1984,House,3,Write-in,Write-in,78
KANSAS,1984,House,4,Dan Glickman,Democrat,112015
KANSAS,1984,House,4,Roger M. Grund Sr.,Republican,46283
KANSAS,1984,House,4,Write-in,Write-in,18
KANSAS,1984,House,5,George D. Wingert,Democrat,62244
KANSAS,1984,House,5,Dick Nichols,Republican,90555
KANSAS,1984,House,5,Write-in,Write-in,24
KANSAS,1984,Senate,,Dick Williams,Democrat,207491
KANSAS,1984,Senate,,Nancy Landon Kassebaum,Republican,578505
KANSAS,1984,Senate,,Write-in,Write-in,139
KENTUCKY,1990,HOUSE,1,,Democratic,85823
KENTUCKY,1990,HOUSE,1,,Republican,39524
KENTUCKY,1990,HOUSE,1,,Populist,12879
KENTUCKY,1984,House,1,Carroll Hubbard Jr.,Democrat,85323
KENTUCKY,1984,House,1,Marvin Seat,Populist,12879
KENTUCKY,1990,HOUSE,2,,Democratic,72957
KENTUCKY,1990,HOUSE,2,,Republican,39524
KENTUCKY,1984,House,2,William H. Natcher,Democrat,77057
KENTUCKY,1984,House,2,Martin Tori,Republican,39624
KENTUCKY,1990,HOUSE,3,,Democratic,84750
KENTUCKY,1990,HOUSE,3,,Republican,55138
KENTUCKY,1984,House,3,Romano L. Mazzoli,Democrat,84750
KENTUCKY,1984,House,3,Al Brown,Republican,55188
KENTUCKY,1990,HOUSE,4,,Democratic,44979
KENTUCKY,1990,HOUSE,4,,Republican,101580
KENTUCKY,1984,House,4,Galen Martin,Democrat,44979
KENTUCKY,1984,House,4,Jim Bunning,Republican,101680
KENTUCKY,1990,HOUSE,5,,,54503
KENTUCKY,1990,HOUSE,5,,Republican,94826
KENTUCKY,1984,House,5,Harold Rogers,Republican,64660
