STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
CONNECTICUT,1988,House,6,James L. Griffin,Democratic,78814
CONNECTICUT,1988,House,6,Nancy L. Johnson,Republican,157020
CONNECTICUT,1988,House,6,Louis J. Marietta,Independent,1054
CONNECTICUT,1988,Senate,,Joe Lieberman,Democratic,688499
CONNECTICUT,1988,Senate,,"Lowell P. Weicker, Jr.",Republican,678454
CONNECTICUT,1988,Senate,,"Howard Avory Grayson, Jr.",Libertarian,12409
CONNECTICUT,1988,Senate,,Melissa M. Fisher,New Alliance,4154
CONNECTICUT,1988,Senate,,Write-In,Write-In,10
California,1992,House,1,Douglas H. Bosco,Democrat,159815
California,1992,House,1,"Samuel ""Mark"" Vanderbilt",Republican,72189
California,1992,House,1,Eric Fried,Peace and Freedom,22150
California,1992,House,10,Don Edwards,Democrat,142500
California,1992,House,10,Kennita Watson,Libertarian,22301
California,1992,House,11,Tom Lantos,Democrat,145484
California,1992,House,11,"G.M. ""Bill"" Quraishi",Republican,50059
California,1992,House,11,Bill Wade,Libertarian,4688
California,1992,House,11,Victor Martinez,Peace and Freedom,2906
California,1992,House,11,Nicholas W. Kudrovzeff,Independent,1893
California,1992,House,12,Anna G. Eshoo,Democrat,121528
California,1992,House,12,Tom Campbell,Republican,136384
California,1992,House,12,Tom Grey,Libertarian,6023
California,1992,House,13,Norman Y. Mineta,Democrat,143989
California,1992,House,13,Luke Sommer,Republican,63959
California,1992,House,13,John H. Webster,Libertarian,6583
California,1992,House,14,Patricia Malberg,Democrat,103839
California,1992,House,14,Norman D. Shumway,Republican,173876
California,1992,House,15,Tony Coelho,Democrat,118710
California,1992,House,15,Carol Harner,Republican,47957
California,1992,House,15,Richard M. Harris,Libertarian,3526
California,1992,House,16,Leon E. Panetta,Democrat,177452
California,1992,House,16,Stanley Monteith,Republican,48375
California,1992,House,17,Vincent Lavery,Democrat,51730
California,1992,House,17,"Charles ""Chip"" Pashayan",Republican,129568
California,1992,House,18,Richard H. Lehman,Democrat,125715
California,1992,House,18,David A. Linn,Republican,54034
California,1982,Representative,19,Gary K. Hart,Democrat,112033
California,1982,Representative,19,"Robert J. ""Bob"" Lagomarsino",Republican,116026
California,1982,Representative,19,Robert Donaldson,Libertarian,2865
California,1992,House,2,Wayne Meyer,Democrat,91088
California,1992,House,2,Wally Herger,Republican,139010
California,1992,House,2,Harry H. Pendery,Libertarian,6258
California,1982,Representative,20,Lite Reid,Democrat,62037
California,1982,Representative,20,William M. Thomas,Republican,162779
California,1982,Representative,20,David Bersohn,Libertarian,4190
California,1982,Representative,21,Donald E. Stevens,Democrat,75739
California,1982,Representative,21,Elton Gallegly,Republican,181413
California,1982,Representative,21,Robert Jay,Libertarian,5519
California,1982,Representative,22,John G. Simmons,Democrat,61555
California,1982,Representative,22,Carlos J. Moorhead,Republican,164699
California,1982,Representative,22,Shirley Rachel Isaacson,Peace and Freedom,6298
California,1982,Representative,22,Ted Brown,Libertarian,4259
California,1982,Representative,23,Anthony C. Beilenson,Democrat,147858
California,1982,Representative,23,Jim Salomon,Republican,77184
California,1982,Representative,23,John Vernon,Libertarian,4503
California,1982,Representative,23,John Honigsfeld,Peace and Freedom,3316
California,1982,Representative,23,,Write-In,18
California,1982,Representative,24,Henry A. Waxman,Democrat,112038
California,1982,Representative,24,John N. Cowles,Republican,86835
California,1982,Representative,24,James Green,Peace and Freedom,3571
California,1982,Representative,24,George Abrahams,Libertarian,2627
California,1982,Representative,25,Edward R. Roybal,Democrat,85378
California,1982,Representative,25,Raul Reyes,Peace and Freedom,8746
California,1982,Representative,25,John C. Thie,Libertarian,5752
California,1982,Representative,26,Howard L. Berman,Democrat,126930
California,1982,Representative,26,"G. C. ""Brodie"" Broderson",Republican,53518
California,1982,Representative,27,Mel Levine,Democrat,145814
California,1982,Representative,27,Dennis Galbraith,Republican,65307
California,1982,Representative,27,William J. Fulco,Libertarian,6214
California,1982,Representative,28,Julian C. Dixon,Democrat,109801
California,1982,Representative,28,George Zaldivar Adams,Republican,28645
California,1982,Representative,28,Howard Johnson,Libertarian,3080
California,1982,Representative,28,Salomea Honigsfeld,Peace and Freedom,2811
California,1982,Representative,29,"Augustus F. ""Gus"" Hawkins",Democrat,88169
California,1982,Representative,29,Reuben D. Franco,Republican,14543
California,1982,Representative,29,Gregory P. Gilmore,Libertarian,3724
California,1992,House,3,Robert T. Matsui,Democrat,183470
California,1992,House,3,Lowell Patrick Landowski,Republican,74296
California,1982,Representative,30,"Matthew G. ""Marty"" Martinez",Democrat,72253
California,1982,Representative,30,Ralph R. Ramirez,Republican,43833
California,1982,Representative,30,Houston Myers,Independent,2694
California,1982,Representative,30,Kim J. Goldsworthy,Libertarian,1864
California,1982,Representative,31,Mervyn M. Dymally,Democrat,100919
California,1982,Representative,31,Arnold C. May,Republican,36017
California,1982,Representative,31,B. Kwaku Duren,Peace and Freedom,4091
California,1982,Representative,32,Glenn M. Anderson,Democrat,114566
California,1982,Representative,32,Sanford W. Kahn,Republican,50719
California,1982,Representative,32,Vikki Murdock,Peace and Freedom,4032
California,1982,Representative,32,Marc F. Denny,Libertarian,1941
California,1982,Representative,33,Nelson Gentry,Democrat,97586
California,1982,Representative,33,David Dreier,Republican,151700
California,1982,Representative,33,Gail Lightfoot,Libertarian,6601
California,1982,Representative,33,Mike Noonan,Peace and Freedom,3492
California,1982,Representative,34,Esteban E. Torres,Democrat,92087
California,1982,Representative,34,Charles M. House,Republican,50954
California,1982,Representative,34,"Carl M. ""Marty"" Swinney",Libertarian,2686
California,1982,Representative,35,Paul Stuckey,Democrat,71186
California,1982,Representative,35,Jerry Lewis,Republican,181203
California,1982,Representative,35,Jeff Shuman,Libertarian,4279
California,1982,Representative,36,George E. Brown Jr.,Democrat,103493
California,1982,Representative,36,John Paul Stark,Republican,81413
California,1982,Representative,36,Kenneth E. Valentine,Libertarian,3382
California,1982,Representative,36,Fred L. Anderson,Independent,3360
California,1982,Representative,37,Johnny Pearson,Democrat,89666
California,1982,Representative,37,Al McCandless,Republican,174284
California,1982,Representative,37,Bonnie Flickinger,Libertarian,7169
California,1982,Representative,37,Write-In,Write-In,123
California,1982,Representative,38,Jerry Yudelson,Democrat,52399
California,1982,Representative,38,"Robert K. ""Bob"" Dornan",Republican,87980
California,1982,Representative,38,Bruce McKay,Libertarian,3733
California,1982,Representative,38,Frank German,Peace and Freedom,3547
California,1982,Representative,39,Don E. Marquis,Democrat,52162
California,1982,Representative,39,"William E. ""Bill"" Dannemeyer",Republican,169260
California,1982,Representative,39,Lee Connelly,Libertarian,7470
California,1982,Representative,39,Write-In,Write-In,367
California,1992,House,4,Vic Fazio,Democrat,181184
California,1992,House,4,Write-In,Write-In,1306
California,1982,Representative,40,Lida Lenney,Democrat,80782
California,1982,Representative,40,Christopher Cox,Republican,181259
California,1982,Representative,40,Roger Bloxham,Libertarian,4539
California,1982,Representative,40,Gretchen J. Farsi,Peace and Freedom,3639
California,1982,Representative,40,Write-In,Write-In,87
California,1982,Representative,41,Dan Kripke,Democrat,88192
California,1982,Representative,41,Bill Lowery,Republican,187380
California,1982,Representative,41,Dick Rider,Libertarian,5336
California,1982,Representative,41,C. T. Weber,Peace and Freedom,4853
California,1982,Representative,42,Guy C. Kimbrough,Democrat,78778
California,1982,Representative,42,Dana Rohrabacher,Republican,153280
California,1982,Representative,42,Richard D. Rose,Peace and Freedom,6563
California,1982,Representative,43,Howard Greenebaum,Democrat,72499
California,1982,Representative,43,Ron Packard,Republican,202478
California,1982,Representative,43,Daniel L. Muhe,Libertarian,7552
California,1982,Representative,44,Jim Bates,Democrat,90796
California,1982,Representative,44,Rob Butterfield,Republican,55511
California,1982,Representative,44,Dennis Thompson,Libertarian,5782
California,1982,Representative,45,Pete Lepiscopo,Democrat,54012
California,1982,Representative,45,Duncan Hunter,Republican,166451
California,1982,Representative,45,Perry Willis,Libertarian,4440
California,1992,House,5,Nancy Pelosi,Democrat,133530
California,1992,House,5,Bruce Michael O'Neill,Republican,33692
California,1992,House,5,Sam Grove,Libertarian,3561
California,1992,House,5,"Theodore ""Ted"" Zuur",Peace and Freedom,3975
California,1992,House,6,Barbara Boxer,Democrat,176645
California,1992,House,6,William Steinmetz,Republican,64174
California,1992,House,7,George Miller,Democrat,170006
California,1992,House,7,Jean Last,Republican,78478
California,1992,House,8,Ronald V. Dellums,Democrat,163221
California,1992,House,8,John J. Cuddihy Jr.,Republican,76531
California,1992,House,8,Tom Condit,Peace and Freedom,5444
California,1992,House,9,Fortney Pete Stark,Democrat,152866
California,1992,House,9,Howard Hertz,Republican,56656
California,1988,Presidential,,,,5016881
California,1988,Presidential,,,,3085398
California,1992,Senate,,Leo McCarthy,Democrat,4287253
California,1992,Senate,,Pete Wilson,Republican,5148409
California,1992,Senate,,M. Elizabeth Munger,Peace and Freedom,156407
California,1992,Senate,,Jack Dean,Libertarian,79997
California,1992,Senate,,Merton D. Short,Independent,56288
California,1992,Senate,,Write-In,Write-In,51
California,1988,Presidential,,Democratic,Democratic,4702233
California,1988,Presidential,,Republican,Republican,5054917
Colorado,1988,Presidential,,,,728177
Colorado,1988,Presidential,,,,621453
Colorado,1988,Presidential,,Democratic,Democratic,621453
Colorado,1988,Presidential,,Republican,Republican,728177
Congress,Years,Number_of_Senators,Democrats,Republicans,Other_parties,Vacant
Connecticut,1988,House,5,,,58612
Connecticut,1988,House,5,,,168729
Connecticut,1988,House,6,,,78814
Connecticut,1988,House,6,,,157020
Connecticut,1988,Presidential,,,,750241
Connecticut,1988,Presidential,,,,676901
Connecticut,1988,Senate,,,,688499
Connecticut,1988,Presidential,,,,676584
Connecticut,1988,Presidential,,Democratic,Democratic,676584
Connecticut,1988,Presidential,,Republican,Republican,750241
Delaware,1988,Presidential,,,,139639
Delaware,1988,Presidential,,,,108662
Delaware,1988,Presidential,,,,108647
Delaware,1988,Presidential,,,,139639
Delaware,1988,Presidential,,,,1162
Delaware,1988,Presidential,,,,443
Delaware,1988,Senate,,S.B. Woo,Democratic,92378
Delaware,1988,Senate,,"William V. Roth, Jr.",Republican,151115
Delaware,1988,House,,Thomas R. Carper,Democratic,158338
Delaware,1988,House,,James P. Krapf,Republican,76179
Delaware,1988,Presidential,,Democratic,Democratic,140355
Delaware,1988,Presidential,,Republican,Republican,139639
District of Columbia,1984,Presidential,,,,159407
District of Columbia,1984,Presidential,,,,27590
District of Columbia,1984,Presidential,,,,3064
District of Columbia,1984,Presidential,,,,554
District of Columbia,1984,Presidential,,,,236
District of Columbia,1984,Presidential,,,,208
District of Columbia,1984,Presidential,,,,142
District of Columbia,1984,Presidential,,,,123
District of Columbia,1984,Presidential,,,,1553
District of Columbia,1984,Delegate,,Walter E. Fauntroy,Democratic,121817
District of Columbia,1984,Delegate,,"W. Ronald ""Ron"" Evans",Republican,22936
District of Columbia,1984,Delegate,,Alvin C. Frost,D. C. Statehood,13802
District of Columbia,1984,Delegate,,David H. Dabney,Independent,10449
District of Columbia,1984,Delegate,,Write-In,Write-In,1929
District of Columbia,1988,Presidential,,,,1
FLORIDA,1982,HOUSE,1,Earl Hutto,Democrat,142449
FLORIDA,1982,HOUSE,1,E. D. Armbruster,Republican,70584
FLORIDA,1982,HOUSE,10,David B. Higginbottom,Democrat,56536
FLORIDA,1982,HOUSE,10,Andy Ireland,Republican,156563
FLORIDA,1982,HOUSE,11,Bill Nelson,Democrat,168390
FLORIDA,1982,HOUSE,11,Bill Tolley,Republican,108373
FLORIDA,1982,HOUSE,12,Tom Lewis,Republican,(1)
FLORIDA,1982,HOUSE,13,Jack Conway,Democrat,93700
FLORIDA,1982,HOUSE,13,Porter J. Goss,Republican,231170
FLORIDA,1982,HOUSE,14,Harry A. Johnston,Democrat,173292
FLORIDA,1982,HOUSE,14,Ken Adams,Republican,142635
FLORIDA,1982,HOUSE,15,"Michael A. ""Mike"" Kuhle",Democrat,67746
FLORIDA,1982,HOUSE,15,E. Clay Shaw,Republican,132090
FLORIDA,1982,HOUSE,16,Larry Smith,Democrat,153032
FLORIDA,1982,HOUSE,16,Joseph Smith,Republican,67461
FLORIDA,1982,HOUSE,17,William Lehman,Democrat,(1)
FLORIDA,1982,HOUSE,18,Claude Pepper,Democrat,(1)
FLORIDA,1982,HOUSE,19,Dante B. Fascell,Democrat,135455
FLORIDA,1982,HOUSE,19,Ralph Carlos Rocheteau,Republican,51628
FLORIDA,1982,HOUSE,2,Bill Grant,Democrat,134269
FLORIDA,1982,HOUSE,2,Dennis M. Prescott,Write-in,352
FLORIDA,1982,HOUSE,3,Charles E. Bennett,Democrat,(1)
FLORIDA,1982,HOUSE,4,Bill Chappell,Democrat,124817
FLORIDA,1982,HOUSE,4,Craig T. James,Republican,125608
FLORIDA,1982,HOUSE,5,Bill McCollum,Republican,(1)
FLORIDA,1982,HOUSE,6,Jon Mills,Democrat,118756
FLORIDA,1982,HOUSE,6,Cliff Stearns,Republican,136415
FLORIDA,1982,HOUSE,7,Sam M. Gibbons,Democrat,(1)
FLORIDA,1982,HOUSE,8,C. Bette Wimbish,Democrat,62539
FLORIDA,1982,HOUSE,8,C. W. Bill Young,Republican,169165
FLORIDA,1982,HOUSE,9,Michael Bilirakis,Republican,223925
FLORIDA,1982,HOUSE,9,M. P. Beigenho,Write-in,242
Florida,1988,Presidential,,,,2618885
Florida,1988,Presidential,,,,1656701
Florida,1988,Presidential,,,,1656701
Florida,1988,Presidential,,,,2618885
Florida,1988,Presidential,,,,19796
Florida,1988,Presidential,,,,6655
Florida,1988,Presidential,,,,276
Florida,1988,Senate,,Buddy MacKay,Democratic,2016553
Florida,1988,Senate,,Connie Mack,Republican,2051071
Florida,1988,Senate,,Adam Straus,Write-In,585
Florida,1988,Presidential,,Democratic,Democratic,1656701
Florida,1988,Presidential,,Republican,Republican,2618885
GEORGIA,1980,House,1,Lindsay Thomas,Democratic,94531
GEORGIA,1980,House,1,John Christian (Chris) Meredith,Republican,46552
GEORGIA,1980,House,10,Doug Bernard Jr.,Democratic,113156
GEORGIA,1980,House,10,Mark Myers,Republican,66521
GEORGIA,1980,House,2,Charles Hatcher,Democratic,85029
GEORGIA,1980,House,2,Ralph T. Hudgens,Republican,52807
GEORGIA,1980,House,3,Richard Ray,Democratic,97663
GEORGIA,1980,House,4,Ben Jones,Democratic,145894
GEORGIA,1980,House,4,Pat Swindall,Republican,97745
GEORGIA,1980,House,5,John Lewis,Democratic,135194
GEORGIA,1980,House,5,J. W. Tibbs Jr.,Republican,37693
GEORGIA,1980,House,6,David Worley,Democratic,76824
GEORGIA,1980,House,6,Newt Gingrich,Republican,110169
GEORGIA,1980,House,6,,Write-In,18
GEORGIA,1980,House,7,George (Buddy) Darden,Democratic,135056
GEORGIA,1980,House,7,Robert Lamutt,Republican,73425
GEORGIA,1980,House,8,J. Roy Rowland,Democratic,102696
GEORGIA,1980,House,9,Ed Jenkins,Democratic,121800
GEORGIA,1980,House,9,Joe Hoffman,Republican,71905
GEORGIA,1980,Presidential,,,,714792
GEORGIA,1980,Presidential,,,,1081331
GEORGIA,1980,Presidential,,,,8435
GEORGIA,1980,Presidential,,,,5099
GEORGIA,1980,Presidential,,,,15
Georgia,1988,Presidential,,,,1081331
Georgia,1988,Presidential,,,,714792
Georgia,1988,Presidential,,Democratic,Democratic,714792
Georgia,1988,Presidential,,Republican,Republican,1081331
Guam,1984,Delegate,,Vicente C. Pangelinan,Democratic,13426
Guam,1984,Delegate,,Ben Garrido Blaz,Republican,16185
HAWAII,1992,House,1,Mary Bitterman,Democratic,76394
HAWAII,1992,House,1,Patricia Saiki,Republican,96848
HAWAII,1992,House,1,Blase Harris,Libertarian,3778
HAWAII,1992,House,2,Daniel K. Akaka,Democratic,144802
HAWAII,1992,House,2,Lloyd Jeffrey Mallan,Libertarian,18006
HAWAII,1992,Presidential,,,,192364
HAWAII,1992,Presidential,,,,158625
HAWAII,1992,Presidential,,,,1999
HAWAII,1992,Presidential,,,,1003
HAWAII,1992,Presidential,,,,470
HAWAII,1992,Senate,,Spark Matsunaga,Democratic,247941
HAWAII,1992,Senate,,Maria M. Hustace,Republican,66387
HAWAII,1992,Senate,,Ken Schoolland,Libertarian,8948
Hawaii,1988,Presidential,,,,158625
Hawaii,1988,Presidential,,,,192364
Hawaii,1988,Presidential,,Democratic,Democratic,192364
Hawaii,1988,Presidential,,Republican,Republican,158625
IDAHO,1984,HOUSE,1,Jeanne Givens,Democratic,70328
IDAHO,1984,HOUSE,1,Larry E. Craig,Republican,135221
IDAHO,1984,HOUSE,2,Richard H. Stallings,Democratic,127956
IDAHO,1984,HOUSE,2,Dane Watkins,Republican,68226
IDAHO,1984,HOUSE,2,Donovan Bramwell,Libertarian,5703
IDAHO,1992,Presidential,,,,147272
IDAHO,1992,Presidential,,,,283881
IDAHO,1992,Presidential,,,,5313
IDAHO,1992,Presidential,,,,2502
ILLINOIS,1984,HOUSE,1,Charles A. Hayes,Democratic,164125
ILLINOIS,1984,HOUSE,1,Stephen J. Evans,Republican,6753
ILLINOIS,1984,HOUSE,10,Eugene F. Friedman,Democratic,60187
ILLINOIS,1984,HOUSE,10,John Edward Porter,Republican,158519
ILLINOIS,1984,HOUSE,11,Frank Annunzio,Democratic,131753
ILLINOIS,1984,HOUSE,11,George S. Gottlieb,Republican,72489
ILLINOIS,1984,HOUSE,12,John A. Leonardi,Democratic,54769
ILLINOIS,1984,HOUSE,12,Philip M. Crane,Republican,165913
ILLINOIS,1984,HOUSE,13,Evelyn E. Craig,Democratic,74424
ILLINOIS,1984,HOUSE,13,Harris W. Fawell,Republican,174992
ILLINOIS,1984,HOUSE,14,Stephen Youhanaie,Democratic,57482
ILLINOIS,1984,HOUSE,14,J. Dennis Hastert,Republican,161146
ILLINOIS,1984,HOUSE,15,Thomas J. (Tom) Curl,Democratic,55260
ILLINOIS,1984,HOUSE,15,Edward R. Madigan,Republican,140171
ILLINOIS,1984,HOUSE,16,Steven E. Mahan,Democratic,72431
ILLINOIS,1984,HOUSE,16,Lynn Martin,Republican,128365
ILLINOIS,1984,HOUSE,17,Lane Evans,Democratic,132130
ILLINOIS,1984,HOUSE,17,William E. Stewart,Republican,71560
ILLINOIS,1984,HOUSE,18,G. Douglas Stephens,Democratic,94768
ILLINOIS,1984,HOUSE,18,Robert H. Michel,Republican,114458
ILLINOIS,1984,HOUSE,19,Terry L. Bruce,Democratic,132889
ILLINOIS,1984,HOUSE,19,Robert F. Kerans,Republican,73981
ILLINOIS,1984,HOUSE,2,Gus Savage,Democratic,138256
ILLINOIS,1984,HOUSE,2,William T. Hespel,Republican,28831
ILLINOIS,1984,HOUSE,20,Richard J. Durbin,Democratic,153341
ILLINOIS,1984,HOUSE,20,Paul E. Jurgens,Republican,69303
ILLINOIS,1984,HOUSE,21,Jerry F. Costello,Democratic,105836
ILLINOIS,1984,HOUSE,21,Robert H. (Bob) Gaffner,Republican,95385
ILLINOIS,1984,HOUSE,22,Glenn Poshard,Democratic,139392
