STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
CALIFORNIA,1958,House,2,Harold T. Johnson,Democrat,90856
CALIFORNIA,1958,House,2,Curtis W. Tarr,Republican,58199
CALIFORNIA,1958,House,3,John E. Moss Jr.,Democrat Republican,169727
CALIFORNIA,1958,House,4,George D. Collins Jr.,Democrat,65798
CALIFORNIA,1958,House,4,William S. Mailliard,Republican,98574
CALIFORNIA,1958,House,5,John F. Shelley,Democrat Republican,99171
CALIFORNIA,1958,Senate,,Clair Engle,Democrat,2927693
CALIFORNIA,1958,Senate,,Goodwin J. Knight,Republican,2204337
CALIFORNIA,1958,Senate,,Jesse M. Ritchie,Write-in,892
CALIFORNIA,1958,Senate,,Ray B. Pollard,Write-in,281
COLORADO,1958,House,1,Byron G. Rogers,Democrat,107567
COLORADO,1958,House,1,John J. Harpel,Republican,53801
COLORADO,1958,House,2,Byron L. Johnson,Democrat,95409
COLORADO,1958,House,2,John G. Mackie,Republican,80475
COLORADO,1958,House,3,Fred M. Betz,Democrat,63112
COLORADO,1958,House,3,J. Edgar Chenoweth,Republican,63655
COLORADO,1958,House,4,Wayne N. Aspinall,Democrat,43785
COLORADO,1958,House,4,J. R. (Dick) Wells,Republican,25048
CONNECTICUT,1958,House,1,Emilio Q. Daddario,Democrat,146115
CONNECTICUT,1958,House,1,Edwin H. May Jr.,Republican,122770
CONNECTICUT,1958,House,2,Chester W. Bowles,Democrat,79672
CONNECTICUT,1958,House,2,Horace Seely-Brown Jr.,Republican,69837
CONNECTICUT,1958,House,3,Robert N. Giaimo,Democrat,101028
CONNECTICUT,1958,House,3,Albert W. Cretella,Republican,78665
CONNECTICUT,1958,House,4,Donald J. Irwin,Democrat,119766
CONNECTICUT,1958,House,4,Albert P. Morano,Republican,115505
CONNECTICUT,1958,House,5,John S. Monagan,Democrat,72604
CONNECTICUT,1958,House,5,James T. Patterson,Republican,62353
CONNECTICUT,1958,Senate,,Thomas J. Dodd,Democrat,554841
CONNECTICUT,1958,Senate,,William A. Purtell,Republican,410622
CONNECTICUT,1958,Senate,,Vivien Kellems,Write-in,3943
CONNECTICUT,1958,House,,Frank Kowalski,Democrat,542315
CONNECTICUT,1958,House,,Antoni N. Sadlak,Republican,425452
California,1958,Representative,10,Russel B. Bryan,Democrat,98894
California,1958,Representative,10,Charles S. Gubser,Republican,118715
California,1958,Representative,10,,Scattering,10
California,1958,Representative,11,John J. McFall,Democrat,86924
California,1958,Representative,11,Frederick S. Van Dyke,Republican,38427
California,1958,Representative,11,,Scattering,2
California,1958,Representative,12,B. F. Sisk,Democrat,112702
California,1958,Representative,12,Daniel K. Halpin,Republican,26228
California,1958,Representative,12,,Scattering,3
California,1958,Representative,13,William Kirk Stewart,Democrat,74160
California,1958,Representative,13,Charles M. Teague,Republican,98381
California,1958,Representative,13,,Scattering,9
California,1958,Representative,14,Harlan Hagen,Democrat Republican,120347
California,1958,Representative,14,,Scattering,120
California,1958,Representative,15,Emery S. Petty,Democrat,71192
California,1958,Representative,15,Gordon L. McDonough,Republican,77267
California,1958,Representative,15,,Scattering,23
California,1958,Representative,16,Melvin Lennard,Democrat,51616
California,1958,Representative,16,Donald L. Jackson,Republican,70724
California,1958,Representative,16,,Scattering,5
California,1958,Representative,17,Cecil R. King,Democrat,182965
California,1958,Representative,17,Leonard Di Miceli,Republican,59973
California,1958,Representative,17,,Scattering,42
California,1958,Representative,18,Harry S. May,Democrat,63684
California,1958,Representative,18,Craig Hosmer,Republican,95682
California,1958,Representative,18,,Scattering,28
California,1958,Representative,19,Chet Holifield,Democrat,131421
California,1958,Representative,19,Harry Vincent Leppek,Republican,26092
California,1958,Representative,19,,Scattering,37
California,1958,Representative,20,Raymond Robert Farrell,Democrat,37331
California,1958,Representative,20,H. Allen Smith,Republican,72311
California,1958,Representative,20,,Scattering,8
California,1958,Representative,21,Budd Brown (Mrs.),Democrat,118141
California,1958,Representative,21,Edgar W. Hiestand,Republican,127238
California,1958,Representative,21,,Scattering,40
California,1958,Representative,22,Irving Glasband,Democrat,70777
California,1958,Representative,22,Joe Holt,Republican,87785
California,1958,Representative,22,,Scattering,34
California,1958,Representative,23,Clyde Doyle,Democrat Republican,140817
California,1958,Representative,23,,Scattering,53
California,1958,Representative,24,William H. Ware Jr.,Democrat,52804
California,1958,Representative,24,Glenard P. Lipscomb,Republican,68184
California,1958,Representative,24,,Scattering,13
California,1958,House,25,George A. Kasem,Democrat,135009
California,1958,House,25,Prescott O. Lieberg,Republican,134406
California,1958,House,25,,Scattering,2
California,1958,House,26,James Roosevelt,Democrat,125495
California,1958,House,26,Crispus Wright,Republican,48248
California,1958,House,26,,Scattering,26
California,1958,House,27,Harry R. Sheppard,Democrat,105062
California,1958,House,27,Robert M. Castle,Republican,40317
California,1958,House,27,,Scattering,11
California,1958,House,28,T. R. Boyett,Democrat,109794
California,1958,House,28,James B. Utt,Republican,152855
California,1958,House,28,,Scattering,16
California,1958,House,29,D. S. (Judge) Saund,Democrat,64518
California,1958,House,29,John Babbage,Republican,98899
California,1958,House,30,Lionel Van Deerlin,Democrat,90641
California,1958,House,30,Bob Wilson,Republican,112290
California,1958,House,30,,Scattering,11
California,1958,Representative,6,Howard H. Jewel,Democrat,89192
California,1958,Representative,6,John F. Baldwin Jr.,Republican,92669
California,1958,Representative,6,,Scattering,8
California,1958,Representative,7,Jeffery Cohelan,Democrat,65699
California,1958,Representative,7,John J. Allen Jr.,Republican,63270
California,1958,Representative,7,,Scattering,7
California,1958,Representative,8,George P. Miller,Democrat Republican,181257
California,1958,Representative,8,,Scattering,77
California,1958,Representative,9,Elma D. Oddstad,Democrat,63597
California,1958,Representative,9,J. Arthur Younger,Republican,90735
California,1958,Representative,9,,Scattering,6
California,1958,Congressional,,Unknown,Democratic,2670881
California,1958,Congressional,,Unknown,Republican,1622470
Colorado,1958,Congressional,,Unknown,Democratic,248319
Colorado,1958,Congressional,,Unknown,Republican,170400
Connecticut,1958,Congressional,,Unknown,Democratic,537647
Connecticut,1958,Congressional,,Unknown,Republican,314162
DELAWARE,1958,Senate,,Elbert Carvel,Democrat,72152
DELAWARE,1958,Senate,,John J. Williams,Republican,82280
DELAWARE,1958,House,,Harris B. McDowell Jr.,Democrat,76797
DELAWARE,1958,House,,Harry G. Haskell,Republican,76099
Delaware,1958,Congressional,,Unknown,Democratic,65287
Delaware,1958,Congressional,,Unknown,Republican,54528
FLORIDA,1958,House,1,Winton H. King,Democrat,56005
FLORIDA,1958,House,1,William C. Cramer,Republican,79876
FLORIDA,1958,House,2,Charles E. Bennett,Democrat,32975
FLORIDA,1958,House,3,Robert L. F. Sikes,Democrat,27855
FLORIDA,1958,House,4,Dante B. Fascell,Democrat,56051
FLORIDA,1958,House,5,A. Sydney Herlong Jr.,Democrat,63245
FLORIDA,1958,House,5,William C. Coleman Jr.,Republican,31188
FLORIDA,1958,House,6,Paul G. Rogers,Democrat,71189
FLORIDA,1958,House,6,Charles P. Ware,Republican,28355
FLORIDA,1958,House,7,James A. Haley,Democrat,28953
FLORIDA,1958,House,8,D. R. (Billy) Matthews,Democrat,18669
FLORIDA,1958,Senate,,Spessard L. Holland,Democrat,386113
FLORIDA,1958,Senate,,Leland Hyzer,Republican,153956
Florida,1958,Congressional,,Unknown,Democratic,312702
Florida,1958,Congressional,,Unknown,Republican,144181
GEORGIA,1958,House,1,Prince H. Preston,Democrat,13488
GEORGIA,1958,House,10,Paul Brown,Democrat,14103
GEORGIA,1958,House,2,John L. Pilcher,Democrat,8712
GEORGIA,1958,House,3,E. L. (Tic) Forrester,Democrat,16703
GEORGIA,1958,House,4,John J. Flynt Jr.,Democrat,17165
GEORGIA,1958,House,5,James C. Davis,Democrat,32135
GEORGIA,1958,House,6,Carl Vinson,Democrat,15509
GEORGIA,1958,House,7,Erwin Mitchell,Democrat,13913
GEORGIA,1958,House,8,Iris Faircloth Blitch,Democrat,12940
GEORGIA,1958,House,9,Phil M. Landrum,Democrat,14019
Georgia,1958,Congressional,,Unknown,Democratic,227282
Georgia,1958,Congressional,,Unknown,Republican,41732
HAWAII,1958,Delegate,,John A. Burns,Democrat,81915
HAWAII,1958,Delegate,,Farrant L. Turner,Republican,67609
HAWAII,1958,Delegate,,Edgar A. Brenner,Commonwealth,1266
Hawaii,1958,Congressional,,Unknown,Democratic,92703
Hawaii,1958,Congressional,,Unknown,Republican,44288
IDAHO,1958,House,1,Gracie Pfost,Democrat,60083
IDAHO,1958,House,1,A. B. Curtis,Republican,36178
IDAHO,1958,House,2,Tim Brennan,Democrat,64214
IDAHO,1958,House,2,Hamer H. Budge,Republican,78553
ILLINOIS,1958,Representative,1,William L. Dawson,Democrat,60778
ILLINOIS,1958,Representative,1,Theodore R. M. Howard,Republican,25384
ILLINOIS,1958,Representative,10,William J. McGah Jr.,Democrat,70621
ILLINOIS,1958,Representative,10,Harold R. Collier,Republican,84045
ILLINOIS,1958,Representative,11,Roman C. Pucinski,Democrat,79167
ILLINOIS,1958,Representative,11,Timothy P. Sheehan,Republican,60347
ILLINOIS,1958,Representative,12,Charles A. Boyle,Democrat,85129
ILLINOIS,1958,Representative,12,Allen A. Freeman,Republican,54967
ILLINOIS,1958,Representative,13,Laurence A. Kusek,Democrat,81326
ILLINOIS,1958,Representative,13,Marguerite Stitt Church,Republican,105910
ILLINOIS,1958,Representative,14,Peter J. Fiefer,Democrat,53449
ILLINOIS,1958,Representative,14,Elmer J. Hoffman,Republican,96381
ILLINOIS,1958,Representative,15,Timothy G. O'Brien,Democrat,53196
ILLINOIS,1958,Representative,15,Noah M. Mason,Republican,58829
ILLINOIS,1958,Representative,16,Milton A. Lundstrom,Democrat,44723
ILLINOIS,1958,Representative,16,Leo E. Allen,Republican,71049
ILLINOIS,1958,Representative,17,William T. Larkin,Democrat,44821
ILLINOIS,1958,Representative,17,Leslie G. Arends,Republican,70125
ILLINOIS,1958,Representative,18,James W. McGee,Democrat,39464
ILLINOIS,1958,Representative,18,Robert H. Michel,Republican,57929
ILLINOIS,1958,Representative,19,John C. Watson,Democrat,51104
ILLINOIS,1958,Representative,19,Robert B. Chiperfield,Republican,52049
ILLINOIS,1958,Representative,2,Barratt O'Hara,Democrat,75691
ILLINOIS,1958,Representative,2,Harold E. Marks,Republican,34203
ILLINOIS,1958,Representative,20,Henry W. Pollock,Democrat,46076
ILLINOIS,1958,Representative,20,Edna (Mrs. Sid) Simpson,Republican,57412
ILLINOIS,1958,Representative,21,Peter F. Mack Jr.,Democrat,87134
ILLINOIS,1958,Representative,21,Norma Eaton,Republican,61137
ILLINOIS,1958,Representative,22,Carlton H. Myers,Democrat,42533
ILLINOIS,1958,Representative,22,William L. Springer,Republican,65080
ILLINOIS,1958,Representative,23,George E. Shipley,Democrat,65114
ILLINOIS,1958,Representative,23,Charles W. Vursell,Republican,64927
ILLINOIS,1958,Representative,24,Melvin Price,Democrat,94231
ILLINOIS,1958,Representative,24,Alex Chouinard,Republican,29670
ILLINOIS,1958,Representative,25,Kenneth J. Gray,Democrat,78385
ILLINOIS,1958,Representative,25,Carl D. Sneed,Republican,56257
ILLINOIS,1958,Representative,3,William T. Murphy,Democrat,79886
ILLINOIS,1958,Representative,3,Emmet F. Byrne,Republican,55513
ILLINOIS,1958,Representative,4,Leland H. Rayson,Democrat,98657
ILLINOIS,1958,Representative,4,Edward J. Derwinski,Republican,100691
ILLINOIS,1958,Representative,5,John C. Kluczynski,Democrat,96591
ILLINOIS,1958,Representative,5,Theodore Wozniak,Republican,30374
ILLINOIS,1958,Representative,6,Thomas J. O'Brien,Democrat,90796
ILLINOIS,1958,Representative,6,Frank S. Estes,Republican,33392
ILLINOIS,1958,Representative,7,Roland V. Libonati,Democrat,90974
ILLINOIS,1958,Representative,7,Anthony C. Catena,Republican,18595
ILLINOIS,1958,Representative,8,Daniel D. Rostenkowski,Democrat,73413
ILLINOIS,1958,Representative,8,William F. H. Schmidt,Republican,25011
ILLINOIS,1958,Representative,9,Sidney R. Yates,Democrat,70989
ILLINOIS,1958,Representative,9,Homer P. Hargrave Jr.,Republican,24909
INDIANA,1958,House,1,Ray J. Madden,Democrat,95891
INDIANA,1958,House,1,Edward P. Keck,Republican,47588
INDIANA,1958,House,1,Harry C. Beamer,Prohibition,819
INDIANA,1958,House,10,Randall S. Harmon,Democrat,76757
INDIANA,1958,House,10,Ralph Harvey,Republican,74500
INDIANA,1958,House,11,Joseph W. Barr,Democrat,113674
INDIANA,1958,House,11,Charles B. Brownson,Republican,104555
INDIANA,1958,House,2,George H. Bowers,Democrat,65792
INDIANA,1958,House,2,Charles A. Halleck,Republican,71933
INDIANA,1958,House,3,John Brademas,Democrat,101802
INDIANA,1958,House,3,F. Jay Nimtz,Republican,77914
INDIANA,1958,House,4,W. Robert Fleming,Democrat,69478
INDIANA,1958,House,4,E. Ross Adair,Republican,69745
INDIANA,1958,House,5,J. Edward Roush,Democrat,97184
INDIANA,1958,House,5,John V. Beamer,Republican,83852
INDIANA,1958,House,6,Fred Wampler,Democrat,71669
INDIANA,1958,House,6,Cecil M. Harden,Republican,67549
INDIANA,1958,House,7,Thos. L. Lemon,Democrat,66217
INDIANA,1958,House,7,William G. Bray,Republican,77945
INDIANA,1958,House,8,Winfield K. Denton,Democrat,100611
INDIANA,1958,House,8,Franklin E. Katterjohn,Republican,62005
INDIANA,1958,House,9,Earl Hogan,Democrat,62878
INDIANA,1958,House,9,Earl Wilson,Republican,61996
INDIANA,1958,Senate,,R. Vance Hartke,Democrat,973626
INDIANA,1958,Senate,,Harold W. Handley,Republican,731635
INDIANA,1958,Senate,,John Stelle,Prohibition,19040
IOWA,1958,House,1,Thomas J. Dailey,Democrat,51996
IOWA,1958,House,1,Fred Schwengel,Republican,59577
IOWA,1958,House,2,Leonard G. Wolf,Democrat,67022
IOWA,1958,House,2,Henry O. Talle,Republican,64073
IOWA,1958,House,3,Michael Micich,Democrat,53467
IOWA,1958,House,3,H. R. Gross,Republican,61920
IOWA,1958,House,4,Steven V. Carter,Democrat,42479
IOWA,1958,House,4,John Kyl,Republican,39233
IOWA,1958,House,5,Neal Smith,Democrat,61603
IOWA,1958,House,5,Paul Cunningham,Republican,56320
IOWA,1958,House,6,Merwin Coad,Democrat,57491
IOWA,1958,House,6,Robert E. Waggoner,Republican,41204
IOWA,1958,House,7,Ellsworth O. Hayes,Democrat,38660
IOWA,1958,House,7,Ben F. Jensen,Republican,41053
IOWA,1958,House,8,Donald E. O'Brien,Democrat,44310
IOWA,1958,House,8,Charles B. Hoeven,Republican,49418
Idaho,1958,Congressional,,Unknown,Democratic,107481
Idaho,1958,Congressional,,Unknown,Republican,85405
Illinois,1958,Congressional,,Unknown,Democratic,1772684
Illinois,1958,Congressional,,Unknown,Republican,1285403
Indiana,1958,Congressional,,Unknown,Democratic,814187
Indiana,1958,Congressional,,Unknown,Republican,704824
Iowa,1958,Congressional,,Unknown,Democratic,470472
Iowa,1958,Congressional,,Unknown,Republican,392741
KANSAS,1958,Representatives,1,Robert W. Dromme,Democrat,55749
KANSAS,1958,Representatives,1,William H. Avery,Republican,60198
KANSAS,1958,Representatives,1,Marie I. Hadin,Prohibition,1575
KANSAS,1958,Representatives,2,Newell A. George,Democrat,69954
KANSAS,1958,Representatives,2,Errett P. Scrivner,Republican,67882
KANSAS,1958,Representatives,3,Denver D. Hargis,Democrat,42718
KANSAS,1958,Representatives,3,Myron V. George,Republican,39872
KANSAS,1958,Representatives,4,Warner Moore,Democrat,87244
KANSAS,1958,Representatives,4,Edward H. Rees,Republican,89611
KANSAS,1958,Representatives,5,J. Floyd Breeding,Democrat,60549
KANSAS,1958,Representatives,5,Clifford R. Hope Jr.,Republican,53387
KANSAS,1958,Representatives,6,Elmo J. Mahoney,Democrat,43549
KANSAS,1958,Representatives,6,Wint Smith,Republican,43782
KANSAS,1958,Representatives,6,John C. Jones,Prohibition,1624
KENTUCKY,1958,Representatives,1,Frank A. Stubblefield,Democrat,41214
KENTUCKY,1958,Representatives,1,James G. Bandy,Republican,7263
KENTUCKY,1958,Representatives,2,William H. Natcher,Democrat,36561
KENTUCKY,1958,Representatives,2,Wayland Render,Republican,12239
KENTUCKY,1958,Representatives,3,Frank W. Burke,Democrat,73121
KENTUCKY,1958,Representatives,3,John M. Robsion Jr.,Republican,67059
KENTUCKY,1958,Representatives,4,Frank Chelf,Democrat,19310
KENTUCKY,1958,Representatives,5,Brent Spence,Democrat,34919
KENTUCKY,1958,Representatives,5,Lyle Appel,Republican,13631
KENTUCKY,1958,Representatives,6,John C. Watts,Democrat,29169
KENTUCKY,1958,Representatives,6,Wallace Wah Wah Jones,Write-in,1622
KENTUCKY,1958,Representatives,7,Carl D. Perkins,Democrat,56756
KENTUCKY,1958,Representatives,7,E. L. Raybourn,Republican,29505
KENTUCKY,1958,Representatives,8,W. D. Scalf,Democrat,16311
KENTUCKY,1958,Representatives,8,Eugene Siler,Republican,34728
Kansas,1958,Congressional,,Unknown,Democratic,278025
Kansas,1958,Congressional,,Unknown,Republican,227457
Kentucky,1958,Congressional,,Unknown,Democratic,421023
Kentucky,1958,Congressional,,Unknown,Republican,275922
LOUISIANA,1958,House,1,F. Edward Hébert,Democrat,41861
LOUISIANA,1958,House,1,Maurice Eugen Clark,Independent,0
LOUISIANA,1958,House,2,Hale Boggs,Democrat,46614
LOUISIANA,1958,House,2,John Patrick Conway,Republican,4160
LOUISIANA,1958,House,3,Edwin E. Willis,Democrat,8602
LOUISIANA,1958,House,4,Overton Brooks,Democrat,23844
LOUISIANA,1958,House,5,Otto E. Passman,Democrat,14900
LOUISIANA,1958,House,6,James H. Morrison,Democrat,20599
LOUISIANA,1958,House,7,T. A. Thompson,Democrat,10328
LOUISIANA,1958,House,8,Harold B. McSween,Democrat,11125
Louisiana,1958,Congressional,,Unknown,Democratic,123400
Louisiana,1958,Congressional,,Unknown,Republican,67082
MAINE,1958,House,1,James C. Oliver,Democrat,55686
MAINE,1958,House,1,Robert Hale,Republican,51231
MAINE,1958,House,2,Frank M. Coffin,Democrat,58782
MAINE,1958,House,2,Neil Bishop,Republican,37219
MAINE,1958,House,3,Gerald J. Grady,Democrat,31616
MAINE,1958,House,3,Clifford G. McIntire,Republican,40156
MAINE,1958,Senate,,Edmund S. Muskie,Democrat,172704
MAINE,1958,Senate,,Frederick G. Payne,Republican,111522
MARYLAND,1958,House,1,Thomas F. Johnson,Democrat,32328
MARYLAND,1958,House,1,Edward T. Miller,Republican,31610
MARYLAND,1958,House,2,Daniel B. Brewster,Democrat,87667
MARYLAND,1958,House,2,Uffe Symington,Republican,56165
MARYLAND,1958,House,3,Edward A. Garmatz,Democrat,49649
MARYLAND,1958,House,3,Harry Kemper,Republican,9470
MARYLAND,1958,House,4,George H. Fallon,Democrat,45646
MARYLAND,1958,House,4,Louis W. Collier,Republican,18694
MARYLAND,1958,House,5,Richard E. Lankford,Democrat,96919
MARYLAND,1958,House,5,Robert E. Ennis,Republican,32072
MARYLAND,1958,House,6,John R. Foley,Democrat,78987
MARYLAND,1958,House,6,DeWitt S. Hyde,Republican,74683
MARYLAND,1958,House,7,Samuel N. Friedel,Democrat,72692
MARYLAND,1958,House,7,Elizabeth P. Brown,Republican,26144
MARYLAND,1958,Senate,,Thomas D'Alesandro Jr.,Democrat,367142
MARYLAND,1958,Senate,,J. Glenn Beall,Republican,384931
MASSACHUSETTS,1958,House,1,James M. Burns,Democrat,52853
MASSACHUSETTS,1958,House,1,Silvio O. Conte,Republican,66067
MASSACHUSETTS,1958,House,1,Louise Stone Wilson,Prohibition,549
MASSACHUSETTS,1958,House,2,Edward P. Boland,Democrat,103079
MASSACHUSETTS,1958,House,3,Philip J. Philbin,Democrat,114483
MASSACHUSETTS,1958,Senate,,John F. Kennedy,Democrat,1362926
MASSACHUSETTS,1958,Senate,,Vincent J. Celeste,Republican,488318
MASSACHUSETTS,1958,Senate,,Lawrence Gilfedder,Socialist Labor,5457
MASSACHUSETTS,1958,Senate,,Mark R. Shaw,Prohibition,3367
MICHIGAN,1958,House,1,Thaddeus M. Machrowicz,Democrat,82288
MICHIGAN,1958,House,1,Walter Czarnecki,Republican,8502
MICHIGAN,1958,House,1,William Sablich,Socialist Labor,276
MICHIGAN,1958,House,10,Daniel E. Reed,Democrat,34390
MICHIGAN,1958,House,10,Elford A. Cederberg,Republican,54316
MICHIGAN,1958,House,10,Mildred Montgomery,Prohibition,160
MICHIGAN,1958,House,11,Prentiss M. Brown Jr.,Democrat,37995
MICHIGAN,1958,House,11,Victor A. Knox,Republican,41689
MICHIGAN,1958,House,11,Carl E. Ruble,Prohibition,109
MICHIGAN,1958,House,12,Joseph S. Mack,Democrat,29506
MICHIGAN,1958,House,12,John B. Bennett,Republican,39239
MICHIGAN,1958,House,12,Harold Lindahl,Prohibition,54
MICHIGAN,1958,House,13,Charles C. Diggs Jr.,Democrat,57354
MICHIGAN,1958,House,13,Charles P. White,Republican,21280
MICHIGAN,1958,House,13,Peter Goonis,Socialist Labor,238
MICHIGAN,1958,House,14,Louis C. Rabaut,Democrat,97236
MICHIGAN,1958,House,14,Lois V. Nair,Republican,53987
MICHIGAN,1958,House,14,Ruth V. Harrett,Prohibition,155
MICHIGAN,1958,House,15,John D. Dingell,Democrat,79216
MICHIGAN,1958,House,15,Austin W. Curtis Jr.,Republican,21414
MICHIGAN,1958,House,15,Charles Aranoff,Socialist Labor,199
MICHIGAN,1958,House,15,Estelle Tripp,Prohibition,98
MICHIGAN,1958,House,16,John Lesinski,Democrat,145605
MICHIGAN,1958,House,16,Ralph B. Guy,Republican,56488
MICHIGAN,1958,House,16,Genevieve Connolly,Socialist Labor,329
MICHIGAN,1958,House,16,Earl A. Johnson,Prohibition,309
MICHIGAN,1958,House,17,Martha W. Griffiths,Democrat,96660
MICHIGAN,1958,House,17,Lucas S. Miel,Republican,63323
MICHIGAN,1958,House,17,Theodore Gramatikoff,Socialist Labor,329
MICHIGAN,1958,House,17,Harold D. Rhodes,Prohibition,174
MICHIGAN,1958,House,18,Leslie H. Hudson,Democrat,90526
MICHIGAN,1958,House,18,William S. Broomfield,Republican,101100
MICHIGAN,1958,House,18,W. Clifford Bentley,Socialist Labor,293
MICHIGAN,1958,House,18,Phillip Kile,Prohibition,205
MICHIGAN,1958,House,2,Robert G. Hall,Democrat,51323
MICHIGAN,1958,House,2,George Meader,Republican,73454
MICHIGAN,1958,House,2,Edmund T. Taylor,Socialist Labor,173
MICHIGAN,1958,House,2,Archie Woodhurst,Prohibition,240
MICHIGAN,1958,House,3,John R. O'Meara,Democrat,44189
MICHIGAN,1958,House,3,August E. Johansen,Republican,68144
MICHIGAN,1958,House,3,Floyd R. Latta,Prohibition,425
MICHIGAN,1958,House,4,Gordon A. Elferdink,Democrat,39735
MICHIGAN,1958,House,4,Clare E. Hoffman,Republican,59780
MICHIGAN,1958,House,4,Junius B. Johnson,Prohibition,349
MICHIGAN,1958,House,5,Richard E. Vander Veen,Democrat,50203
MICHIGAN,1958,House,5,Gerald R. Ford Jr.,Republican,88156
MICHIGAN,1958,House,5,Bernard Elve,Prohibition,156
MICHIGAN,1958,House,6,Don Hayworth,Democrat,84418
MICHIGAN,1958,House,6,Charles E. Chamberlain,Republican,92313
MICHIGAN,1958,House,6,Ernest H. Gorton,Prohibition,373
MICHIGAN,1958,House,7,James G. O'Hara,Democrat,87299
MICHIGAN,1958,House,7,Robert J. McIntosh,Republican,84531
MICHIGAN,1958,House,7,Theos A. Grove,Socialist Labor,222
MICHIGAN,1958,House,7,Clarence E. Smith,Prohibition,231
MICHIGAN,1958,House,8,James O. Pine,Democrat,42467
MICHIGAN,1958,House,8,Alvin M. Bentley,Republican,69858
MICHIGAN,1958,House,9,Jan B. Vanderploeg,Democrat,43196
MICHIGAN,1958,House,9,Robert P. Griffin,Republican,56789
MICHIGAN,1958,House,9,Glenn A. Root,Prohibition,152
MICHIGAN,1958,Senate,,Philip A. Hart,Democrat,1216966
MICHIGAN,1958,Senate,,Charles E. Potter,Republican,1046963
MICHIGAN,1958,Senate,,James Sim,Socialist Labor,4126
MICHIGAN,1958,Senate,,Evelyn Sell,Socialist Workers,1068
MICHIGAN,1958,Senate,,Elmer H. Ormiston,Prohibition,3518
MINNESOTA,1958,House,1,Eugene P. Foley,Democrat-Farmer-Labor,55445
MINNESOTA,1958,House,1,Albert H. Quie,Republican,73345
MINNESOTA,1958,House,2,Conrad H. Hammar,Democrat-Farmer-Labor,53869
MINNESOTA,1958,House,2,Ancher Nelsen,Republican,71623
MINNESOTA,1958,House,3,Roy W. Wier,Democrat-Farmer-Labor,98449
MINNESOTA,1958,House,3,Leonard E. Lindquist,Republican,92190
MINNESOTA,1958,House,4,Joseph E. Karth,Democrat-Farmer-Labor,72952
MINNESOTA,1958,House,4,Frank S. Farrell,Republican,56484
MINNESOTA,1958,House,5,Joseph Robbie,Democrat-Farmer-Labor,44453
MINNESOTA,1958,House,5,Walter H. Judd,Republican,59739
MINNESOTA,1958,House,6,Fred Marshall,Democrat-Farmer-Labor,73881
MINNESOTA,1958,House,6,Hugo Holmstrom,Republican,41018
