STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
ARIZONA,1996,House,5,,Republican,602737
ARIZONA,1996,House,5,,Libertarian,5386
ARIZONA,1996,House,5,,People before Profits,14869
ARIZONA,1984,President,,,,333854
ARIZONA,1984,President,,,,681416
ARIZONA,1984,President,,,,10385
ARIZONA,1984,President,,,,42
ARIZONA,1996,Presidential,,,,333354
ARKANSAS,1996,House,1,Bill Alexander,Democratic,121047
ARKANSAS,1996,House,1,Other,Other,3481
ARKANSAS,1996,House,2,Tommy Robinson,Democratic,103165
ARKANSAS,1996,House,2,Judy Petty,Republican,90541
ARKANSAS,1996,House,2,Jim Taylor,Independent,25073
ARKANSAS,1996,House,3,John Paul Hammerschmidt,Republican,0
ARKANSAS,1996,House,4,Beryl Anthony Jr.,Democratic,117123
ARKANSAS,1996,House,4,Other,Other,2516
ARKANSAS,1996,Presidential,,,,338646
ARKANSAS,1996,Senate,,David Pryor,Democratic,502341
ARKANSAS,1996,Senate,,Ed Bethune,Republican,373615
Alabama,1984,Representative,1,,,382173
Alabama,1984,Representative,2,,,308382
Alabama,1984,Representative,3,,,112287
Alabama,1984,Representative,4,,,223517
Alabama,1984,Representative,5,,,442734
Alabama,1984,Representative,6,,,170150
Alabama,1984,Representative,7,,,159847
Alabama,1984,Presidential,,,,1441718
Alabama,1984,Senate,,,,869535
Alabama,1984,Senate,,,,496508
Alabama,1984,Senate,,,,12191
Alabama,1984,Senate,,,,715
Alaska,1984,Presidential,,,,232118
Alaska,1984,Representative,,,,166089
Arizona,1984,Representative,1,,,140952
Arizona,1984,Representative,2,,,127512
Arizona,1984,Representative,3,,,95612
Arizona,1984,Representative,4,,,126343
Arizona,1984,Representative,5,,,122181
Arizona,1984,Presidential,,,,883058
Arkansas,1984,Representative,1,,,123095
Arkansas,1984,Representative,2,,,156458
Arkansas,1984,Representative,3,,,154302
Arkansas,1984,Representative,4,,,154022
Arkansas,1984,Presidential,,,,806584
Arkansas,1984,Senate,,,,502341
Arkansas,1984,Senate,,,,373615
CALIFORNIA,1992,HOUSE,1,Douglas H. Bosco,Democrat,157037
CALIFORNIA,1992,HOUSE,1,David Redick,Republican,95186
CALIFORNIA,1992,HOUSE,10,Don Edwards,Democrat,102469
CALIFORNIA,1992,HOUSE,10,Robert P. Herriott,Republican,56256
CALIFORNIA,1992,HOUSE,10,Perr Cardestam,Libertarian,2789
CALIFORNIA,1992,HOUSE,10,Simon V. Kaiser,American Independent,2663
CALIFORNIA,1992,HOUSE,11,Tom Lantos,Democrat,147607
CALIFORNIA,1992,HOUSE,11,"John J. ""Jack"" Hickey",Republican,59625
CALIFORNIA,1992,HOUSE,11,Nicholas W. Kudrovzeff,American Independent,3833
CALIFORNIA,1992,HOUSE,12,Martin Carnoy,Democrat,91026
CALIFORNIA,1992,HOUSE,12,Ed Zschau,Republican,155795
CALIFORNIA,1992,HOUSE,12,Bill White,Libertarian,5572
CALIFORNIA,1992,HOUSE,13,Norman Y. Mineta,Democrat,139851
CALIFORNIA,1992,HOUSE,13,"John D. ""Jack"" Williams",Republican,70666
CALIFORNIA,1992,HOUSE,13,John F. Redding,Libertarian,3836
CALIFORNIA,1992,HOUSE,14,"Ruth ""Paula"" Carlson",Democrat,58384
CALIFORNIA,1992,HOUSE,14,Norm Shumway,Republican,179238
CALIFORNIA,1992,HOUSE,14,Fred W. Colburn,Libertarian,6580
CALIFORNIA,1992,HOUSE,15,Tony Coelho,Democrat,109590
CALIFORNIA,1992,HOUSE,15,Carol Harner,Republican,54730
CALIFORNIA,1992,HOUSE,15,Richard M. Harris,Libertarian,3086
CALIFORNIA,1992,HOUSE,16,Leon E. Panetta,Democrat,153377
CALIFORNIA,1992,HOUSE,16,Patricia Smith Ramsey,Republican,60065
CALIFORNIA,1992,HOUSE,16,Bill Anderson,Libertarian,3245
CALIFORNIA,1992,HOUSE,17,Simon Lakritz,Democrat,48888
CALIFORNIA,1992,HOUSE,17,"Charles ""Chip"" Pashayan",Republican,128502
CALIFORNIA,1992,HOUSE,18,Richard H. Lehman,Democrat,128186
CALIFORNIA,1992,HOUSE,18,Dale L. Ewen,Republican,62339
CALIFORNIA,1992,HOUSE,2,Barry Cozad,Democrat,69793
CALIFORNIA,1992,HOUSE,2,Gene Chappie,Republican,158679
CALIFORNIA,1992,HOUSE,3,Robert T. Matsui,Democrat,131369
CALIFORNIA,1982,REPRESENTATIVE,39,Robert E. Ward,Democrat,54889
CALIFORNIA,1982,REPRESENTATIVE,39,"William E. ""Bill"" Dannemeyer",Republican,175788
CALIFORNIA,1992,HOUSE,4,Vic Fazio,Democrat,130109
CALIFORNIA,1992,HOUSE,4,Roger Canfield,Republican,77373
CALIFORNIA,1992,HOUSE,4,Roger Conant Pope,Libertarian,4039
CALIFORNIA,1982,REPRESENTATIVE,40,Carol Ann Bradford,Democrat,86748
CALIFORNIA,1982,REPRESENTATIVE,40,Robert E. Badham,Republican,164257
CALIFORNIA,1982,REPRESENTATIVE,40,Maxine Bell Quirk,Peace and Freedom,3969
CALIFORNIA,1982,REPRESENTATIVE,41,Bob Simmons,Democrat,85475
CALIFORNIA,1982,REPRESENTATIVE,41,Bill Lowery,Republican,161068
CALIFORNIA,1982,REPRESENTATIVE,41,Sara Baase,Libertarian,7393
CALIFORNIA,1982,REPRESENTATIVE,42,Mary Lou Brophy,Democrat,60025
CALIFORNIA,1982,REPRESENTATIVE,42,Dan Lungren,Republican,177783
CALIFORNIA,1982,REPRESENTATIVE,42,John S. Donohue,Peace and Freedom,5811
CALIFORNIA,1982,REPRESENTATIVE,43,Lois E. Humphreys,Democrat,50996
CALIFORNIA,1982,REPRESENTATIVE,43,Ron Packard,Republican,165643
CALIFORNIA,1982,REPRESENTATIVE,43,Phyllis Avery,Libertarian,6878
CALIFORNIA,1982,REPRESENTATIVE,44,Jim Bates,Democrat,99278
CALIFORNIA,1982,REPRESENTATIVE,44,Neill Campbell,Republican,93977
CALIFORNIA,1982,REPRESENTATIVE,44,Jim Conole,Libertarian,3206
CALIFORNIA,1982,REPRESENTATIVE,45,David W. Guthrie,Democrat,45325
CALIFORNIA,1982,REPRESENTATIVE,45,Duncan Hunter,Republican,149011
CALIFORNIA,1982,REPRESENTATIVE,45,Patrick Wright,Libertarian,3971
CALIFORNIA,1992,HOUSE,5,Sala Burton,Democrat,139692
CALIFORNIA,1992,HOUSE,5,Tom Spinosa,Republican,45930
CALIFORNIA,1992,HOUSE,5,Joseph Fuhrig,Libertarian,4008
CALIFORNIA,1992,HOUSE,5,Henry Clark,Peace and Freedom,3574
CALIFORNIA,1992,HOUSE,6,Barbara Boxer,Democrat,162511
CALIFORNIA,1992,HOUSE,6,Douglas Binderup,Republican,71011
CALIFORNIA,1992,HOUSE,6,Howard Creighton,Libertarian,5574
CALIFORNIA,1992,HOUSE,7,George Miller,Democrat,158306
CALIFORNIA,1992,HOUSE,7,Rosemary Thakar,Republican,78985
CALIFORNIA,1992,HOUSE,8,Ronald V. Dellums,Democrat,144315
CALIFORNIA,1992,HOUSE,8,Charles Connor,Republican,94907
CALIFORNIA,1992,HOUSE,9,Fortney Peter Stark,Democrat,136511
CALIFORNIA,1992,HOUSE,9,J. T. Eager Beaver,Republican,51399
CALIFORNIA,1992,HOUSE,9,Martha Fuhrig,Libertarian,7398
CALIFORNIA,1992,PRESIDENTIAL,,,,3922519
CALIFORNIA,1992,PRESIDENTIAL,,,,5467009
CALIFORNIA,1992,PRESIDENTIAL,,,,49951
CALIFORNIA,1992,PRESIDENTIAL,,,,39265
CALIFORNIA,1992,PRESIDENTIAL,,,,26297
COLORADO,1984,House,1,Patricia Schroeder,Democratic,126348
COLORADO,1984,House,1,Mary Downs,Republican,73993
COLORADO,1984,House,1,Cathy Emminizer,Socialist Workers,1846
COLORADO,1984,House,1,Dwight Filley,Libertarian,1686
COLORADO,1984,House,2,Timothy E. Wirth,Democratic,118580
COLORADO,1984,House,2,"Michael J. ""Mike"" Norton",Republican,101498
COLORADO,1984,House,2,Jerry Van Sickle,Libertarian,2791
COLORADO,1984,House,3,W. Mitchell,Democratic,90063
COLORADO,1984,House,3,"Michael L. ""Mike"" Strang",Republican,122669
COLORADO,1984,House,3,Robert Jabelka,Libertarian,1358
COLORADO,1984,House,3,Henry John Olshaw,Unaffiliated-American,880
COLORADO,1984,House,4,Mary Fagan Bates,Democratic,56462
COLORADO,1984,House,4,Hank Brown,Republican,146469
COLORADO,1984,House,4,Randy Fitzgerald,Libertarian,2999
COLORADO,1984,House,5,William Geffen,Democratic,44588
COLORADO,1984,House,5,Ken Kramer,Republican,163554
COLORADO,1984,House,6,Dan Schaefer,Republican,171427
COLORADO,1984,House,6,John Heckman,Concerns of People,20333
COLORADO,1984,Presidential,,,,454975
COLORADO,1984,Presidential,,,,821817
COLORADO,1984,Presidential,,,,11257
COLORADO,1984,Presidential,,,,4662
COLORADO,1984,Presidential,,,,978
COLORADO,1984,Presidential,,,,858
COLORADO,1984,Presidential,,,,810
COLORADO,1984,Presidential,,,,23
COLORADO,1984,Senate,,Nancy Dick,Democratic,449327
COLORADO,1984,Senate,,"William L. ""Bill"" Armstrong",Republican,833821
COLORADO,1984,Senate,,Craig Green,Libertarian,11077
COLORADO,1984,Senate,,David Martin,Socialist Workers,2208
COLORADO,1984,Senate,,Earl Higgerson,Prohibition,1376
CONNECTICUT,1982,HOUSE,1,Barbara Bailey Kennelly,Democratic,147748
CONNECTICUT,1982,HOUSE,1,Herschel A. Klein,Republican,90523
CONNECTICUT,1982,HOUSE,1,Charles F. Sundblade,Libertarian,791
CONNECTICUT,1982,HOUSE,2,Samuel Gejdenson,Democratic,124110
CONNECTICUT,1982,HOUSE,2,Roberta F. Koontz,Republican,103119
CONNECTICUT,1982,HOUSE,2,Donald W. Wood,Libertarian,1024
CONNECTICUT,1982,HOUSE,3,Bruce A. Morrison,Democratic,129230
CONNECTICUT,1982,HOUSE,3,Lawrence J. DeNardis,Republican,115939
CONNECTICUT,1982,HOUSE,3,Michael R. Cohen,Libertarian,426
CONNECTICUT,1982,HOUSE,3,James J. Valenti,Independent,200
CONNECTICUT,1982,HOUSE,4,John M. Orman,Democratic,69566
CONNECTICUT,1982,HOUSE,4,Stewart B. McKinney,Republican,165644
CONNECTICUT,1982,HOUSE,5,William R. Ratchford,Democratic,109425
CONNECTICUT,1982,HOUSE,5,John G. Rowland,Republican,130700
CONNECTICUT,1982,HOUSE,5,James P. Peron,Libertarian,532
CONNECTICUT,1982,HOUSE,6,Arthur H. House,Democratic,87489
CONNECTICUT,1982,HOUSE,6,Nancy L. Johnson,Republican,155422
CONNECTICUT,1982,PRESIDENT,,,,569597
CONNECTICUT,1982,PRESIDENT,,,,890577
CONNECTICUT,1982,PRESIDENT,,,,4526
CONNECTICUT,1982,PRESIDENT,,,,1374
CONNECTICUT,1982,PRESIDENT,,,,226
California,1984,Representative,1,,,182413
California,1984,Representative,10,,,136213
California,1984,Representative,11,,,159845
California,1984,Representative,12,,,180479
California,1984,Representative,13,,,142987
California,1984,Representative,14,,,145502
California,1984,Representative,15,,,111264
California,1984,Representative,16,,,121551
California,1992,Representative,19,James C. Carey Jr.,Democrat,70278
California,1992,Representative,19,"Robert J. ""Bob"" Lagomarsino",Republican,153187
California,1992,Representative,19,Charles John Zekan,Peace and Freedom,4161
California,1984,Representative,2,,,274551
California,1992,Representative,20,Mike Le Sage,Democrat,62307
California,1992,Representative,20,William M. Thomas,Republican,151732
California,1992,Representative,21,"Charles ""Charlie"" Davis",Democrat,62085
California,1992,Representative,21,Bobbi Fiedler,Republican,173504
California,1992,Representative,21,Robert T. Leet,Libertarian,4379
California,1992,Representative,22,Carlos J. Moorhead,Republican,134981
California,1992,Representative,22,Michael B. Yauch,Libertarian,32036
California,1992,Representative,23,Anthony C. Beilenson,Democrat,140461
California,1992,Representative,23,Claude Parrish,Republican,84036
California,1992,Representative,23,Larry Leathers,Libertarian,3580
California,1992,Representative,24,Henry A. Waxman,Democrat,97340
California,1992,Representative,24,Jerry Zerg,Republican,51010
California,1992,Representative,24,James Green,Peace and Freedom,2780
California,1992,Representative,24,Tim Custer,Libertarian,2477
California,1992,Representative,25,Edward R. Roybel,Democrat,74261
California,1992,Representative,25,"Roy D. ""Bill"" Bloxom",Republican,24968
California,1992,Representative,25,Anthony G. Bajada,Libertarian,4370
California,1992,Representative,26,Howard L. Berman,Democrat,117080
California,1992,Representative,26,Miriam Ojeda,Republican,69372
California,1992,Representative,27,Mel Levine,Democrat,116933
California,1992,Representative,27,Robert B. Scribner,Republican,88896
California,1992,Representative,27,Thomas L. O'Connor Jr.,Peace and Freedom,3315
California,1992,Representative,27,Jeff Avrech,Libertarian,3187
California,1992,Representative,28,Julian C. Dixon,Democrat,113076
California,1992,Representative,28,Beatrice M. Jett,Republican,33511
California,1992,Representative,28,"Don ""Swemgimurti"" Frederick",Libertarian,2330
California,1992,Representative,29,"Augustus F. ""Gus"" Hawkins",Democrat,108777
California,1992,Representative,29,Echo Y. Goto,Republican,16781
California,1984,Representative,3,,,215845
California,1992,Representative,30,"Matthew G. ""Marty"" Martinez",Democrat,64378
California,1992,Representative,30,Richard Gomez,Republican,53300
California,1992,Representative,30,Houston A. Myers,American Independent,6055
California,1992,Representative,31,Mervyn M. Dymally,Democrat,100658
California,1992,Representative,31,Henry C. Minturn,Republican,41691
California,1992,Representative,32,Glenn M. Anderson,Democrat,102361
California,1992,Representative,32,Roger E. Fiola,Republican,82176
California,1992,Representative,32,Marc F. Denny,Libertarian,2517
California,1992,Representative,32,Patrick J. McCoy,Peace and Freedom,2051
California,1992,Representative,33,Claire K. McDonald,Democrat,54147
California,1992,Representative,33,David Dreier,Republican,147383
California,1992,Representative,33,Gail Lightfoot,Libertarian,4268
California,1992,Representative,33,Mike Noonan,Peace and Freedom,2371
California,1992,Representative,34,Esteban E. Torres,Democrat,87060
California,1992,Representative,34,Paul R. Jackson,Republican,58467
California,1992,Representative,35,Jerry Lewis,Republican,176477
California,1992,Representative,35,Kevin Akin,Peace and Freedom,29390
California,1992,Representative,36,George E. Brown Jr.,Democrat,104438
California,1992,Representative,36,John Paul Stark,Republican,80212
California,1992,Representative,37,"David E. ""Dave"" Skinner",Democrat,85908
California,1992,Representative,37,Al McCandless,Republican,149955
California,1992,Representative,38,Jerry M. Patterson,Democrat,73231
California,1992,Representative,38,"Robert K. ""Bob"" Dornan",Republican,86545
California,1992,Representative,38,Michael Schuyles Bright,Peace and Freedom,3021
California,1984,Representative,4,,,206246
California,1984,Representative,5,,,182357
California,1984,Representative,6,,,163289
California,1984,Representative,7,,,107813
California,1984,Representative,8,,,152186
California,1984,Representative,9,,,167012
California,1984,Presidential,,,,9303413
Colorado,2008,Representative,1,,,182564
Colorado,2008,Representative,2,,,154048
Colorado,2008,Representative,3,,,204382
Colorado,2008,Representative,4,,,94462
Colorado,2008,Representative,5,,,44625
Colorado,2008,Representative,6,,,40641
Colorado,2008,Representative,7,,,449277
Colorado,1984,Presidential,,,,1225097
Colorado,2008,Senate,,,,826621
Colorado,2008,Presidential,,,,851517
Colorado,2008,Social Worker,,,1646,1646
Colorado,2008,Corporation People,,,20323,20323
Colorado,2008,Public Protection,,,4692,4692
Colorado,2008,Prohibition,,,1978,1978
Colorado,2008,Able,,,978,978
Colorado,2008,Unaffiliated State Team,,,850,850
Colorado,2008,Other,,,23,23
Colorado,1984,Senate,,,,149324
Colorado,1984,Senate,,,,83333
Colorado,1984,Senate,,,,11977
Colorado,1984,Senate,,,,2208
Colorado,1984,Senate,,,,1276
Congress,Years,Senate_Democrats,Senate_Republicans,Senate_Other,House_Democrats,House_Republicans
Connecticut,1984,Presidential,,,,1405488
DELAWARE,1982,HOUSE,0,Thomas R. Carper,Democratic,142070
DELAWARE,1982,HOUSE,0,Elise du Pont,Republican,100650
DELAWARE,1982,HOUSE,0,V. Luther Etzel,Libertarian,294
DELAWARE,1982,PRESIDENT,,,,101656
DELAWARE,1982,PRESIDENT,,,,152190
DELAWARE,1982,PRESIDENT,,,,269
DELAWARE,1982,PRESIDENT,,,,268
DELAWARE,1982,PRESIDENT,,,,121
DELAWARE,1982,PRESIDENT,,,,68
DELAWARE,1982,SENATE,,Joseph R. Biden Jr.,Democratic,147831
DELAWARE,1982,SENATE,,John M. Burris,Republican,98101
DISTRICT OF COLUMBIA,1976,PRESIDENT,,,,180408
DISTRICT OF COLUMBIA,1976,PRESIDENT,,,,29009
DISTRICT OF COLUMBIA,1976,PRESIDENT,,,,279
DISTRICT OF COLUMBIA,1976,PRESIDENT,,,,257
DISTRICT OF COLUMBIA,1976,PRESIDENT,,,,165
DISTRICT OF COLUMBIA,1976,PRESIDENT,,,,127
DISTRICT OF COLUMBIA,1976,PRESIDENT,,,,127
DISTRICT OF COLUMBIA,1976,PRESIDENT,,,,107
DISTRICT OF COLUMBIA,1976,PRESIDENT,,,,809
DISTRICT OF COLUMBIA,1976,DELEGATE,,Walter E. Fauntroy,Democratic,154583
DISTRICT OF COLUMBIA,1976,DELEGATE,,Other,Other,7188
Delaware,1984,Presidential,,,,254560
Delaware,1984,Senate,,,,147431
Delaware,1984,Senate,,,,98101
FLORIDA,1984,HOUSE,1,Earl Hutto,Democratic,0
FLORIDA,1984,HOUSE,10,Patricia M. (Pat) Glass,Democratic,77835
FLORIDA,1984,HOUSE,10,Andy Ireland,Republican,126205
FLORIDA,1984,HOUSE,11,Bill Nelson,Democratic,145764
FLORIDA,1984,HOUSE,11,Rob Quartel,Republican,95115
FLORIDA,1984,HOUSE,11,Other,,11
FLORIDA,1984,HOUSE,12,Tom Lewis,Republican,0
FLORIDA,1984,HOUSE,13,Connie Mack,Republican,0
FLORIDA,1984,HOUSE,14,Dan Mica,Democratic,153935
FLORIDA,1984,HOUSE,14,Don Ross,Republican,123926
FLORIDA,1984,HOUSE,15,Bill Humphrey,Democratic,66833
FLORIDA,1984,HOUSE,15,E. Clay Shaw Jr.,Republican,129097
FLORIDA,1984,HOUSE,16,Larry Smith,Democratic,108410
FLORIDA,1984,HOUSE,16,Tom Bush,Republican,83903
FLORIDA,1984,HOUSE,17,William Lehman,Democratic,0
FLORIDA,1984,HOUSE,18,Claude Pepper,Democratic,76404
FLORIDA,1984,HOUSE,18,Ricardo Nunez,Republican,49818
FLORIDA,1984,HOUSE,19,Dante B. Fascell,Democratic,115631
FLORIDA,1984,HOUSE,19,Bill Flanagan,Republican,64317
FLORIDA,1984,HOUSE,19,Other,,3
FLORIDA,1984,HOUSE,2,Don Fuqua,Democratic,0
FLORIDA,1984,HOUSE,3,Charles E. Bennett,Democratic,0
FLORIDA,1984,HOUSE,4,Bill Chappell,Democratic,134694
FLORIDA,1984,HOUSE,4,Alton H. (Bill) Starling,Republican,73218
FLORIDA,1984,HOUSE,5,Bill McCollum,Republican,0
FLORIDA,1984,HOUSE,6,Buddy MacKay,Democratic,167409
FLORIDA,1984,HOUSE,6,Other,,1174
FLORIDA,1984,HOUSE,7,Sam M. Gibbons,Democratic,100430
FLORIDA,1984,HOUSE,7,Michael N. (Mike) Kavouklis,Republican,70280
FLORIDA,1984,HOUSE,8,Robert Kent,Democratic,45393
FLORIDA,1984,HOUSE,8,C. W. Bill Young,Republican,184553
FLORIDA,1984,HOUSE,9,Jack Wilson,Democratic,52150
FLORIDA,1984,HOUSE,9,Michael Bilirakis,Republican,191343
FLORIDA,1984,PRESIDENTIAL,,,,1448816
FLORIDA,1984,PRESIDENTIAL,,,,2730350
FLORIDA,1984,PRESIDENTIAL,,,,885
Florida,1984,Presidential,,,,4180122
Florida,1984,Senate,,,,1344104
Florida,1984,Senate,,,,337196
GEORGIA,1978,House,1,Lindsey Thomas,Democratic,126082
GEORGIA,1978,House,1,Erie Lee Downing,Republican,28460
GEORGIA,1978,House,1,Other,,21
GEORGIA,1996,House,10,Doug Barnard Jr.,Democratic,116364
GEORGIA,1978,House,2,Charles Hatcher,Democratic,110561
GEORGIA,1978,House,2,Other,,5
GEORGIA,1978,House,3,Richard Ray,Democratic,111061
GEORGIA,1978,House,3,Mitch Cantu,Republican,25410
GEORGIA,1978,House,3,Other,,2
GEORGIA,1978,House,4,Elliott H. Levitas,Democratic,106376
GEORGIA,1978,House,4,Pat Swindall,Republican,120456
GEORGIA,1978,House,4,Other,,3
GEORGIA,1978,House,5,"Wyche Fowler, Jr.",Democratic,151233
GEORGIA,1978,House,5,Other,,17
GEORGIA,1978,House,6,Gerald L. Johnson,Democratic,62061
GEORGIA,1978,House,6,Newt Gingrich,Republican,116655
GEORGIA,1978,House,6,Other,,1
GEORGIA,1978,House,7,George (Buddy) Darden,Democratic,106586
GEORGIA,1978,House,7,Bill Bronson,Republican,86431
GEORGIA,1978,House,7,Other,,3
GEORGIA,1978,House,8,J. Roy Rowland,Democratic,100936
GEORGIA,1978,House,8,Other,,4
GEORGIA,1996,House,9,Ed Jenkins,Democratic,109422
GEORGIA,1996,House,9,Frank H. Cofer Jr.,Republican,52731
GEORGIA,1978,Presidential,,,,706628
GEORGIA,1978,Presidential,,,,1068722
GEORGIA,1978,Presidential,,,,753
GEORGIA,1978,Senate,,Sam Nunn,Democratic,1344104
GEORGIA,1978,Senate,,Mike Hicks,Republican,387196
GEORGIA,1978,Senate,,Other,,44
GUAM,1982,DELEGATE,,Antonio Borja Won Pat,Democrat,15485
GUAM,1982,DELEGATE,,Ben Garrido Blaz,Republican,15839
GUAM,1982,DELEGATE,,Other,,144
Georgia,1984,Presidential,,,,1775789
HAWAII,1996,House,1,Cec Heftel,Democratic,114884
HAWAII,1996,House,1,Will Beard,Republican,20608
HAWAII,1996,House,1,Christopher Winter,Libertarian,3373
HAWAII,1996,House,2,Daniel K. Akaka,Democratic,112377
HAWAII,1996,House,2,A. D. (Al) Shipley,Republican,20000
HAWAII,1996,House,2,Amelia Lew Fritts,Libertarian,4364
HAWAII,1996,Presidential,,,,147154
HAWAII,1996,Presidential,,,,155050
HAWAII,1996,Presidential,,,,2167
HAWAII,1996,Presidential,,,,821
HAWAII,1996,Presidential,,,,654
Hawaii,1984,Presidential,,,,377103
IDAHO,1984,House,1,Bill Heller,Democratic,63591
IDAHO,1984,House,1,Larry Craig,Republican,139085
IDAHO,1984,House,2,Richard Stallings,Democratic,101266
IDAHO,1984,House,2,George Hansen,Republican,101133
IDAHO,1996,Presidential,,,,106510
IDAHO,1996,Presidential,,,,257523
IDAHO,1996,Presidential,,,,2823
IDAHO,1996,Presidential,,,,2288
IDAHO,1984,Senate,,Peter M. Busch,Democratic,105591
IDAHO,1984,Senate,,James A. McClure,Republican,293193
IDAHO,1984,Senate,,Donald B. Billings,Libertarian,7384
ILLINOIS,1984,House,1,Charles A. Hayes,Democratic,177438
ILLINOIS,1984,House,1,Eddie L. Warren,Socialist Workers,8086
ILLINOIS,1984,REPRESENTATIVE,10,Ruth C. Braver,Democrat,57809
ILLINOIS,1984,REPRESENTATIVE,10,John E. Porter,Republican,153930
ILLINOIS,1984,REPRESENTATIVE,10,,Other,1
ILLINOIS,1984,REPRESENTATIVE,11,Frank Annunzio,Democrat,138171
ILLINOIS,1984,REPRESENTATIVE,11,Charles J. Theusch,Republican,82518
ILLINOIS,1984,REPRESENTATIVE,11,,Other,1
ILLINOIS,1984,REPRESENTATIVE,12,Edward J. LeFlamme,Democrat,45537
ILLINOIS,1984,REPRESENTATIVE,12,Philip M. Crane,Republican,159582
ILLINOIS,1984,REPRESENTATIVE,13,Michael J. Donohue,Democrat,77623
ILLINOIS,1984,REPRESENTATIVE,13,Harris W. Fawell,Republican,157603
ILLINOIS,1984,REPRESENTATIVE,13,,Other,1
ILLINOIS,1984,REPRESENTATIVE,14,Dan McGrath,Democrat,82756
ILLINOIS,1984,REPRESENTATIVE,14,John E. Grotberg,Republican,135967
ILLINOIS,1984,REPRESENTATIVE,14,,Other,15
ILLINOIS,1984,REPRESENTATIVE,15,John M. Hoffmann,Democrat,54516
ILLINOIS,1984,REPRESENTATIVE,15,Edward R. Madigan,Republican,149096
ILLINOIS,1984,REPRESENTATIVE,15,,Other,1
ILLINOIS,1984,REPRESENTATIVE,16,"Carl R. ""Skip"" Schwerdtfeger",Democrat,90850
ILLINOIS,1984,REPRESENTATIVE,16,Lynn Martin,Republican,127684
ILLINOIS,1984,REPRESENTATIVE,16,,Other,1
