STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
Alaska,1970,Republican,,,,28374
Alaska,1932,Presidential,,,,24745
Arizona,1970,Democrat,,,,125677
Arizona,1970,Republican,,,,130137
Arizona,1932,Presidential,,,,84811
Arkansas,1970,Democrat,,,,337325
Arkansas,1970,Republican,,,,154538
Arkansas,1932,Presidential,,,,146711
CALIFORNIA,1964,Senate,,John V. Tunney,Democrat,3406558
CALIFORNIA,1964,Senate,,George Murphy,Republican,2877617
CALIFORNIA,1964,Senate,,Charles C. Ripley,American Independent,61251
CALIFORNIA,1964,Senate,,Robert Scheer,Peace and Freedom,56731
COLORADO,1972,House,1,Craig S. Barnes,Democrat,74444
COLORADO,1972,House,1,James D. (Mike) McKevitt,Republican,84643
COLORADO,1972,House,1,Salvadore Carpio Jr.,La Raza Unida,5257
COLORADO,1972,House,2,Richard G. Gebhardt,Democrat,72339
COLORADO,1972,House,2,Donald G. Brotzman,Republican,125274
COLORADO,1972,House,3,Frank E. Evans,Democrat,87000
COLORADO,1972,House,3,John C. (Jack) Mitchell Jr.,Republican,45610
COLORADO,1972,House,3,Walter N. Trumbo,Independent for Peace,1598
COLORADO,1972,House,3,Henry John Olshaw,Independent-American,652
COLORADO,1972,House,3,Martin P. Serna,La Raza Unida,1828
COLORADO,1972,House,4,Wayne N. Aspinall,Democrat,76244
COLORADO,1972,House,4,Bill Gossard,Republican,62160
California,1972,House,1,William M. Ketchum,Democrat,108358
California,1972,House,1,Don H. Clausen,Republican,92088
California,1972,House,1,Harold T. (Bizz) Johnson,Democrat,151070
California,1972,House,10,Charles S. Gubser,Republican,135864
California,1972,House,10,Joyce W. Stancliffe,American Independent,2651
California,1972,House,10,Robert E. Gomperts,Democrat,39381
California,1972,House,11,Paul N. (Pete) McCloskey Jr.,Republican,144500
California,1972,House,11,Scattering,,2786
California,1972,House,11,O'Brien Riordan,Democrat,50942
California,1972,House,12,Burt L. Talcott,Republican,95549
California,1972,House,12,Herbert H. Foster Jr.,Peace and Freedom,3682
California,1972,House,12,Gary R. Hart,Democrat,87980
California,1972,House,13,Charles M. Teague,Republican,125307
California,1972,House,13,Maude E. Jester,American Independent,2259
California,1972,House,13,Jerome R. Waldie,Democrat,148655
California,1972,House,14,Byron D. Athan,Republican,50750
California,1972,House,14,John J. McFall,Democrat,98442
California,1972,House,15,Sam Van Dyken,Republican,55546
California,1972,House,15,Francis E. (Gil) Gillings,American Independent,1994
California,1972,House,15,B. F. Sisk,Democrat,95118
California,1972,House,16,Phillip V. Sanchez,Republican,43833
California,1972,House,16,James W. Scott,American Independent,4237
California,1972,House,16,Glenn M. Anderson,Democrat,83739
California,1972,House,17,Michael C. Donaldson,Republican,47778
California,1972,House,17,Robert W. Copeland,American Independent,1724
California,1972,House,17,Thomas E. Mathews,Peace and Freedom,1292
California,1972,House,17,Milton Sparnacus Miller,Democrat,48415
California,1972,House,18,Robert B. (Bob) Mathias,Republican,86071
California,1972,House,18,Nora E. Howley,American Independent,1709
California,1972,House,19,Chet Holifield,Democrat,98578
California,1972,House,19,Bill Jones,Republican,41462
California,1972,House,19,Michael M. Stolzberg,Democrat,50033
California,1972,House,2,Lloyd E. Gilbert,Republican,37223
California,1972,House,2,Jack R. Carrigg,American Independent,2081
California,1972,House,2,John H. Moss,Democrat,117496
California,1972,House,20,H. Allen Smith,Republican,116437
California,1972,House,20,Earl C. Harper,American Independent,2100
California,1972,House,21,Augustus F. (Gus) Hawkins,Democrat,75127
California,1972,House,21,Mathew M. Robinson,Republican,4349
California,1972,House,22,James C. Corman,Democrat,95256
California,1972,House,22,Tom Hayden,Republican,63237
California,1972,House,22,Callis R. Johnson,American Independent,1880
California,1972,House,23,G. L. (Jerry) Chapman,Democrat,44767
California,1972,House,23,Del Clawson,Republican,77346
California,1974,House,24,Myrtle B. Evers,Democrat,61777
California,1974,House,24,John H. Rousselot,Republican,124071
California,1974,House,24,Brian Scanlon,American Independent,3018
California,1974,House,24,Harold Kalbach,Peace and Freedom,1858
California,1974,House,24,Leslie W. Craven,Democrat,64386
California,1974,House,25,Charles E. Wiggins,Republican,116199
California,1974,House,25,Kevin Scanlon,American Independent,2494
California,1974,House,25,Thomas M. Rees,Democrat,130899
California,1974,House,26,Nathaniel Jay Friedman,Republican,47260
California,1974,House,26,Howard E. Hallinan,American Independent,1639
California,1974,House,26,Lewis B. McCammon,Peace and Freedom,3577
California,1974,House,26,N. (Tom) Kimmel,Democrat,63652
California,1974,House,27,Barry M. Goldwater Jr.,Republican,139326
California,1974,House,27,John H. Hind,American Independent,2642
California,1974,House,27,Edward Rieber,Peace and Freedom,3306
California,1974,House,27,Don McLaughlin,Democrat,57882
California,1974,House,28,Alphonzo Bell,Republican,154691
California,1974,House,28,Derek A. Gordon,American Independent,5759
California,1974,House,28,Jane E. Gordon,Peace and Freedom,4071
California,1974,House,28,George E. Danielson,Democrat,71308
California,1974,House,29,Tony M. Mack,Republican,42620
California,1974,House,29,Edward R. Roybal,Democrat,63903
California,1972,House,3,Elmore J. Duffy,Republican,69811
California,1972,House,3,Allen E. Priest,American Independent,3731
California,1974,House,30,Samuel M. Gayner,Republican,28038
California,1974,House,30,Boris Belousov,American Independent,1681
California,1974,House,30,Charles H. Wilson,Democrat,102071
California,1974,House,31,Fred L. Casmir,Republican,37416
California,1974,House,31,Walter L. Mallicoat,Democrat,44278
California,1974,House,32,Craig Hosmer,Republican,119340
California,1974,House,32,John S. Donohue,Peace and Freedom,3227
California,1974,House,32,Chester N. Wright,Democrat,44764
California,1974,House,33,Jerry L. Pettis,Republican,116093
California,1974,House,33,Richard T. Hanna,Democrat,101664
California,1974,House,34,William J. (Bill) Teague,Republican,82167
California,1974,House,34,Lee R. Rayburn,American Independent,7843
California,1974,House,34,Thomas B. Lenhart,Democrat,87019
California,1974,House,35,John G. Schmitz,Republican,192765
California,1974,House,35,Francis R. Hoffman,Peace and Freedom,7742
California,1974,House,35,Daniel K. Hostetter,Democrat,44841
California,1974,House,36,Don Wilson,Republican,132443
California,1974,House,36,Orville J. Davis,American Independent,2729
California,1974,House,36,Walter H. Koppelman,Peace and Freedom,5139
California,1974,House,36,Lionel Van Deerlin,Democrat,93952
California,1974,House,37,James B. Kuhn,Republican,31968
California,1974,House,37,Faye B. Brice,American Independent,2962
California,1974,House,37,Fridjof Thygeson,Peace and Freedom,1386
California,1974,House,37,David N. Tunno,Democrat,85684
California,1974,House,38,Victor V. Veysey,Republican,87479
California,1974,House,38,William E. Pasley,American Independent,2481
California,1972,House,4,Robert L. Leggett,Democrat,103485
California,1972,House,4,Andrew Gyorko,Republican,48783
California,1972,House,5,Phillip Burton,Democrat,76567
California,1972,House,5,John E. Parks,Republican,31570
California,1972,House,6,Russell R. Miller,Democrat,84255
California,1972,House,6,William S. Mailliard,Republican,96393
California,1972,House,7,Ronald V. Dellums,Democrat,89784
California,1972,House,7,John E. Heath,Republican,64091
California,1972,House,7,Sarah Seahill,Peace and Freedom,2156
California,1972,House,8,George P. Miller,Democrat,104311
California,1972,House,8,Michael A. Crain,Republican,46872
California,1972,House,8,Don Edwards,Democrat,120041
California,1972,House,9,Mark Guerra,Republican,49556
California,1972,House,9,Simon V. Kaiser,American Independent,4009
California,1972,House,9,Stuart D. McLean,Democrat,80530
California,1970,Democrat,,,,3120998
California,1970,Republican,,,,2841127
California,1932,Presidential,,,,1324157
Colorado,1970,Democrat,,,,271942
Colorado,1970,Republican,,,,271733
Colorado,1932,Presidential,,,,391496
Connecticut,1962,House,1,William R. Cotter,Democrat,88374
Connecticut,1962,House,1,Antonina P. Uccello,Republican,87209
Connecticut,1962,House,1,Edward T. Coll,A Public Party,5774
Connecticut,1962,House,2,John F. Pickett,Democrat,81492
Connecticut,1962,House,2,Robert H. Steele,Republican,92846
Connecticut,1962,House,3,Robert Giaimo,Democrat,89063
Connecticut,1962,House,3,Robert J. Dunn,Republican,69084
Connecticut,1962,House,3,Richard P. Antonetti,Dodd Independent,5062
Connecticut,1962,House,4,T. F. Gilroy Daly,Democrat,78099
Connecticut,1962,House,4,Stewart B. McKinney,Republican,104494
Connecticut,1962,House,4,Elwyn M. Emard,American Independent,428
Connecticut,1962,House,5,John S. Monagan,Democrat,96947
Connecticut,1962,House,5,James T. Patterson,Republican,78314
Connecticut,1962,House,5,Alphonzo Avitabile,Common Peoples,727
Connecticut,1962,House,6,Ella T. Grasso,Democrat,96969
Connecticut,1962,House,6,Richard C. Kilbourn,Republican,92006
Connecticut,1962,Senate,,Joseph D. Duffey,Democrat,368111
Connecticut,1962,Senate,,Lowell P. Weicker Jr.,Republican,454721
Connecticut,1962,Senate,,Thomas J. Dodd,Dodd Independent,266497
Connecticut,1970,Democrat,,,,584073
Connecticut,1970,Republican,,,,521841
Connecticut,1932,Presidential,,,,486554
Delaware,1962,Senate,,Jacob W. Zimmerman,Democrat,64740
Delaware,1962,Senate,,William V. Roth,Republican,94979
Delaware,1962,Senate,,Donald G. Gies,American Independent,1720
Delaware,1962,House,,John D. Daniello,Democrat,71429
Delaware,1962,House,,Pierre S. DuPont IV,Republican,86125
Delaware,1962,House,,Walter Hoey,American Party,2759
Delaware,1970,Democrat,,,,63418
Delaware,1970,Republican,,,,72245
Delaware,1932,Presidential,,,,92488
FLORIDA,1970,House,1,Bob Sikes,Democrat,88744
FLORIDA,1970,House,1,H. D. (Sam) Shuemake,Republican,21951
FLORIDA,1970,House,10,James J. Ward Jr,Democrat,68847
FLORIDA,1970,House,10,J. Herbert Burke,Republican,81170
FLORIDA,1970,House,11,Claude Pepper,Democrat,0
FLORIDA,1970,House,12,Dante B. Fascell,Democrat,75895
FLORIDA,1970,House,12,Robert A. Zinzell,Republican,29935
FLORIDA,1970,House,2,Don Fuqua,Democrat,0
FLORIDA,1970,House,3,Charles E. Bennett,Democrat,0
FLORIDA,1970,House,4,Bill Chappell Jr,Democrat,75673
FLORIDA,1970,House,4,Leonard V. Wood,Republican,55311
FLORIDA,1970,House,5,Ron Girad,Democrat,35398
FLORIDA,1970,House,5,Lou Frey Jr,Republican,110841
FLORIDA,1970,House,6,Sam M. Gibbons,Democrat,78832
FLORIDA,1970,House,6,Robert A. (Bob) Carter,Republican,30252
FLORIDA,1970,House,7,James A. Haley,Democrat,78535
FLORIDA,1970,House,7,Joe Z. Lovingood,Republican,63646
FLORIDA,1970,House,8,Ted A. Bailey,Democrat,58904
FLORIDA,1970,House,8,C. W. Bill Young,Republican,120466
FLORIDA,1970,House,9,Paul G. Rogers,Democrat,120562
FLORIDA,1970,House,9,Paul F. Danciu,Republican,50146
FLORIDA,1970,Senate,,Lawton Chiles,Democrat,902438
FLORIDA,1970,Senate,,William C. Cramer,Republican,772817
Florida,1970,Democrat,,,,676943
Florida,1970,Republican,,,,814190
Florida,1932,Presidential,,,,276586
GEORGIA,1970,House,1,G. Elliott Hagan,Democrat,70856
GEORGIA,1982,House,10,Robert G. Stephens Jr.,Democrat,74075
GEORGIA,1982,House,10,,Scattering,5
GEORGIA,1970,House,2,Dawson Mathis,Democrat,59994
GEORGIA,1970,House,2,Thomas (Tom) Ragsdale,Republican,5376
GEORGIA,1970,House,3,Jack Brinkley,Democrat,54588
GEORGIA,1970,House,3,Franklin Shumake,Democrat,45908
GEORGIA,1970,House,4,Ben B. Blackburn,Republican,85848
GEORGIA,1982,House,5,Andrew Young,Democrat,58394
GEORGIA,1982,House,5,Fletcher Thompson,Republican,78540
GEORGIA,1982,House,5,,Scattering,26
GEORGIA,1982,House,6,John J. Flynt Jr.,Democrat,92500
GEORGIA,1982,House,6,,Scattering,9
GEORGIA,1982,House,7,John W. Davis,Democrat,80149
GEORGIA,1982,House,7,Dick Fullerton,Republican,30392
GEORGIA,1982,House,7,,Scattering,12
GEORGIA,1982,House,8,W. S. (Bill) Stuckey Jr.,Democrat,52446
GEORGIA,1982,House,8,,Scattering,3
GEORGIA,1982,House,9,Phil M. Landrum,Democrat,64603
GEORGIA,1982,House,9,Bob Cooper,Republican,25476
GEORGIA,1982,House,9,,Scattering,3
Georgia,1970,Democrat,,,,430983
Georgia,1970,Republican,,,,424192
Georgia,1932,Presidential,,,,241951
HAWAII,1982,House,1,Spark M. Matsunaga,Democrat,85411
HAWAII,1982,House,1,Richard K. Cockey,Republican,31764
HAWAII,1982,House,2,Patsy Takemoto Mink,Democrat,91038
HAWAII,1982,Senate,,Cecil F. Heftel,Democrat,116597
HAWAII,1982,Senate,,Hiram L. Fong,Republican,124163
Hawaii,1970,Democrat,,,,130788
Hawaii,1970,Republican,,,,98785
Hawaii,1932,Presidential,,,,64017
IDAHO,1970,HOUSE,1,,,55743
IDAHO,1970,HOUSE,1,,,77919
IDAHO,1970,HOUSE,1,,,2625
IDAHO,1982,House,1,William J. Brauner,Democrat,55743
IDAHO,1982,House,1,James A. McClure,Republican,77515
IDAHO,1970,HOUSE,2,,,31872
IDAHO,1970,HOUSE,2,,,66428
IDAHO,1982,House,2,Morton B. Wells,Democrat,31872
IDAHO,1982,House,2,Orval Hansen,Republican,66428
IDAHO,1982,House,2,Joel A. Anderson,American Independent,2625
ILLINOIS,1970,HOUSE,1,Ralph H. Metcalfe,Democrat,93272
ILLINOIS,1970,HOUSE,1,Janet Roberts Jennings,Republican,9267
ILLINOIS,1970,HOUSE,10,H. Patrick Logan,Democrat,62176
ILLINOIS,1970,HOUSE,10,Harold R. Collier,Republican,107416
ILLINOIS,1970,HOUSE,11,Roman C. Pucinski,Democrat,137090
ILLINOIS,1970,HOUSE,11,James R. Mason,Republican,53401
ILLINOIS,1970,HOUSE,12,James J. Cone,Democrat,51499
ILLINOIS,1970,HOUSE,12,Robert McClory,Republican,84356
ILLINOIS,1970,HOUSE,13,Edward K. Warman,Democrat,90364
ILLINOIS,1970,HOUSE,13,Philip M. Crane,Republican,124640
ILLINOIS,1970,HOUSE,14,William J. Adelman,Democrat,64231
ILLINOIS,1970,HOUSE,14,John N. Erlenborn,Republican,112115
ILLINOIS,1970,HOUSE,15,James E. Todd,Democrat,43014
ILLINOIS,1970,HOUSE,15,Charlotte T. Reid,Republican,95222
ILLINOIS,1970,HOUSE,16,John B. Devine Jr.,Democrat,44432
ILLINOIS,1970,HOUSE,16,John B. Anderson,Republican,83296
ILLINOIS,1970,HOUSE,17,Lester A. Hawthorne,Democrat,56340
ILLINOIS,1970,HOUSE,17,Leslie C. Arends,Republican,92917
ILLINOIS,1970,HOUSE,18,Rosa Lee Fox,Democrat,43601
ILLINOIS,1970,HOUSE,18,Robert H. Michel,Republican,84864
ILLINOIS,1982,HOUSE,19,James L. Shaw,Democrat,43094
ILLINOIS,1982,HOUSE,19,Tom Railsback,Republican,92247
ILLINOIS,1970,HOUSE,2,Abner J. Mikva,Democrat,88252
ILLINOIS,1970,HOUSE,2,Harold E. Marks,Republican,29853
ILLINOIS,1982,HOUSE,20,Billie M. Cox,Democrat,49727
ILLINOIS,1982,HOUSE,20,Paul Findley,Republican,109485
ILLINOIS,1982,HOUSE,21,Kenneth J. Gray,Democrat,110374
ILLINOIS,1982,HOUSE,21,Fred Evans,Republican,57781
ILLINOIS,1982,HOUSE,22,Robert C. Miller,Democrat,83131
ILLINOIS,1982,HOUSE,22,William L. Springer,Republican,91158
ILLINOIS,1982,HOUSE,23,George E. Shipley,Democrat,77762
ILLINOIS,1982,HOUSE,23,Phyllis Schlafly,Republican,77557
ILLINOIS,1982,HOUSE,24,Melvin Price,Democrat,88637
ILLINOIS,1982,HOUSE,24,Scott R. Randolph,Republican,30794
ILLINOIS,1970,HOUSE,3,Morgan F. Murphy,Democrat,87693
ILLINOIS,1970,HOUSE,3,Robert F. Novak,Republican,44013
ILLINOIS,1970,HOUSE,4,Melvin W. Morgan,Democrat,55328
ILLINOIS,1970,HOUSE,4,Edward J. Derwinski,Republican,117590
ILLINOIS,1970,HOUSE,5,John C. Kluczynski,Democrat,97278
ILLINOIS,1970,HOUSE,5,Edmund W. Ochenkowski,Republican,44049
ILLINOIS,1970,HOUSE,6,George W. Collins,Democrat,68182
ILLINOIS,1970,HOUSE,6,Alex J. Zabrosky,Republican,53240
ILLINOIS,1970,HOUSE,7,Frank Annunzio,Democrat,70112
ILLINOIS,1970,HOUSE,7,Thomas J. Lento,Republican,10235
ILLINOIS,1970,HOUSE,8,Daniel D. Rostenkowski,Democrat,98453
ILLINOIS,1970,HOUSE,8,Henry S. Kaplinski,Republican,34841
ILLINOIS,1970,HOUSE,9,Sidney R. Yates,Democrat,111953
ILLINOIS,1970,HOUSE,9,Edward Wolbank,Republican,35795
ILLINOIS,1970,SENATE,,Adlai E. Stevenson III,Democrat,2065054
ILLINOIS,1970,SENATE,,Ralph Tyler Smith,Republican,1519718
ILLINOIS,1970,SENATE,,Lynn Henderson,Socialist Workers,8859
ILLINOIS,1970,SENATE,,Louis Fisher,Socialist Labor,5564
INDIANA,1982,HOUSE,1,Ray J. Madden,Democrat,73145
INDIANA,1982,HOUSE,1,Eugene M. Kirkland,Republican,38294
INDIANA,1982,House,10,Philip R. Sharp,Democrat,78874
INDIANA,1982,House,10,David W. Dennis,Republican,81439
INDIANA,1982,House,11,Andrew Jacobs Jr.,Democrat,71520
INDIANA,1982,House,11,Danny L. Burton,Republican,50999
INDIANA,1982,HOUSE,2,Philip A. Sprague,Democrat,77959
INDIANA,1982,HOUSE,2,Earl F. Landgrebe,Republican,79163
INDIANA,1982,HOUSE,3,John Brademas,Democrat,87064
INDIANA,1982,HOUSE,3,Don H. Newman,Republican,64249
INDIANA,1982,HOUSE,4,J. Edward Roush,Democrat,86382
INDIANA,1982,HOUSE,4,E. Ross Adair,Republican,89520
INDIANA,1982,HOUSE,5,Kathleen Z. Williams,Democrat,67740
INDIANA,1982,HOUSE,5,Elwood Hillis,Republican,86199
INDIANA,1982,HOUSE,6,Terrence D. Straub,Democrat,74599
INDIANA,1982,HOUSE,6,William G. Bray,Republican,115113
INDIANA,1982,HOUSE,7,William D. Houck,Democrat,73042
INDIANA,1982,HOUSE,7,John T. Myers,Republican,97152
INDIANA,1982,House,8,H. Joel Deckard,Democrat,83911
INDIANA,1982,House,8,Roger H. Zion,Republican,93088
INDIANA,1982,House,9,Lee H. Hamilton,Democrat,104599
INDIANA,1982,House,9,Richard B. Wathen,Republican,62772
INDIANA,1982,SENATE,,R. Vance Hartke,Democrat,870990
INDIANA,1982,SENATE,,Richard L. Roudebush,Republican,866707
IOWA,1982,House,1,Edward Mezvinsky,Democrat,59505
IOWA,1982,House,1,Fred Schwengel,Republican,60270
IOWA,1982,House,1,Lee E. Foster,American Independent,1168
IOWA,1982,House,2,John C. Culver,Democrat,84049
IOWA,1982,House,2,Cole McMartin,Republican,54932
IOWA,1982,House,3,Pete D. Fischer,Democrat,57498
IOWA,1982,House,3,H.R. Gross,Republican,66087
IOWA,1982,House,4,Roger Blobaum,Democrat,49369
IOWA,1982,House,4,John Kyl,Republican,59396
IOWA,1982,House,5,Neal Smith,Democrat,73829
IOWA,1982,House,5,Don Mahon,Republican,37374
IOWA,1982,House,5,John H. Grant,American Independent,1297
IOWA,1982,House,5,Roy H. Hagen,Iowa New Party,1262
IOWA,1982,House,6,Fred H. Moore,Democrat,43257
IOWA,1982,House,6,Wiley Mayne,Republican,57285
IOWA,1982,House,7,Lou Galetich,Democrat,31552
IOWA,1982,House,7,William J. Scherle,Republican,53084
Idaho,1970,Democrat,,,,102785
Idaho,1970,Republican,,,,202303
Idaho,1932,Presidential,,,,153324
Illinois,1970,Democrat,,,,2102303
Illinois,1970,Republican,,,,2119513
Illinois,1932,Presidential,,,,2358926
Indiana,1970,Democrat,,,,775346
Indiana,1970,Republican,,,,820944
Indiana,1932,Presidential,,,,1576927
Iowa,1970,Democrat,,,,335358
Iowa,1970,Republican,,,,429347
Iowa,1932,Presidential,,,,1036683
KANSAS,1982,Representative,1,Billy D. Jellison,Democrat,63791
KANSAS,1982,Representative,1,Keith G. Sebelius,Republican,53923
KANSAS,1982,Representative,1,,Scattering,2
KANSAS,1982,Representative,2,William R. Roy,Democrat,68843
KANSAS,1982,Representative,2,Chester L. Mize,Republican,80161
KANSAS,1982,Representative,2,Fred Kilian,Conservative,4145
KANSAS,1982,Representative,3,James H. DeCoursey Jr.,Democrat,64344
KANSAS,1982,Representative,3,Larry Winn Jr.,Republican,74603
KANSAS,1982,Representative,3,Warren E. Redding,Conservative,1820
KANSAS,1982,Representative,4,James C. (Jim) Jahnke,Democrat,47004
KANSAS,1982,Representative,4,Garner E. Shriver,Republican,85058
KANSAS,1982,Representative,4,George W. Snell,Conservative,2452
KANSAS,1982,Representative,5,T. D. (Ted) Saar Jr.,Democrat,48688
KANSAS,1982,Representative,5,Joe Skubitz,Republican,94837
KENTUCKY,1982,Representative,1,Frank A Stubblefield,Democrat,27829
KENTUCKY,1982,Representative,2,William H. Natcher,Democrat,21024
KENTUCKY,1982,Representative,2,Romano L. Mazzoli,Democrat,50102
KENTUCKY,1982,Representative,3,William O. Cowger,Republican,49891
KENTUCKY,1982,Representative,3,Ronald N. Webster,American Independent,3265
KENTUCKY,1982,Representative,4,Charles Webster,Democrat,41659
KENTUCKY,1982,Representative,4,Gene Snyder,Republican,83037
KENTUCKY,1982,Representative,5,Lyle L. Willis,Democrat,11977
KENTUCKY,1982,Representative,5,Tim Lee Carter,Republican,49266
KENTUCKY,1982,Representative,6,John C. Watts,Democrat,44322
KENTUCKY,1982,Representative,6,Gerald G. Gregory,Republican,23671
KENTUCKY,1982,Representative,7,Carl D. Perkins,Democrat,50672
KENTUCKY,1982,Representative,7,Herbert E. Myers,Republican,16648
Kansas,1970,Democrat,,,,214563
Kansas,1970,Republican,,,,403405
Kansas,1932,Presidential,,,,791978
Kentucky,1970,Democrat,,,,404231
Kentucky,1970,Republican,,,,380322
Kentucky,1932,Presidential,,,,983063
LOUISIANA,1964,House,1,F. Edward Hébert,Democrat,66284
LOUISIANA,1964,House,1,Luke Fontana,Independent,9602
LOUISIANA,1964,House,2,Hale Boggs,Democrat,51812
LOUISIANA,1964,House,2,Robert E. Lee,Republican,19703
LOUISIANA,1964,House,2,Benjamin E. Smith,Independent,3279
LOUISIANA,1964,House,3,Patrick T. Caffery,Democrat,48677
LOUISIANA,1964,House,4,J. D. (Joe) Waggonner Jr.,Democrat,44848
LOUISIANA,1964,House,5,Otto E. Passman,Democrat,31087
LOUISIANA,1964,House,6,John R. Rarick,Democrat,36632
LOUISIANA,1964,House,7,Edwin W. Edwards,Democrat,24517
LOUISIANA,1964,House,8,Speedy O. Long,Democrat,26607
Louisiana,1970,Democrat,,,,1142906
Louisiana,1970,Republican,,,,264647
Louisiana,1932,Presidential,,,,249418
MAINE,1964,House,1,Peter N. Kyros,Democrat,99483
MAINE,1964,House,1,Ronald T. Speers,Republican,68671
MAINE,1964,House,2,William D. Hathaway,Democrat,96235
MAINE,1964,House,2,Maynard G. Conners,Republican,53642
MAINE,1964,Senate,,Edmund S. Muskie,Democrat,199954
MAINE,1964,Senate,,Neil S. Bishop,Republican,123906
MARYLAND,1964,House,1,David S. Aland,Democrat,24923
MARYLAND,1964,House,1,Rogers C. B. Morton,Republican,79594
MARYLAND,1964,House,1,Henry Joseph Laque Jr.,American Independent,822
MARYLAND,1932,HOUSE,2,Clarence D. Long,Democrat,87224
MARYLAND,1932,HOUSE,2,Ross Z. Pierpont,Republican,40177
MARYLAND,1932,HOUSE,3,Edward A. Garmatz,Democrat,52374
MARYLAND,1932,HOUSE,4,Paul S. Sarbanes,Democrat,54936
MARYLAND,1932,HOUSE,4,David Patrick,Republican,28491
MARYLAND,1932,HOUSE,4,Royal Hart,Democrat,52979
MARYLAND,1932,HOUSE,5,Lawrence J. Hogan,Republican,54314
MARYLAND,1932,HOUSE,5,Goodloe E. Byron,Democrat,59267
MARYLAND,1932,HOUSE,6,George R. Hughes Jr.,Republican,75371
MARYLAND,1932,HOUSE,6,Andrew B. Carroll,American Independent,1873
MARYLAND,1932,HOUSE,7,Parren J. Mitchell,Democrat,60390
MARYLAND,1932,HOUSE,7,Peter Parker,Republican,42566
MARYLAND,1932,HOUSE,8,Thomas Hale Boggs Jr.,Democrat,60456
MARYLAND,1932,HOUSE,8,Gilbert Gude,Republican,104647
MARYLAND,1964,Senate,,Joseph D. Tydings,Democrat,460422
MARYLAND,1964,Senate,,J. Glenn Beall Jr.,Republican,484960
MARYLAND,1964,Senate,,Harvey Wilder,American Independent,10988
MASSACHUSETTS,1932,HOUSE,1,Silvio O. Conte,Republican,117045
MASSACHUSETTS,1932,HOUSE,2,Edward P. Boland,Democrat,111430
MASSACHUSETTS,1932,HOUSE,2,Robert F. Drinan,Democrat,63942
MASSACHUSETTS,1932,HOUSE,3,John McGlennon,Republican,45278
MASSACHUSETTS,1932,HOUSE,4,Harold D. Donohue,Democrat,95019
MASSACHUSETTS,1932,HOUSE,4,Howard A. Miller Jr.,Republican,73870
MASSACHUSETTS,1932,HOUSE,5,Richard Williams,Democrat,116666
MASSACHUSETTS,1932,HOUSE,5,F. Bradford Morse,Republican,114276
MASSACHUSETTS,1932,HOUSE,6,Michael J. Harrington,Democrat,70925
MASSACHUSETTS,1932,HOUSE,6,Howard Phillips,Republican,107750
