STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
CONNECTICUT,1962,House,,Scattering,Independent,38
California,1962,Representative,17,Cecil R. King,Democrat,74964
California,1962,Representative,17,Ted Bruinsma,Republican,36063
California,1962,Representative,17,,Scattering,5
California,1962,Representative,18,Harlan Hagen,Democrat,91684
California,1962,Representative,18,Ray Arnett,Republican,64037
California,1962,Representative,18,,Scattering,4
California,1962,Representative,19,Chet Holifield,Democrat,78436
California,1962,Representative,19,Robert T. Ramsay,Republican,48976
California,1962,Representative,19,,Scattering,21
California,1962,Representative,20,Leon Mayer,Democrat,49850
California,1962,Representative,20,H. Allen Smith,Republican,119038
California,1962,Representative,20,,Scattering,16
California,1962,Representative,21,Augustus F. Hawkins,Democrat,73465
California,1962,Representative,21,Herman Smith,Republican,13371
California,1962,Representative,21,,Scattering,5
California,1962,Representative,22,James C. Corman,Democrat,75294
California,1962,Representative,22,Charles S. Foote,Republican,65087
California,1962,Representative,22,,Scattering,33
California,1962,Representative,23,Clyde Doyle,Democrat,83269
California,1962,Representative,23,Del Clawson,Republican,46488
California,1962,Representative,23,,Scattering,12
California,1962,Representative,24,Knox Mellon,Democrat,50970
California,1962,Representative,24,Glenard P. Lipscomb,Republican,120884
California,1962,Representative,24,,Scattering,19
California,1962,Representative,25,Ronald Brooks Cameron,Democrat,62371
California,1962,Representative,25,John H. Rousselot,Republican,53961
California,1962,Representative,25,,Scattering,1192
California,1962,Representative,26,James Roosevelt,Democrat,112192
California,1962,Representative,26,Daniel Beltz,Republican,52063
California,1962,Representative,26,,Scattering,21
California,1962,Representative,27,Everett G. Burkhalter,Democrat,66979
California,1962,Representative,27,Edgar W. Hiestand,Republican,61538
California,1962,Representative,27,,Scattering,49
California,1962,Representative,28,Robert J. Felixson,Democrat,91305
California,1962,Representative,28,Alphonzo Bell,Republican,162233
California,1962,Representative,28,,Scattering,64
California,1962,Representative,29,George E. Brown Jr.,Democrat,73740
California,1962,Representative,29,H. L. Richardson,Republican,58760
California,1962,Representative,29,,Scattering,27
California,1962,Representative,30,Edward R. Roybal,Democrat,69608
California,1962,Representative,30,Gordon L. McDonough,Republican,53104
California,1962,Representative,30,,Scattering,16
California,1962,Representative,31,Charles H. Wilson,Democrat,76631
California,1962,Representative,31,Gordon Hahn,Republican,70154
California,1962,Representative,31,,Scattering,35
California,1962,Representative,32,J. Lehnrich,Democrat,47917
California,1962,Representative,32,Craig Hosmer,Republican,115915
California,1962,Representative,32,,Scattering,33
California,1962,Representative,33,Harry R. Sheppard,Democrat,96192
California,1962,Representative,33,William B. Thomas,Republican,66764
California,1962,Representative,33,,Scattering,18
California,1962,Representative,34,Richard T. Hanna,Democrat,90758
California,1962,Representative,34,Robert A. Geer,Republican,71478
California,1962,Representative,34,,Scattering,16
California,1962,House,35,Burton Shamsky,Democratic,61395
California,1962,House,35,James B. Utt,Republican,133737
California,1962,House,35,,Scattering,54
California,1962,House,36,William C. Godfrey,Democratic,56637
California,1962,House,36,Bob Wilson,Republican,91626
California,1962,House,36,,Scattering,69
California,1962,House,37,Lionel Van Deerlin,Democratic,63821
California,1962,House,37,Dick Wilson,Republican,60460
California,1962,House,37,,Scattering,70
California,1962,House,38,D. S. (Judge) Saund,Democratic,54022
California,1962,House,38,Minor C. Martin,Republican,68583
California,1962,House,38,,Scattering,30
California,1962,Senate,,Richard Richards,Democratic,2442839
California,1962,Senate,,2442835,Democratic,2442835
California,1962,Senate,,3180197,Republican,3180197
Colorado,1962,Senate,,227207,Democratic,227207
Colorado,1962,Senate,,202261,Republican,202261
Connecticut,1962,Senate,,627523,Democratic,627523
Connecticut,1962,Senate,,1237,Independent,1237
Connecticut,1962,Senate,,3546,Socialist Labor,3546
DELAWARE,1962,House,,Harris B. McDowell,Democrat,81166
DELAWARE,1962,House,,Wilmer F. (Rudy) Williams,Republican,71934
FLORIDA,1962,House,1,Robert L. F. Sikes,Democrat,35781
FLORIDA,1962,House,1,M. M. Woolley,Republican,7062
FLORIDA,1962,House,10,Sam M. Gibbons,Democrat,41426
FLORIDA,1962,House,10,Victor A. Rule,Republican,17214
FLORIDA,1962,House,11,John A. Sutton,Democrat,43348
FLORIDA,1962,House,11,Edward J. Gurney,Republican,46814
FLORIDA,1962,House,11,Scattering,,1
FLORIDA,1962,House,12,Grover C. Criswell Jr.,Democrat,43431
FLORIDA,1962,House,12,William C. Cramer,Republican,78982
FLORIDA,1962,House,2,Charles E. Bennett,Democrat,41378
FLORIDA,1962,House,2,Scattering,,106
FLORIDA,1962,House,3,Claude Pepper,Democrat,59985
FLORIDA,1962,House,3,Robert A. Peterson,Republican,44164
FLORIDA,1962,House,3,Scattering,,17
FLORIDA,1962,House,4,Dante B. Fascell,Democrat,67136
FLORIDA,1962,House,4,J. C. McGlon Jr.,Republican,36981
FLORIDA,1962,House,4,Scattering,,1
FLORIDA,1962,House,5,A. Sydney Herlong Jr.,Democrat,54383
FLORIDA,1962,House,5,Hubert H. Hevey Jr.,Republican,29008
FLORIDA,1962,House,6,Paul G. Rogers,Democrat,102396
FLORIDA,1962,House,6,Frederick A. Kibbe,Republican,27112
FLORIDA,1962,House,6,Scattering,,3
FLORIDA,1962,House,7,James A. Haley,Democrat,52417
FLORIDA,1962,House,7,F. Onell Rogells,Republican,26042
FLORIDA,1962,House,7,Scattering,,11
FLORIDA,1962,House,8,D. R. (Billy) Matthews,Democrat,23396
FLORIDA,1962,House,9,Don Fuqua,Democrat,23651
FLORIDA,1962,House,9,Wilfred C. Varn,Republican,7735
FLORIDA,1962,House,9,Scattering,,11
FLORIDA,1962,Senate,,George A. Smathers,Democrat,657633
FLORIDA,1962,Senate,,Emerson Rupert,Republican,329381
FLORIDA,1962,Senate,,Scattering,,193
Florida,1962,Senate,,504872,Democratic,504872
Florida,1962,Senate,,157167,Republican,157167
GEORGIA,1962,House,1,G. Elliott Hagan,Democrat,28229
GEORGIA,1962,House,1,Scattering,,615
GEORGIA,1962,House,10,Robert G. Stephens Jr.,Democrat,27169
GEORGIA,1962,House,2,John L. Pilcher,Democrat,18967
GEORGIA,1962,House,2,Scattering,,739
GEORGIA,1962,House,3,E. L. (Tic) Forrester,Democrat,25001
GEORGIA,1962,House,4,John J. Flynt Jr.,Democrat,21214
GEORGIA,1962,House,5,Charles L. Weltner,Democrat,60585
GEORGIA,1962,House,5,J. J. (Jim) O'Callaghan,Republican,48466
GEORGIA,1962,House,6,Carl Vinson,Democrat,19701
GEORGIA,1962,House,7,John W. Davis,Democrat,28994
GEORGIA,1962,House,7,Ralph Ivey,Republican,11048
GEORGIA,1962,House,8,J. Russell Tuten,Democrat,19694
GEORGIA,1962,House,9,Phil M. Landrum,Democrat,25942
GEORGIA,1962,Senate,,Herman E. Talmadge,Democrat,306250
HAWAII,1962,House,0,Thomas P. Gill,Democrat,123649
HAWAII,1962,House,0,Spark M. Matsunaga,Democrat,123599
HAWAII,1962,House,0,Albert W. Evensen,Republican,70880
HAWAII,1962,House,0,Richard (Ike) Sutton,Republican,46292
HAWAII,1962,Senate,,Daniel K. Inouye,Democrat,136294
HAWAII,1962,Senate,,Ben F. Dillingham,Republican,60067
Hawaii,1962,Senate,,114107,Democratic,114107
Hawaii,1962,Senate,,85854,Republican,85854
IDAHO,1962,House,1,Compton I. White Jr.,Democrat,51422
IDAHO,1962,House,1,Erwin H. Schwiebert,Republican,45552
IDAHO,1962,House,2,Ralph R. Harding,Democrat,83152
IDAHO,1962,House,2,Orval Hansen,Republican,74203
IDAHO,1962,Senate,,Frank Church,Democrat,141657
IDAHO,1962,Senate,,Jack Hawley,Republican,117129
IDAHO,1962,Senate,,Gracie Pfost,Democrat,126398
IDAHO,1962,Senate,,Len B. Jordan,Republican,131279
ILLINOIS,1962,House,1,William L. Dawson,Democrat,98305
ILLINOIS,1962,House,1,Benjamin C. Duster,Republican,34379
ILLINOIS,1962,House,10,Joseph A. Salerno,Democrat,74986
ILLINOIS,1962,House,10,Harold R. Collier,Republican,149761
ILLINOIS,1962,House,11,Roman C. Pucinski,Democrat,103677
ILLINOIS,1962,House,11,Henry J. Hyde,Republican,92910
ILLINOIS,1962,House,12,John C. Kimball,Democrat,43200
ILLINOIS,1962,House,12,Robert McClory,Republican,76335
ILLINOIS,1962,House,13,John A. Kennedy,Democrat,79419
ILLINOIS,1962,House,13,Donald Rumsfeld,Republican,139230
ILLINOIS,1962,House,14,Jerome M. Ziegler,Democrat,72399
ILLINOIS,1962,House,14,Elmer J. Hoffman,Republican,107282
ILLINOIS,1962,House,15,Stanley H. Cowan,Democrat,49444
ILLINOIS,1962,House,15,Mrs. Frank R. Reid Jr.,Republican,77718
ILLINOIS,1962,House,16,Walter S. Busky,Democrat,28853
ILLINOIS,1962,House,16,John B. Anderson,Republican,78494
ILLINOIS,1962,House,17,Donald M. Laughlin,Democrat,52592
ILLINOIS,1962,House,17,Leslie C. Arends,Republican,87612
ILLINOIS,1962,House,18,Francis D. Nash,Democrat,48177
ILLINOIS,1962,House,18,Robert H. Michel,Republican,75957
ILLINOIS,1962,House,19,David DeGrazia,Democrat,52482
ILLINOIS,1962,House,19,Robert T. McLoskey,Republican,60547
ILLINOIS,1962,House,2,Barratt O'Hara,Democrat,78119
ILLINOIS,1962,House,2,Philip G. Bixler,Republican,47355
ILLINOIS,1962,House,20,Peter F. Mack Jr.,Democrat,89522
ILLINOIS,1962,House,20,Paul Findley,Republican,100558
ILLINOIS,1962,House,21,Kenneth J. Gray,Democrat,96971
ILLINOIS,1962,House,21,Frank H. Walker,Republican,64687
ILLINOIS,1962,House,22,Bob Wilson,Democrat,47745
ILLINOIS,1962,House,22,William L. Springer,Republican,70870
ILLINOIS,1962,House,22,,Scattering,1
ILLINOIS,1962,House,23,George E. Shipley,Democrat,99133
ILLINOIS,1962,House,23,Edward H. Jenison,Republican,92562
ILLINOIS,1962,House,24,Melvin Price,Democrat,95522
ILLINOIS,1962,House,24,Kurt Glaser,Republican,33903
ILLINOIS,1962,House,3,William T. Murphy,Democrat,82806
ILLINOIS,1962,House,3,Ernest E. Michaels,Republican,77814
ILLINOIS,1962,House,4,Richard E. Friedman,Democrat,62189
ILLINOIS,1962,House,4,Edward J. Derwinski,Republican,114954
ILLINOIS,1962,House,5,John C. Kluczynski,Democrat,84455
ILLINOIS,1962,House,5,Joseph Potempa,Republican,48825
ILLINOIS,1962,House,6,Thomas J. O'Brien,Democrat,72183
ILLINOIS,1962,House,6,Adolph Herda,Republican,20690
ILLINOIS,1962,House,7,Roland V. Libonati,Democrat,86677
ILLINOIS,1962,House,7,Joseph D. Day,Republican,23285
ILLINOIS,1962,House,8,Daniel D. Rostenkowski,Democrat,112778
ILLINOIS,1962,House,8,Irvin R. Techon,Republican,72726
ILLINOIS,1962,House,9,Edward R. Finnegan,Democrat,80378
ILLINOIS,1962,House,9,Thomas E. Ward,Republican,60196
ILLINOIS,1962,Senate,,Sidney R. Yates,Democrat,1748007
ILLINOIS,1962,Senate,,Everett M. Dirksen,Republican,1961202
ILLINOIS,1962,Senate,,,,1748007
ILLINOIS,1962,Senate,,,,1961202
INDIANA,1962,House,1,Ray J. Madden,Democrat,104212
INDIANA,1962,House,1,Harold Moody,Republican,67230
INDIANA,1962,House,1,Harry C. Beamer,Prohibition,802
INDIANA,1962,House,10,John E. Mitchell,Democrat,72009
INDIANA,1962,House,10,Ralph Harvey,Republican,81007
INDIANA,1962,House,11,Andrew Jacobs Jr.,Democrat,107747
INDIANA,1962,House,11,Donald C. Bruce,Republican,127763
INDIANA,1962,House,2,John J. Murray,Democrat,61076
INDIANA,1962,House,2,Charles A. Halleck,Republican,82971
INDIANA,1962,House,3,John Brademas,Democrat,92609
INDIANA,1962,House,3,Charles W. Ainlay,Republican,85845
INDIANA,1962,House,4,Ronald R. Ross,Democrat,64553
INDIANA,1962,House,4,E. Ross Adair,Republican,80693
INDIANA,1962,House,5,J. Edward Roush,Democrat,92294
INDIANA,1962,House,5,George O. Chambers,Republican,86403
INDIANA,1962,House,6,Fred Wampler,Democrat,68777
INDIANA,1962,House,6,Richard L. Roudebush,Republican,76506
INDIANA,1962,House,7,Eldon C. Tipton,Democrat,59953
INDIANA,1962,House,7,William G. Bray,Republican,82160
INDIANA,1962,House,8,Winfield K. Denton,Democrat,65126
INDIANA,1962,House,8,Earl J. Heseman,Republican,75731
INDIANA,1962,House,9,John Pritchard,Democrat,59985
INDIANA,1962,House,9,Earl Wilson,Republican,65287
INDIANA,1962,Senate,,Birch E. Bayh,Democrat,905491
INDIANA,1962,Senate,,Homer E. Capehart,Republican,894547
IOWA,1962,House,1,Harold Stephens,Democrat,42000
IOWA,1962,House,1,Fred Schwengel,Republican,65975
IOWA,1962,House,2,Frank W. Less,Democrat,60296
IOWA,1962,House,2,James E. Bromwell,Republican,67475
IOWA,1962,House,3,Neal F. Hill,Democrat,50580
IOWA,1962,House,3,H. R. Gross,Republican,66337
IOWA,1962,House,4,Gene W. Glenn,Democrat,51810
IOWA,1962,House,4,John Kyl,Republican,65538
IOWA,1962,House,5,Neal Smith,Democrat,73963
IOWA,1962,House,5,Sonja C. Egenes,Republican,43877
IOWA,1962,House,6,Donald W. Murray,Democrat,47542
IOWA,1962,House,6,Charles B. Hoeven,Republican,66940
IOWA,1962,House,7,Ed Peters,Democrat,44171
IOWA,1962,House,7,Ben F. Jensen,Republican,56341
IOWA,1962,Senate,,E. B. Smith,Democrat,376602
IOWA,1962,Senate,,Bourke B. Hickenlooper,Republican,431364
Idaho,1962,Senate,,95583,Democratic,95583
Idaho,1962,Senate,,126402,Republican,126402
Indiana,1962,Senate,,896466,Democratic,896466
Indiana,1962,Senate,,826908,Republican,826908
KANSAS,1962,House,1,J. Floyd Breeding,Democrat,81092
KANSAS,1962,House,1,Bob Dole,Republican,102499
KANSAS,1962,House,2,Harry F. Kehoe,Democrat,38923
KANSAS,1962,House,2,William H. Avery,Republican,72945
KANSAS,1962,House,3,Bill Sparks,Democrat,35166
KANSAS,1962,House,3,Robert F. Ellsworth,Republican,60865
KANSAS,1962,House,4,Lawrence J. Wetzel,Democrat,35922
KANSAS,1962,House,4,Garner E. Shriver,Republican,72712
KANSAS,1962,House,5,Wade A. Myers,Democrat,58453
KANSAS,1962,House,5,Joe Skubitz,Republican,66705
KANSAS,1962,Senate,,K. L. (Ken) Smith,Democrat,223630
KANSAS,1962,Senate,,Frank Carlson,Republican,388500
KANSAS,1962,Senate,,George E. Kline,Prohibition,10098
KANSAS,1962,Senate,,Paul L. Aylward,Democrat,260756
KANSAS,1962,Senate,,James B. Pearson,Republican,344589
KANSAS,1962,Senate,,C. B. Cowen,Prohibition,7804
KENTUCKY,1962,House,1,Frank A. Stubblefield,Democrat,53240
KENTUCKY,1962,House,2,William H. Natcher,Democrat,45999
KENTUCKY,1962,House,3,Frank W. Burke,Democrat,91544
KENTUCKY,1962,House,3,"M. G. ""Gene"" Snyder",Republican,94579
KENTUCKY,1962,House,4,Frank Chelf,Democrat,57956
KENTUCKY,1962,House,4,Clyde Middleton,Republican,51637
KENTUCKY,1962,House,5,Gene Siler,Republican,59326
KENTUCKY,1962,House,6,John C. Watts,Democrat,53454
KENTUCKY,1962,House,7,Carl D. Perkins,Democrat,70185
KENTUCKY,1962,House,7,C. Alex Parker Jr.,Republican,52640
KENTUCKY,1962,House,7,Rex Henrickson,Independent,893
KENTUCKY,1962,Senate,,Wilson W. Wyatt,Democrat,387440
KENTUCKY,1962,Senate,,Thruston B. Morton,Republican,432648
LOUISIANA,1962,House,1,F. Edward Hébert,Democrat,57326
LOUISIANA,1962,House,2,Hale Boggs,Democrat,57395
LOUISIANA,1962,House,2,David C. Treen,Republican,27971
LOUISIANA,1962,House,3,Edwin E. Willis,Democrat,26170
LOUISIANA,1962,House,4,J. D. (Joe) Waggonner Jr.,Democrat,29754
LOUISIANA,1962,House,5,Otto E. Passman,Democrat,24609
LOUISIANA,1962,House,6,James H. Morrison,Democrat,48894
LOUISIANA,1962,House,7,T. A. Thompson,Democrat,33983
LOUISIANA,1962,House,8,Gillis William Long,Democrat,25682
LOUISIANA,1962,House,8,Jack W. Lewis,Republican,14448
LOUISIANA,1962,Senate,,Russell B. Long,Democrat,318838
LOUISIANA,1962,Senate,,Taylor Walters O'Hearn,Republican,103066
MAINE,1962,House,1,Ronald Kellam,Democrat,58129
MAINE,1962,House,1,Stanley R. Tupper,Republican,85864
MAINE,1962,House,2,William D. Hathaway,Democrat,69159
MAINE,1962,House,2,Clifford G. McIntire,Republican,72349
MARYLAND,1962,House,1,Thomas F. Johnson,Democrat,29653
MARYLAND,1962,House,1,Rogers C. B. Morton,Republican,33664
MARYLAND,1962,House,2,Clarence D. Long,Democrat,85383
MARYLAND,1962,House,2,John Fife Symington Jr.,Republican,79075
MARYLAND,1962,House,3,Edward A. Garmatz,Democrat,41446
MARYLAND,1962,House,4,George H. Fallon,Democrat,35077
MARYLAND,1962,House,4,John E. Brandau,Republican,13425
MARYLAND,1962,House,5,Richard E. Lankford,Democrat,85606
MARYLAND,1962,House,5,Joseph M. Baker Jr.,Republican,58392
MARYLAND,1962,House,6,John R. Foley,Democrat,68116
MARYLAND,1962,House,6,Charles McC. Mathias Jr.,Republican,106212
MARYLAND,1962,House,7,Samuel N. Friedel,Democrat,57958
MARYLAND,1962,House,7,Caroline R. Ramsay,Republican,24825
MARYLAND,1962,Senate,,Daniel B. Brewster,Democrat,439723
MARYLAND,1962,Senate,,Edward T. Miller,Republican,269131
MARYLAND,1962,Senate,,Scattering,,1
MARYLAND,1962,House,,Carlton R. Sickles,Democrat,388107
MARYLAND,1962,House,,Newton I. Steers,Republican,308801
MASSACHUSETTS,1962,Senate,,Edward M. Kennedy,Democrat,1102611
MASSACHUSETTS,1962,Senate,,George C. Lodge,Republican,877669
MASSACHUSETTS,1962,Senate,,H. Stuart Hughes,Independent,50013
MASSACHUSETTS,1962,Senate,,Lawrence Gilfedder,Socialist Labor,5330
MASSACHUSETTS,1962,Senate,,Mark R. Shaw,Prohibition,1433
MASSACHUSETTS,1962,Senate,,Scattering,,23
MICHIGAN,1962,House,1,Lucien N. Nedzi,Democrat,82321
MICHIGAN,1962,House,1,Walter Czarnecki,Republican,9916
MICHIGAN,1962,House,10,Hubert C. Evans,Democrat,39771
MICHIGAN,1962,House,10,Elford A. Cederberg,Republican,63452
MICHIGAN,1962,House,11,Warren P. Cleary,Democrat,36886
MICHIGAN,1962,House,11,Victor A. Knox,Republican,48244
MICHIGAN,1962,House,11,,Scattering,1
MICHIGAN,1962,House,12,William J. Bolognesi,Democrat,24240
MICHIGAN,1962,House,12,John B. Bennett,Republican,41784
MICHIGAN,1962,House,13,Charles Coles Diggs Jr.,Democrat,59688
MICHIGAN,1962,House,13,Robert B. Blackwell,Republican,24134
MICHIGAN,1962,House,14,Harold M. Ryan,Democrat,108025
MICHIGAN,1962,House,14,Lois V. Nair,Republican,66889
MICHIGAN,1962,House,15,John D. Dingell,Democrat,94197
MICHIGAN,1962,House,15,Ernest Richard,Republican,19298
MICHIGAN,1962,House,16,John Lesinski,Democrat,180626
MICHIGAN,1962,House,16,Laverne O. Elliott,Republican,85455
MICHIGAN,1962,House,17,Martha W. Griffiths,Democrat,122021
MICHIGAN,1962,House,17,James F. O'Neill,Republican,83870
MICHIGAN,1962,House,18,George J. Fulkerson,Democrat,101468
MICHIGAN,1962,House,18,William S. Broomfield,Republican,149863
MICHIGAN,1962,House,2,Thomas P. Payne,Democrat,63036
MICHIGAN,1962,House,2,George Meader,Republican,88427
MICHIGAN,1962,House,2,,Scattering,1
MICHIGAN,1962,House,3,Paul H. Todd Jr.,Democrat,52667
MICHIGAN,1962,House,3,August E. Johansen,Republican,77319
MICHIGAN,1962,House,3,,Scattering,2
MICHIGAN,1962,House,4,Leland D. Mitchell,Democrat,41620
