STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
COLORADO,1954,HOUSE,2,Tim Wirth,Democrat,98889
COLORADO,1954,HOUSE,2,Ed Scott,Republican,88072
COLORADO,1964,House,3,Ray Kogovsek,Democrat,69669
COLORADO,1964,House,3,Harold L. McCormick,Republican,69303
COLORADO,1964,House,3,Henry John Olshaw,Independent,2470
COLORADO,1964,House,4,Morgan Smith,Democrat,65421
COLORADO,1964,House,4,James P. (Jim) Johnson,Republican,103121
COLORADO,1964,House,5,Gerry Frank,Democrat,52914
COLORADO,1964,House,5,Ken Kramer,Republican,91933
COLORADO,1964,House,5,L. W. Dan Bridges,Independent,8933
COLORADO,1954,SENATE,,Floyd K. Haskell,Democrat,330148
COLORADO,1954,SENATE,,William L. Armstrong,Republican,480801
COLORADO,1954,SENATE,,John Shue,National Statesman,2518
COLORADO,1954,SENATE,,Vedder V. Dorn,United States Party,5789
CONNECTICUT,1964,House,1,William R. Cotter,Democrat,102740
CONNECTICUT,1964,House,1,Ben F. Andrews Jr.,Republican,67828
CONNECTICUT,1964,House,1,Donna C. McDonough,U.S. Labor,1965
CONNECTICUT,1964,House,2,Christopher J. Dodd,Democrat,116624
CONNECTICUT,1964,House,2,Thomas Hudson Connell,Republican,50167
CONNECTICUT,1964,House,3,Robert N. Giaimo,Democrat,96830
CONNECTICUT,1964,House,3,John G. Pucciano,Republican,66663
CONNECTICUT,1964,House,3,Joelle R. Fishman,Communist,3068
CONNECTICUT,1964,House,4,Michael G. Morgan,Democrat,59918
CONNECTICUT,1964,House,4,Stewart B. McKinney,Republican,83990
CONNECTICUT,1964,House,5,William R. Ratchford,Democrat,96738
CONNECTICUT,1964,House,5,George C. Guidera,Republican,88162
CONNECTICUT,1964,House,6,Anthony Toby Moffett,Democrat,119537
CONNECTICUT,1964,House,6,Daniel F. MacKinnon,Republican,66664
California,1978,Representative,,,,3424526
California,1978,Senate,,Alan Cranston,Democratic,3693160
California,1978,Senate,,S.I. Hayakawa,Republican,2507477
Carey Peck,Democrat,85880,,,,
Carlos J. Moorhead,Republican,99502,,,,
Carmen Ricciardi,Conservative,4082,,,,
Carter Burden,Democrat,48196,,,,
Carter Burden,Liberal,5238,,,,
Charles B. Rangel,Democrat,49344,,,,
Charles B. Rangel,Republican,5757,,,,
Charles B. Rangel,Liberal,4630,,,,
Charles Gibbs,Republican,3580,,,,
Charles H. Wilson,Democrat,55667,,,,
Charles Pashayan Jr.,Republican,81296,,,,
Colorado,1978,Representative,,,,491963
Colorado,1978,Senate,,William Armstrong,Republican,443148
Colorado,1978,Senate,,Floyd Haskell,Democratic,341428
Connecticut,1978,Representative,,,,644883
Connecticut,1978,Senate,,Lowell Weicker,Republican,449520
Connecticut,1978,Senate,,Joseph Lieberman,Democratic,334754
DELAWARE,1972,SENATE,,Joseph R. Biden Jr.,Democrat,93930
DELAWARE,1972,SENATE,,James H. Baxter Jr.,Republican,66479
DELAWARE,1972,SENATE,,Donald G. Gies,American,1663
DELAWARE,1972,HOUSE,,Gary E. Hindes,Democrat,64863
DELAWARE,1972,HOUSE,,Thomas B. Evans Jr.,Republican,91689
DELAWARE,1972,HOUSE,,James E. Hicks,American Independent,1014
DISTRICT OF COLUMBIA,1974,Delegate,,Walter E. Fauntroy,Democrat,76557
DISTRICT OF COLUMBIA,1974,Delegate,,Jackson R. Champion,Republican,11677
DISTRICT OF COLUMBIA,1974,Delegate,,Charlotte J. Reavis,Workers Party,1167
DISTRICT OF COLUMBIA,1974,Delegate,,Gregory Rowe,Statehood,3886
DISTRICT OF COLUMBIA,1974,Delegate,,Cloid John Green,U.S. Labor,1064
DISTRICT OF COLUMBIA,1974,Delegate,,Write-in,Write-in,1473
Dan Corcoran,Democrat,60463,,,,
Dan Goedeke,Republican,53298,,,,
Dan Lungren,Republican,90564,,,,
Dana Warren Carmody,Republican,47417,,,,
David Dreier,Republican,68442,,,,
Delaware,1978,Representative,,,,83685
Delaware,1978,Senate,,Joe Biden,Democratic,93930
Delaware,1978,Senate,,James Baxter,Republican,66006
Dennis S. Kazarian,Democrat,62540,,,,
Don Grimshaw,Republican,26490,,,,
E. Freeman Yearling,Conservative,1648,,,,
Edward R. Roybal,Democrat,45881,,,,
Elizabeth Holtzman,Democrat,52855,,,,
Elizabeth Holtzman,Liberal,6848,,,,
Eric Seastrand,Republican,65808,,,,
FLORIDA,1972,HOUSE,1,Earl Dewitt Hutto,Democrat,85608
FLORIDA,1972,HOUSE,1,Warren Briggs,Republican,49715
FLORIDA,1972,HOUSE,10,L. A. (Skip) Bafalis,Republican,0
FLORIDA,1972,HOUSE,11,Dan Mica,Democrat,123346
FLORIDA,1972,HOUSE,11,Bill James,Republican,99757
FLORIDA,1972,HOUSE,12,Edward J. Stack,Democrat,107037
FLORIDA,1972,HOUSE,12,J. Herbert Burke,Republican,66610
FLORIDA,1972,HOUSE,13,William Lehman,Democrat,0
FLORIDA,1972,HOUSE,14,Claude Pepper,Democrat,65202
FLORIDA,1972,HOUSE,14,Al Cardenas,Republican,38081
FLORIDA,1972,HOUSE,15,Dante B. Fascell,Democrat,108887
FLORIDA,1972,HOUSE,15,Herbert J. Roodwin,Republican,37897
FLORIDA,1972,HOUSE,2,Don Fuqua,Democrat,112649
FLORIDA,1972,HOUSE,2,Pete Braithwaite,Republican,25148
FLORIDA,1972,HOUSE,3,Charles E. Bennett,Democrat,0
FLORIDA,1972,HOUSE,4,Bill Chappell Jr.,Democrat,113302
FLORIDA,1972,HOUSE,4,Tom Boney,Republican,41647
FLORIDA,1972,HOUSE,5,David Ryan Best,Democrat,101867
FLORIDA,1972,HOUSE,5,Richard Kelly,Republican,106319
FLORIDA,1972,HOUSE,6,Jim Christison,Democrat,40654
FLORIDA,1972,HOUSE,6,C. W. Bill Young,Republican,150094
FLORIDA,1972,HOUSE,7,Sam M. Gibbons,Democrat,0
FLORIDA,1972,HOUSE,8,Andy Ireland,Democrat,0
FLORIDA,1972,HOUSE,9,Bill Nelson,Democrat,89543
FLORIDA,1972,HOUSE,9,Edward J. Gurney,Republican,56074
Florida,1978,Representative,,,,1204422
Florida,1978,Senate,,Richard Stone,Democratic,1134074
Florida,1978,Senate,,John Grady,Republican,1087715
Frederick W. Richmond,Democrat,29040,,,,
Frederick W. Richmond,Liberal,2290,,,,
GEORGIA,1944,House,1,Bo Ginn,Democrat,36961
GEORGIA,1944,House,1,,Write-in,1
GEORGIA,1944,House,10,Doug Barnard,Democrat,50122
GEORGIA,1944,House,10,,Write-in,8
GEORGIA,1944,House,2,Dawson Mathis,Democrat,42234
GEORGIA,1944,House,2,,Write-in,2
GEORGIA,1944,House,3,Jack Brinkley,Democrat,54881
GEORGIA,1944,House,3,,Write-in,1
GEORGIA,1944,House,4,Elliott H. Levitas,Democrat,60284
GEORGIA,1944,House,4,Homer Cheung,Republican,14221
GEORGIA,1944,House,4,,Write-in,8
GEORGIA,1944,House,5,Wyche Fowler Jr.,Democrat,52739
GEORGIA,1944,House,5,Thomas P. Bowles Jr.,Republican,17132
GEORGIA,1944,House,5,,Write-in,4
GEORGIA,1944,House,6,Virginia Shapard,Democrat,39451
GEORGIA,1944,House,6,Newton Leroy Gingrich,Republican,47078
GEORGIA,1944,House,6,,Write-in,11
GEORGIA,1944,House,7,Larry P. McDonald,Democrat,47090
GEORGIA,1944,House,7,Earnest Norsworthy,Republican,23698
GEORGIA,1944,House,7,,Write-in,38
GEORGIA,1944,House,8,Billy Lee Evans,Democrat,41184
GEORGIA,1944,House,8,,Write-in,9
GEORGIA,1944,House,9,Ed Jenkins,Democrat,47264
GEORGIA,1944,House,9,David G. Ashworth,Republican,14172
GEORGIA,1944,House,9,,Write-in,1
GEORGIA,1944,Senate,,Sam Nunn,Democrat,536320
GEORGIA,1944,Senate,,John W. Stokes,Republican,108808
GUAM,1974,Delegate,,Antonio Borja Won Pat,Democrat,21123
GUAM,1974,Delegate,,Write-in,Write-in,2088
George E. Brown Jr.,Democrat,80448,,,,
George E. Danielson,Democrat,66241,,,,
Georgia,1978,Representative,,,,620214
Georgia,1978,Senate,,Sam Nunn,Democratic,607890
Georgia,1978,Senate,,John Stokes,Republican,237759
Geraldine A. Ferraro,Democrat,51350,,,,
Glenn M. Anderson,Democrat,74094,,,,
HAWAII,1982,House,1,Cecil (Cec) Heftel,Democrat,84552
HAWAII,1982,House,1,William D. Spillane,Republican,24470
HAWAII,1982,House,1,Peter David Larsen,Libertarian,4295
HAWAII,1982,House,1,Debra Figueroa,Aloha Democratic,2095
HAWAII,1982,House,2,Daniel K. Akaka,Democrat,118272
HAWAII,1982,House,2,Charlie Isaak,Republican,15697
HAWAII,1982,House,2,Amelia L. Fritts,Libertarian,3988
Hawaii,1978,Representative,,,,183017
Hawaii,1978,Senate,,Spark Matsunaga,Democratic,155239
Hawaii,1978,Senate,,Andy Anderson,Republican,72278
Henry A. Waxman,Democrat,85075,,,,
Henry Ares,Republican,26511,,,,
Howard G. Schaefer,Republican,44243,,,,
Howard Horowitz,Conservative,9503,,,,
IDAHO,1982,House,1,Roy Truby,Democrat,57972
IDAHO,1982,House,1,Steven D. Symms,Republican,86680
IDAHO,1982,House,2,Stan Kress,Democrat,60040
IDAHO,1982,House,2,George Hansen,Republican,80591
IDAHO,1982,Senate,,Dwight Jensen,Democrat,89635
IDAHO,1982,Senate,,James A. McClure,Republican,194412
ILLINOIS,1948,HOUSE,1,Bennett M. Stewart,Democrat,47581
ILLINOIS,1948,HOUSE,1,A. A. Rayner,Republican,33540
ILLINOIS,1948,HOUSE,1,Write-in,Write-in,158
ILLINOIS,1948,HOUSE,10,Abner J. Mikva,Democrat,89479
ILLINOIS,1948,HOUSE,10,John E. Porter,Republican,88829
ILLINOIS,1948,HOUSE,10,Write-in,Write-in,1
ILLINOIS,1948,HOUSE,11,Frank Annunzio,Democrat,112365
ILLINOIS,1948,HOUSE,11,John Hoeger,Republican,40044
ILLINOIS,1948,HOUSE,11,Write-in,Write-in,4
ILLINOIS,1948,HOUSE,12,Gilbert Began,Democrat,28424
ILLINOIS,1948,HOUSE,12,Philip M. Crane,Republican,110503
ILLINOIS,1948,HOUSE,13,Frederick J. Steffen,Democrat,40675
ILLINOIS,1948,HOUSE,13,Robert M. McClory,Republican,64069
ILLINOIS,1948,HOUSE,13,Write-in,Write-in,3
ILLINOIS,1948,HOUSE,14,James A. Romanyak,Democrat,39438
ILLINOIS,1948,HOUSE,14,John N. Erlenborn,Republican,118741
ILLINOIS,1948,HOUSE,15,Tim L. Hall,Democrat,48756
ILLINOIS,1948,HOUSE,15,Tom Corcoran,Republican,80856
ILLINOIS,1948,HOUSE,16,Ernest W. Dahlin,Democrat,40471
ILLINOIS,1948,HOUSE,16,John B. Anderson,Republican,76752
ILLINOIS,1948,HOUSE,16,Write-in,Write-in,86
ILLINOIS,1948,HOUSE,17,Clifford J. Sinclair,Democrat,39260
ILLINOIS,1948,HOUSE,17,George M. O'Brien,Republican,94375
ILLINOIS,1982,House,18,Virgil R. Grunkmeyer,Democrat,44527
ILLINOIS,1982,House,18,Robert H. Michel,Republican,85973
ILLINOIS,1982,House,18,,Write-in,14
ILLINOIS,1982,House,19,Tom Railsback,Republican,89770
ILLINOIS,1982,House,19,,Write-in,20
ILLINOIS,1948,HOUSE,2,Morgan F. Murphy,Democrat,80906
ILLINOIS,1948,HOUSE,2,James P. Wegman,Republican,11104
ILLINOIS,1948,HOUSE,2,Carl Stanley Holmes,Independent,2064
ILLINOIS,1948,HOUSE,2,Write-in,Write-in,3
ILLINOIS,1982,House,20,Victor Roberts,Democrat,48429
ILLINOIS,1982,House,20,Paul Findley,Republican,111054
ILLINOIS,1982,House,21,Ken Baughman,Democrat,27054
ILLINOIS,1982,House,21,Edward R. Madigan,Republican,97473
ILLINOIS,1982,House,22,Terry L. Bruce,Democrat,73331
ILLINOIS,1982,House,22,Daniel B. Crane,Republican,86051
ILLINOIS,1982,House,22,,Write-in,1
ILLINOIS,1982,House,23,Melvin Price,Democrat,74247
ILLINOIS,1982,House,23,Daniel J. Stack,Republican,25858
ILLINOIS,1982,House,24,Paul Simon,Democrat,110298
ILLINOIS,1982,House,24,John T. Anderson,Republican,57763
ILLINOIS,1948,HOUSE,3,Martin A. Russo,Democrat,95701
ILLINOIS,1948,HOUSE,3,Robert L. Dunne,Republican,51098
ILLINOIS,1948,HOUSE,3,Write-in,Write-in,1
ILLINOIS,1948,HOUSE,4,Andrew Thomas,Democrat,46788
ILLINOIS,1948,HOUSE,4,Edward J. Derwinski,Republican,94435
ILLINOIS,1948,HOUSE,4,Write-in,Write-in,6
ILLINOIS,1948,HOUSE,5,John G. Fary,Democrat,98702
ILLINOIS,1948,HOUSE,5,Joseph A. Barracca,Republican,18802
ILLINOIS,1948,HOUSE,5,Write-in,Write-in,2
ILLINOIS,1948,HOUSE,6,Jeanne P. Quinn,Democrat,44545
ILLINOIS,1948,HOUSE,6,Henry J. Hyde,Republican,87193
ILLINOIS,1948,HOUSE,6,Write-in,Write-in,1
ILLINOIS,1948,HOUSE,7,Cardiss Collins,Democrat,64715
ILLINOIS,1948,HOUSE,7,James C. Holt,Republican,10273
ILLINOIS,1948,HOUSE,8,Dan Rostenkowski,Democrat,81457
ILLINOIS,1948,HOUSE,8,Carl C. LeDuc,Republican,13302
ILLINOIS,1948,HOUSE,8,Write-in,Write-in,3
ILLINOIS,1948,HOUSE,9,Sidney R. Yates,Democrat,87543
ILLINOIS,1948,HOUSE,9,John M. Collins,Republican,28073
ILLINOIS,1948,SENATE,,Alex Smith,Democrat,1448187
ILLINOIS,1948,SENATE,,Charles H. Percy,Republican,1698711
ILLINOIS,1948,SENATE,,Bruce Lee Green,Libertarian,16520
ILLINOIS,1948,SENATE,,Patricia Grogan,Socialist Workers,15922
ILLINOIS,1948,SENATE,,Gerald Rose,Socialist Labor,5455
ILLINOIS,1948,SENATE,,Write-in,Write-in,159
INDIANA,1982,House,1,Adam Benjamin Jr.,Democrat,72367
INDIANA,1982,House,1,Owen W. Crumpacker,Republican,17414
INDIANA,1982,House,1,Christopher Martinson,U.S. Labor,384
INDIANA,1982,House,2,Floyd J. Fithian,Democrat,82402
INDIANA,1982,House,2,Jay Philip Oppenheim,Republican,52842
INDIANA,1982,House,2,James Douglas Craig,American Independent,4116
INDIANA,1982,House,2,William Costas,Independent,9268
INDIANA,1982,House,3,John Brademas,Democrat,64326
INDIANA,1982,House,3,Thomas L. Thorson,Republican,50145
INDIANA,1982,House,3,R. Craig Fisher,Libertarian,1381
INDIANA,1982,House,4,John D. Walda,Democrat,42238
INDIANA,1982,House,4,Dan Quayle,Republican,80527
INDIANA,1982,House,4,Terry Eugene Hively,American Independent,2832
IOWA,1982,House,1,Richard E. Myers,Democrat,45037
IOWA,1982,House,1,Jim Leach,Republican,79940
IOWA,1982,House,1,William R. Douglas,Socialist,978
IOWA,1982,House,2,Michael T. Blouin,Democrat,65450
IOWA,1982,House,2,Thomas J. Tauke,Republican,72644
IOWA,1982,House,2,James D. Roberson,Independent,884
IOWA,1982,House,3,John Knudson,Democrat,34880
IOWA,1982,House,3,Charles E. Grassley,Republican,103659
IOWA,1982,House,4,Neal Smith,Democrat,88526
IOWA,1982,House,4,Charles E. Minor,Republican,48308
IOWA,1982,House,5,Tom Harkin,Democrat,82333
IOWA,1982,House,5,Julian B. Garrett,Republican,57377
IOWA,1982,House,6,Berkley Bedell,Democrat,87139
IOWA,1982,House,6,Willis Edgar Junker,Republican,44320
IOWA,1982,Senate,,Dick Clark,Democrat,395906
IOWA,1982,Senate,,Roger W. Jepsen,Republican,421398
IOWA,1982,Senate,,Gerald Leo Baker,Independent,4223
IOWA,1982,Senate,,Ben L. Olson,Libertarian,3689
Ida Bader,American Independent,6363,,,,
Idaho,1978,Representative,,,,204538
Idaho,1978,Senate,,James McClure,Republican,136363
Idaho,1978,Senate,,Dwight Jensen,Democratic,71945
Illinois,1978,Representative,,,,2244963
Illinois,1978,Senate,,Charles Percy,Republican,1701825
Illinois,1978,Senate,,Alex Seith,Democratic,1653118
Indiana,1978,Representative,,,,975488
Indiana,1978,Senate,,Richard Lugar,Republican,899111
Indiana,1978,Senate,,David Cornwell,Democratic,508766
Iowa,1978,Representative,,,,644590
Iowa,1978,Senate,,Roger Jepsen,Republican,341844
Iowa,1978,Senate,,Dick Clark,Democratic,341818
James H. Scheuer,Democrat,55880,,,,
James H. Scheuer,Liberal,3117,,,,
Jerry Lewis,Republican,106581,,,,
Jerry M. Patterson,Democrat,75471,,,,
Jerry Zamos,Democrat,41672,,,,
Jim Lloyd,Democrat,80388,,,,
Jim McGuy,Democrat,76358,,,,
John H. Fox,Conservative,3782,,,,
John H. Rousselot,Republican,113059,,,,
John Krebs,Democrat,67885,,,,
John M. Murphy,Democrat,54228,,,,
John M. Peters,Republican,25068,,,,
John M. Peters,Conservative,8063,,,,
John W. Matthews,Democrat,56497,,,,
John W. Matthews,Liberal,4922,,,,
John W. Wydler,Republican,74279,,,,
John W. Wydler,Conservative,10585,,,,
Joseph Barbara,Republican,61496,,,,
Joseph P. Addabbo,Democrat,55985,,,,
Joseph P. Addabbo,Republican,19197,,,,
Joseph P. Addabbo,Liberal,3073,,,,
Julian C. Dixon,Democrat,97592,,,,
KANSAS,1982,House,1,Keith G. Sebelius,Republican,131037
KANSAS,1982,House,2,Martha Keys,Democrat,70460
KANSAS,1982,House,2,James E. Jeffries,Republican,76419
KANSAS,1982,House,3,Larry Winn Jr.,Republican,103265
KANSAS,1982,House,4,Dan Glickman,Democrat,100139
KANSAS,1982,House,4,James Paul Litsey,Republican,43854
KANSAS,1982,House,5,Don Allegrucci,Democrat,62402
KANSAS,1982,House,5,"Robert ""Bob"" Whittaker",Republican,86011
KANSAS,1982,House,5,Jack C. Blackwell,Prohibition,2353
KANSAS,1982,Senate,,Bill Roy,Democrat,317602
KANSAS,1982,Senate,,Nancy Landon Kassebaum,Republican,403354
KANSAS,1982,Senate,,James R. Maher,Conservative,22497
KANSAS,1982,Senate,,Russell Mikels,Prohibition,5386
KENTUCKY,1982,House,1,Carroll Hubbard Jr.,Democrat,44000
KENTUCKY,1982,House,1,Write-in,Write-in,7
KENTUCKY,1982,House,2,William Natcher,Democrat,36441
KENTUCKY,1982,House,2,Write-in,Write-in,18
KENTUCKY,1954,House,3,Romano L. Mazzoli,Democrat,37346
KENTUCKY,1954,House,3,Norbert Drummond Levantine,Republican,17785
KENTUCKY,1954,House,3,Tom Beckham,Independent,1312
KENTUCKY,1954,House,3,James Duffeaux,Socialist Workers,428
KENTUCKY,1954,House,4,George Clarke Martin,Democrat,32212
KENTUCKY,1954,House,4,M. Gene Snyder,Republican,62087
KENTUCKY,1954,House,5,Jesse M. Ramey,Democrat,15714
KENTUCKY,1954,House,5,Tim Lee Carter,Republican,59743
KENTUCKY,1954,House,5,,Write-in,1
KENTUCKY,1954,House,6,Charles T. Easterly,Democrat,47436
KENTUCKY,1954,House,6,Larry J. Hopkins,Republican,52092
KENTUCKY,1954,House,6,Lloyd K. Rogers,American Independent,9323
KENTUCKY,1954,House,6,,Write-in,6
KENTUCKY,1954,House,7,Carl D. Perkins,Democrat,51559
KENTUCKY,1954,House,7,Granville Thomas,Republican,15861
KENTUCKY,1982,Senate,,Walter D. Huddleston,Democrat,290730
