STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
Arizona,1948,Presidential,,,,1239
Arizona,1948,Presidential,,,,77597
Arizona,1948,Presidential,,,,77386
Arkansas,1948,Presidential,,,,149659
Arkansas,1948,Presidential,,,,50959
Arkansas,1948,Presidential,,,,116
Arkansas,1948,Presidential,,,,259838
Arkansas,1948,Presidential,,,,64115
Arkansas,1948,Presidential,,,,149659
CALIFORNIA,1948,Representative,1,Hubert B. Scudder,Republican,82947
CALIFORNIA,1948,Representative,1,Sterling J. Norgard,Democrat Independent Progressive,68951
CALIFORNIA,1948,Representative,10,Thomas H. Werdel,Republican Democrat,67448
CALIFORNIA,1948,Representative,11,Ernest K. Bramblett,Republican Democrat,87112
CALIFORNIA,1948,Representative,11,Cole Weston,Independent Progressive,14582
CALIFORNIA,1948,Representative,12,Richard M. Nixon,Republican Democrat,141509
CALIFORNIA,1948,Representative,13,Norris Poulson,Republican,62951
CALIFORNIA,1948,Representative,13,Ned R. Healy,Democrat Independent Progressive,26642
CALIFORNIA,1948,Representative,14,Helen Gahagan Douglas,Democrat,89581
CALIFORNIA,1948,Representative,14,W. Wallace Braden,Republican,44611
CALIFORNIA,1948,Representative,15,Gordon L. McDonough,Republican Democrat,131953
CALIFORNIA,1948,Representative,16,Donald L. Jackson,Republican,121198
CALIFORNIA,1948,Representative,16,Ellis E. Patterson,Democrat Independent Progressive,91268
CALIFORNIA,1916,Representative,17,Cecil R. King,Democrat Republican,194782
CALIFORNIA,1916,Representative,17,Whole Davis,Democrat,92721
CALIFORNIA,1916,Representative,17,Willis W. Bradley,Republican,8202
CALIFORNIA,1916,Representative,18,Stanley Moffatt,Independent Progressive,348
CALIFORNIA,1916,Representative,18,Chet Holifield,Democrat,72900
CALIFORNIA,1916,Representative,18,Joseph Francis Quigley,Republican,28698
CALIFORNIA,1916,Representative,19,Jacob Berman,Independent Progressive,1915
CALIFORNIA,1916,Representative,19,Myra Tanner Weiss,Independent Progressive,1013
CALIFORNIA,1948,Representative,2,Clair Engle,Democrat Republican,78535
CALIFORNIA,1916,Representative,20,Carl Hinshaw,Republican Democrat,46292
CALIFORNIA,1916,Representative,20,William B. Esterman,Independent Progressive,160
CALIFORNIA,1916,Representative,21,Harry R. Sheppard,Democrat,47411
CALIFORNIA,1916,Representative,21,Lowell E. Lathrop,Republican,2422
CALIFORNIA,1916,Representative,21,Howard G. Louks,Independent Progressive,4
CALIFORNIA,1916,Representative,22,John Phillips,Republican Democrat,115697
CALIFORNIA,1916,Representative,23,Clinton D. McKinnon,Democrat,87138
CALIFORNIA,1916,Representative,23,Charles K. Fletcher,Republican,2017
CALIFORNIA,1916,Representative,23,Harry C. Steinmetz,Independent Progressive,0
CALIFORNIA,1948,Representative,3,James B. (Bert) Willard,Independent Progressive,30878
CALIFORNIA,1948,Representative,4,Franck R. Havenner,Democrat,73704
CALIFORNIA,1948,Representative,4,William S. Mailliard,Republican,68875
CALIFORNIA,1948,Representative,5,Richard J. Welch,Republican,116347
CALIFORNIA,1948,Representative,6,George P. Miller,Democrat Republican,104985
CALIFORNIA,1948,Representative,7,John J. Allen Jr.,Republican,78534
CALIFORNIA,1948,Representative,7,Buel G. Gallagher,Democrat Independent Progressive,74318
CALIFORNIA,1948,Representative,8,Jack Z. Anderson,Republican Democrat,161743
CALIFORNIA,1948,Representative,9,Cecil F. White,Democrat,79826
CALIFORNIA,1948,Representative,9,Bertrand W. Gearhart,Republican,66563
CALIFORNIA,1948,Presidential,,Democratic,,1913134
CALIFORNIA,1948,Presidential,,Republican,,1895269
CALIFORNIA,1948,Presidential,,Independent Progressive,,190381
CALIFORNIA,1948,Presidential,,Prohibition,,46426
CALIFORNIA,1948,Presidential,,Socialist,,3459
CALIFORNIA,1948,Presidential,,States' Rights,,1228
CALIFORNIA,1948,Presidential,,Socialist-Labor,,195
CALIFORNIA,1948,Presidential,,Socialist-Workers,,133
CALIFORNIA,1948,Presidential,,Christian Nationalist,,42
CALIFORNIA,1948,Presidential,,Vegetarian,,4
CALIFORNIA,1948,Presidential,,Greenback,,6
CALIFORNIA,1948,Presidential,,Scattering,,761
COLORADO,1912,House,1,John A. Carroll,Democrat,106096
COLORADO,1912,House,1,Christopher F. Cusack,Republican,57841
COLORADO,1912,House,2,William S. Hill,Republican,71868
COLORADO,1912,House,2,George L. Bickel,Democrat,66579
COLORADO,1912,House,3,John H. Marsalis,Democrat,65114
COLORADO,1912,House,3,J. Foster Symes,Republican,63312
COLORADO,1912,House,4,Wayne N. Aspinall,Democrat,34695
COLORADO,1912,House,4,Robert F. Rockwell,Republican,32206
COLORADO,1912,Senate,,Edwin C. Johnson,Democrat,340719
COLORADO,1912,Senate,,William F. Nicholson,Republican,165069
COLORADO,1912,Senate,,Joe Gurule,Progressive,2981
COLORADO,1912,Senate,,Carle Whithead,Socialist,1352
COLORADO,1916,President,,,,267288
COLORADO,1916,President,,,,239714
COLORADO,1916,President,,,,6115
COLORADO,1916,President,,,,1878
COLORADO,1916,President,,,,228
COLORADO,1916,President,,,,214
CONNECTICUT,1912,House,1,Abraham A. Ribicoff,Democrat,127802
CONNECTICUT,1912,House,1,William J. Miller,Republican,103294
CONNECTICUT,1912,House,1,Harold Conroy,Peoples Party (Progressive),2604
CONNECTICUT,1912,House,2,Chase Going Woodhouse,Democrat,69339
CONNECTICUT,1912,House,2,Horace Seely-Brown,Republican,64916
CONNECTICUT,1912,House,3,John A. McGuire,Democrat,84449
CONNECTICUT,1912,House,3,Ellsworth B. Foote,Republican,83310
CONNECTICUT,1912,House,3,John Marsalka,Peoples Party (Progressive),2224
CONNECTICUT,1912,House,4,John Davis Lodge,Republican,117722
CONNECTICUT,1912,House,4,William Gaston,Democrat,92618
CONNECTICUT,1912,House,4,Stanley McDevitt,Socialist,2116
CONNECTICUT,1912,House,5,James T. Patterson,Republican,62804
CONNECTICUT,1912,House,5,Vincent P. Kiernan,Democrat,58300
CONNECTICUT,1912,House,5,Charles E. Didsbury,Peoples Party (Progressive),1232
CONNECTICUT,1912,House,5,William A. Sherman,Socialist,643
CONNECTICUT,1912,Presidential,,,Republican,437754
CONNECTICUT,1912,Presidential,,,Democratic,423297
CONNECTICUT,1912,Presidential,,,Peoples Party (Progressive),13713
CONNECTICUT,1912,Presidential,,,Socialist,6402
CONNECTICUT,1912,Presidential,,,Socialist-Labor,1184
CONNECTICUT,1912,Presidential,,,Socialist-Workers,606
CONNECTICUT,1912,House,,Antoni N. Sadlak,Republican,433311
CONNECTICUT,1912,House,,Fred Trotta,Democrat,420348
CONNECTICUT,1912,House,,Nicholas Tomassetti,Peoples Party (Progressive),10329
CONNECTICUT,1912,House,,Ralph M. Waterman,Socialist,6363
California,1948,Presidential,,,,1913134
California,1948,Presidential,,,,1895269
California,1948,Presidential,,,,4986
California,1948,Presidential,,,,15464
California,1948,Presidential,,,,1884538
California,1948,Presidential,,,,1913134
California,1948,Presidential,,,,1895269
Colorado,1948,Presidential,,,,267288
Colorado,1948,Presidential,,,,189062
Colorado,1948,Presidential,,,,343
Colorado,1948,Presidential,,,,286444
Colorado,1948,Presidential,,,,189062
Colorado,1948,Presidential,,,,267288
Connecticut,1948,Presidential,,,,423297
Connecticut,1948,Presidential,,,,408732
Connecticut,1948,Presidential,,,,11420
Connecticut,1948,Presidential,,,,404884
Connecticut,1948,Presidential,,,,408520
Connecticut,1948,Presidential,,,,437756
DELAWARE,1916,Presidential,,,,69588
DELAWARE,1916,Presidential,,,,67813
DELAWARE,1916,Presidential,,,,1050
DELAWARE,1916,Presidential,,,,343
DELAWARE,1916,Presidential,,,,250
DELAWARE,1916,Presidential,,,,29
DELAWARE,1916,Senate,,"J. Allen Frear, Jr.",Democrat,71888
DELAWARE,1916,Senate,,C. Douglass Buck,Republican,68246
DELAWARE,1916,Senate,,Hamilton D. Ware,Progressive,681
DELAWARE,1916,Senate,,Thomas J. Sard,Prohibition,467
DELAWARE,1916,Senate,,Walter B. Pollard,Socialist,80
DELAWARE,1916,Representative,,J. Caleb Boggs,Republican,71127
DELAWARE,1916,Representative,,J. Carl McGuigan,Democrat,68909
DELAWARE,1916,Representative,,Edward C. Graham,Prohibition,399
DELAWARE,1916,Representative,,Le Roy B. Jones,Socialist,100
Delaware,1948,Presidential,,,,67813
Delaware,1948,Presidential,,,,66669
Delaware,1948,Presidential,,,,77772
Delaware,1948,Presidential,,,,57661
Delaware,1948,Presidential,,,,67813
FLORIDA,1948,House,1,J. Hardin Peterson,Democrat,66348
FLORIDA,1948,House,2,Charles E. Bennett,Democrat,57698
FLORIDA,1948,House,2,Camille Geneau,Republican,5413
FLORIDA,1948,House,3,Robert L. F. Sikes,Democrat,30730
FLORIDA,1948,House,4,George A. Smathers,Democrat,63665
FLORIDA,1948,House,4,J. L. Wambaugh,Republican,14912
FLORIDA,1948,House,5,A. S. Herlong Jr.,Democrat,46939
FLORIDA,1948,House,5,M. J. Moss Jr.,Republican,19501
FLORIDA,1948,House,6,Dwight L. Rogers,Democrat,31933
FLORIDA,1948,House,6,Rolf Kaltenborn,Republican,15977
FLORIDA,1916,Presidential,,,,281988
FLORIDA,1916,Presidential,,,,194789
FLORIDA,1916,Presidential,,,,89755
FLORIDA,1916,Presidential,,,,11620
Florida,1948,Presidential,,,,281988
Florida,1948,Presidential,,,,194280
Florida,1948,Presidential,,,,4979
Florida,1948,Presidential,,,,280494
Florida,1948,Presidential,,,,194280
Florida,1948,Presidential,,,,281988
GEORGIA,1948,House,1,Prince H. Preston Jr.,Democrat,42677
GEORGIA,1948,House,10,Paul Brown,Democrat,38479
GEORGIA,1948,House,2,E. E. Cox,Democrat,26815
GEORGIA,1948,House,3,Stephen Pace,Democrat,32038
GEORGIA,1948,House,4,A. Sidney Camp,Democrat,33522
GEORGIA,1948,House,5,James C. Davis,Democrat,54637
GEORGIA,1948,House,6,Carl Vinson,Democrat,29446
GEORGIA,1948,House,7,Henderson Lanham,Democrat,45195
GEORGIA,1948,House,8,W. M. (Don) Wheeler,Democrat,35738
GEORGIA,1948,House,9,John S. Wood,Democrat,29699
GEORGIA,1948,Presidential,,,,254646
GEORGIA,1948,Presidential,,,,85055
GEORGIA,1948,Presidential,,,,76691
GEORGIA,1948,Presidential,,,,1936
GEORGIA,1948,Presidential,,,,732
GEORGIA,1948,Senate,,Richard B. Russell Jr.,Democrat,362104
GEORGIA,1948,Senate,,Leslie Marshall,Write-in,888
GEORGIA,1948,Senate,,Ellis Arnall,Write-in,9
GEORGIA,1948,Senate,,Roy Harris,Write-in,2
GEORGIA,1948,Senate,,Harry Sommers,Write-in,1
Georgia,1948,Presidential,,,,254646
Georgia,1948,Presidential,,,,76691
Georgia,1948,Presidential,,,,1636
Georgia,1948,Presidential,,,,254646
Georgia,1948,Presidential,,,,76691
Georgia,1948,Presidential,,,,254646
HAWAII,1948,DELEGATE,,Joseph R. Farrington,Republican,75725
HAWAII,1948,DELEGATE,,Jack Burns,Democrat,24920
IDAHO,1916,House,1,Compton I. White,Democratic,46846
IDAHO,1916,House,1,Abe McGregor Goff,Republican,41404
IDAHO,1916,House,1,Thomas B. Wood,Progressive,2176
IDAHO,1916,House,1,Richard M. Shaefer,Socialist,93
IDAHO,1916,House,2,John Sanborn,Republican,61690
IDAHO,1916,House,2,Asael Lyman,Democratic,59006
IDAHO,1916,House,2,C. W. (Babe) Dill,Progressive,954
IDAHO,1916,Presidential,,,,107370
IDAHO,1916,Presidential,,,,101514
IDAHO,1916,Presidential,,,,4972
IDAHO,1916,Presidential,,,,628
IDAHO,1916,Presidential,,,,332
IDAHO,1916,Senate,,Bert H. Miller,Democratic,107000
IDAHO,1916,Senate,,Henry C. Dworshak,Republican,103868
IDAHO,1916,Senate,,John Derr,Progressive,3154
IDAHO,1916,Senate,,Paul Wengert,Socialist,166
ILLINOIS,1912,HOUSE,1,William L. Dawson,Democratic,98690
ILLINOIS,1912,HOUSE,1,William E. King,Republican,43934
ILLINOIS,1912,HOUSE,1,Earl B. Dickerson,Progressive,3609
ILLINOIS,1912,HOUSE,10,Ernest W. Hoffman,Democratic,102631
ILLINOIS,1912,HOUSE,10,Marvin J. Peters,Republican,78533
ILLINOIS,1912,HOUSE,11,Chester A. Chesney,Democratic,80750
ILLINOIS,1912,HOUSE,11,James C. Moreland,Republican,78269
ILLINOIS,1912,HOUSE,12,Edgar A. Jonas,Republican,88956
ILLINOIS,1912,HOUSE,12,Blair L. Varnes,Democratic,83795
ILLINOIS,1912,HOUSE,12,Irving C. Steinberg,Progressive,4969
ILLINOIS,1912,HOUSE,13,Ralph E. Church,Republican,123978
ILLINOIS,1912,HOUSE,13,Willard C. Watters,Democratic,58340
ILLINOIS,1912,HOUSE,14,Chauncey W. Reed,Republican,94952
ILLINOIS,1912,HOUSE,14,Richard Plum,Democratic,44050
ILLINOIS,1912,HOUSE,15,Noah M. Mason,Republican,74213
ILLINOIS,1912,HOUSE,15,G. M. Wells,Democratic,57296
ILLINOIS,1912,HOUSE,16,Leo E. Allen,Republican,76840
ILLINOIS,1912,HOUSE,16,Albert H. Mundt,Democratic,54481
ILLINOIS,1912,HOUSE,17,Leslie C. Arends,Republican,71420
ILLINOIS,1912,HOUSE,17,Carl Vrooman,Democratic,42226
ILLINOIS,1912,HOUSE,18,Harold H. Velde,Republican,61652
ILLINOIS,1912,HOUSE,18,Dale E. Sutton,Democratic,56583
ILLINOIS,1912,HOUSE,19,Robert B. Chiperfield,Republican,69733
ILLINOIS,1912,HOUSE,19,Fred J. Brown,Democratic,59397
ILLINOIS,1912,HOUSE,19,Sid Simpson,Republican,59067
ILLINOIS,1912,HOUSE,2,Barratt O'Hara,Democratic,91648
ILLINOIS,1912,HOUSE,2,Richard W. Hill,Republican,85119
ILLINOIS,1912,HOUSE,2,Maxwell C. Krueger,Independent,4566
ILLINOIS,1912,HOUSE,20,Henry D. Sullivan,Democratic,52235
ILLINOIS,1912,HOUSE,21,Peter F. Mack Jr.,Democratic,69619
ILLINOIS,1912,HOUSE,21,Joseph L. Moore,Republican,61452
ILLINOIS,1924,House,22,Rolla C. McMillen,Republican,64625
ILLINOIS,1924,House,22,Olive Remington Goldman,Democrat,56893
ILLINOIS,1924,House,23,Edward H. Jenison,Republican,57800
ILLINOIS,1924,House,23,Wayne E. Cook,Democrat,52885
ILLINOIS,1924,House,23,Charles W. Vursell,Republican,57732
ILLINOIS,1924,House,24,John David Upchurch,Democrat,56262
ILLINOIS,1924,House,24,,Write-in,1
ILLINOIS,1924,House,25,Melvin Price,Democrat,101927
ILLINOIS,1924,House,25,Russell H. Claessen,Republican,44728
ILLINOIS,1924,House,26,C. W. (Runt) Bishop,Republican,54993
ILLINOIS,1924,House,26,Kent E. Keller,Democrat,51028
ILLINOIS,1924,House,26,,Write-in,1
ILLINOIS,1912,HOUSE,3,Neil J. Linehan,Democratic,91294
ILLINOIS,1912,HOUSE,3,Fred E. Busbey,Republican,81175
ILLINOIS,1912,HOUSE,4,James V. Buckley,Democratic,89557
ILLINOIS,1912,HOUSE,4,Leslie E. Salter,Republican,82310
ILLINOIS,1912,HOUSE,5,Martin Gorski,Democratic,114660
ILLINOIS,1912,HOUSE,5,John L. Waner,Republican,43610
ILLINOIS,1912,HOUSE,6,Thomas J. O'Brien,Democratic,127918
ILLINOIS,1912,HOUSE,6,John M. Cook,Republican,63548
ILLINOIS,1912,HOUSE,6,Sidney L. Ordower,Progressive,5683
ILLINOIS,1912,HOUSE,7,Adolph J. Sabath,Democratic,133199
ILLINOIS,1912,HOUSE,7,Francis C. Sperry,Republican,47602
ILLINOIS,1912,HOUSE,8,Thomas S. Gordon,Democratic,101098
ILLINOIS,1912,HOUSE,8,Herbert F. Geisler,Republican,54316
ILLINOIS,1912,HOUSE,9,Sidney R. Yates,Democratic,91271
ILLINOIS,1912,HOUSE,9,Robert J. Twyman,Republican,72331
ILLINOIS,1912,HOUSE,9,Dorothy Bushnell Cole,Progressive,2834
ILLINOIS,1912,PRESIDENT,,,,1994715
ILLINOIS,1912,PRESIDENT,,,,1961103
ILLINOIS,1912,PRESIDENT,,,,11959
ILLINOIS,1912,PRESIDENT,,,,11522
ILLINOIS,1912,PRESIDENT,,,,3118
ILLINOIS,1912,PRESIDENT,,,,1629
ILLINOIS,1912,SENATE,,Paul H. Douglas,Democratic,2147754
ILLINOIS,1912,SENATE,,C. Wayland Brooks,Republican,1740026
ILLINOIS,1912,SENATE,,Enoch A. Holtwick,Prohibition,9784
ILLINOIS,1912,SENATE,,Frank Schnur,Socialist-Labor,2603
ILLINOIS,1912,SENATE,,,Write-ins,28
INDIANA,1924,House,1,Ray J. Madden,Democrat,78898
INDIANA,1924,House,1,Theodore L. Sendak,Republican,70194
INDIANA,1924,House,1,Ralston Miller,Prohibition,752
INDIANA,1924,House,1,Harvey E. Taylor,Socialist,241
INDIANA,1924,Representative,10,Ralph Harvey,Republican,76036
INDIANA,1924,Representative,10,Robert C. Oliver,Democrat,67981
INDIANA,1924,Representative,10,LeRoy Mills,Prohibition,737
INDIANA,1924,Representative,11,Andrew Jacobs,Democrat,103046
INDIANA,1924,Representative,11,George L. Denny,Republican,98451
INDIANA,1924,Representative,11,Willard B. Benson,Progressive,1076
INDIANA,1924,Representative,11,A. W. Wrentmore,Prohibition,946
INDIANA,1924,House,2,Charles A. Halleck,Republican,71907
INDIANA,1924,House,2,Theodore J. Smith,Democrat,57245
INDIANA,1924,House,2,F. W. Lough,Prohibition,1632
INDIANA,1924,Representative,3,Thurman C. Crook,Democrat,86382
INDIANA,1924,Representative,3,Robert A. Grant,Republican,78935
INDIANA,1924,Representative,3,Bristol Oesch,Prohibition,1042
INDIANA,1924,Representative,4,Edward H. Kruse Jr.,Democrat,66689
INDIANA,1924,Representative,4,George W. Gillie,Republican,63403
INDIANA,1924,Representative,4,Louis Dock,Prohibition,1339
INDIANA,1924,Representative,5,John R. Walsh,Democrat,91261
INDIANA,1924,Representative,5,Forest A. Harness,Republican,82730
INDIANA,1924,Representative,5,Ralph G. Stallsmith,Prohibition,2281
INDIANA,1924,Representative,6,Cecil M. Harden,Republican,66414
INDIANA,1924,Representative,6,Jack J. O'Grady,Democrat,65931
INDIANA,1924,Representative,6,Ernie Beck,Prohibition,847
INDIANA,1924,Representative,7,James E. Noland,Democrat,74396
INDIANA,1924,Representative,7,Gerald W. Landis,Republican,62855
INDIANA,1924,Representative,7,Gregory E. Peterson,Prohibition,1349
INDIANA,1924,Representative,8,Winfield K. Denton,Democrat,86960
INDIANA,1924,Representative,8,E. (Edward) A. Mitchell,Republican,71634
INDIANA,1924,Representative,8,Raymond M. Morris,Prohibition,910
INDIANA,1924,Representative,9,Earl Wilson,Republican,59787
INDIANA,1924,Representative,9,Christopher D. Moritz,Democrat,55338
INDIANA,1924,Representative,9,Garnet Jewell,Prohibition,851
INDIANA,1924,Presidential,,,,821079
INDIANA,1924,Presidential,,,,807833
INDIANA,1924,Presidential,,,,14711
INDIANA,1924,Presidential,,,,9649
INDIANA,1924,Presidential,,,,2173
INDIANA,1924,Presidential,,,,763
IOWA,1916,House,1,Thomas E. Martin,Republican,70959
IOWA,1916,House,1,James D. France,Democrat,60860
IOWA,1916,House,1,Charles B. Timbrel,Progressive,615
IOWA,1916,House,1,Crayton R. Figg,Socialist,78
IOWA,1916,House,2,Henry O. Talle,Republican,82139
IOWA,1916,House,2,T. W. Mullaney,Democrat,60272
IOWA,1916,House,2,Allen Heald,Progressive,752
IOWA,1916,House,3,H. R. Gross,Republican,78838
IOWA,1916,House,3,Dan J. P. Ryan,Democrat,56062
IOWA,1916,House,3,Paul Kindschi,Prohibition,443
IOWA,1916,House,4,Karl M. LeCompte,Republican,53384
IOWA,1916,House,4,Steven V. Carter,Democrat,49394
IOWA,1916,House,4,Benson B. Compton,Prohibition,293
IOWA,1916,House,5,Paul Cunningham,Republican,60163
IOWA,1916,House,5,Vincent L. Brower,Democrat,57370
IOWA,1916,House,5,William F. Martin,Progressive,509
IOWA,1916,House,5,Richard DeCamp,Prohibition,362
IOWA,1916,House,6,James I. Dolliver,Republican,55041
IOWA,1916,House,6,James B. Wearin,Democrat,44002
IOWA,1916,House,7,Ben F. Jensen,Republican,50173
IOWA,1916,House,7,W. A. Byers,Democrat,44857
IOWA,1916,House,8,Charles B. Hoeven,Republican,56970
IOWA,1916,House,8,L. J. McGivern,Democrat,45796
IOWA,1916,House,8,Simon Tjossem,Progressive,291
IOWA,1916,House,8,Roy V. Bishop,Prohibition,140
IOWA,1924,Senate,,Guy M. Gillette,Democrat,578226
IOWA,1924,Senate,,George A. Wilson,Republican,415778
IOWA,1924,Senate,,Seymour Pitcher,Progressive,3387
IOWA,1924,Senate,,Z. Everett Kellum,Prohibition,2580
IOWA,1924,Senate,,Hugo Bockewitz,Socialist,441
Idaho,1948,Presidential,,,,107370
Idaho,1948,Presidential,,,,101380
Idaho,1948,Presidential,,,,135880
Idaho,1948,Presidential,,,,107370
Idaho,1948,Presidential,,,,107928
Illinois,1948,Presidential,,,,1994715
Illinois,1948,Presidential,,,,1961103
Illinois,1948,Presidential,,,,1526
Illinois,1948,Presidential,,,,1994715
Illinois,1948,Presidential,,,,1961103
Illinois,1948,Presidential,,,,1994715
Indiana,1948,Presidential,,,,837886
Indiana,1948,Presidential,,,,821074
Indiana,1948,Presidential,,,,4426
Indiana,1948,Presidential,,,,837191
Indiana,1948,Presidential,,,,821074
Indiana,1948,Presidential,,,,936295
Iowa,1948,Presidential,,,,522380
Iowa,1948,Presidential,,,,494018
Iowa,1948,Presidential,,,,678
Iowa,1948,Presidential,,,,522380
Iowa,1948,Presidential,,,,434429
Iowa,1948,Presidential,,,,522380
KANSAS,1912,House,1,Albert M. Cole,Republican,68395
KANSAS,1912,House,1,James L. Quinn,Democrat,44711
KANSAS,1912,House,2,Errett P. Scrivner,Republican,65324
KANSAS,1912,House,2,Philip A. Doerr,Democrat,38431
KANSAS,1912,House,3,Herbert A. Meyer,Republican,46935
KANSAS,1912,House,3,Marcus C. Black,Democrat,38391
KANSAS,1912,House,4,Edward H. Rees,Republican,88605
KANSAS,1912,House,4,William J. Kropp,Democrat,70778
KANSAS,1912,House,5,Clifford R. Hope,Republican,77160
KANSAS,1912,House,5,Henry D. Parkinson,Democrat,41614
KANSAS,1912,House,6,Wint Smith,Republican,55013
KANSAS,1912,House,6,Leslie E. Davis,Democrat,40593
KANSAS,1916,Presidential,,,,423039
KANSAS,1916,Presidential,,,,351902
KANSAS,1916,Presidential,,,,6468
KANSAS,1916,Presidential,,,,4603
KANSAS,1916,Presidential,,,,2807
KANSAS,1916,Senate,,Andrew F. Schoeppel,Republican,393412
KANSAS,1916,Senate,,George McGill,Democrat,305987
KANSAS,1916,Senate,,C. Floyd Hester,Prohibition,16943
KENTUCKY,1912,House,1,Noble J. Gregory,Democrat,50720
KENTUCKY,1912,House,1,Write-ins,Write-in,4
KENTUCKY,1912,House,2,John A. Whitaker,Democrat,54586
KENTUCKY,1912,House,2,Mallam Lake,Republican,31527
KENTUCKY,1912,House,2,Write-ins,Write-in,2
KENTUCKY,1920,House,3,Thurston Ballard Morton,Republican,74168
KENTUCKY,1920,House,3,Ralph H. Logan,Democratic,64877
KENTUCKY,1920,House,3,Alfred M. Carroll,Progressive,686
KENTUCKY,1920,House,3,Robert Jack Garrison,Prohibition,686
KENTUCKY,1920,House,4,Frank L. Chelf,Democratic,215
KENTUCKY,1920,House,4,Stanley Jaggers,Republican,45538
KENTUCKY,1920,House,5,Brent Spence,Democratic,21062
KENTUCKY,1920,House,5,George T. Smith,Republican,47718
KENTUCKY,1920,House,6,Thomas R. Underwood,Democratic,24240
KENTUCKY,1920,House,6,John N. Menefee,Republican,60659
KENTUCKY,1920,House,7,Carl D. Perkins,Democratic,39251
KENTUCKY,1920,House,7,W. Howes Meade,Republican,39788
KENTUCKY,1920,House,8,Joe B. Bates,Democratic,52328
KENTUCKY,1920,House,8,Hubert Counts,Republican,45127
KENTUCKY,1920,House,9,James S. Golden,Republican,60309
KENTUCKY,1912,Presidential,,,,466756
KENTUCKY,1912,Presidential,,,,341210
KENTUCKY,1912,Presidential,,,,10111
KENTUCKY,1912,Presidential,,,,1567
KENTUCKY,1912,Presidential,,,,1284
KENTUCKY,1912,Presidential,,,,1245
KENTUCKY,1912,Presidential,,,,185
KENTUCKY,1912,Senate,,Virgil Chapman,Democrat,408256
