STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
Arizona,1960,Congressional,,Unknown,Republican,171066
Arkansas,1950,Senate,,McClellan,Democratic,162089
Arkansas,1950,Senate,,Pickett,Republican,50872
Arkansas,1960,Congressional,,Unknown,Democratic,410380
Arkansas,1960,Congressional,,Unknown,Republican,266576
CALIFORNIA,1950,House,1,Hubert B. Scudder,Republican,85122
CALIFORNIA,1950,House,1,Roger Kent,Democrat,72584
CALIFORNIA,1950,House,2,Clair Engle,Democrat,85103
CALIFORNIA,1950,House,3,Leroy Johnson,Republican,177269
CALIFORNIA,1950,House,4,Franck R. Havenner,Democrat,83078
CALIFORNIA,1950,House,4,Raymond D. Smith,Republican,49599
CALIFORNIA,1950,House,5,John F. Shelley,Democrat,147883
CALIFORNIA,1950,House,6,George P. Miller,Democrat,192342
CALIFORNIA,1950,House,7,John J. Allen Jr.,Republican,74069
CALIFORNIA,1950,House,7,Lyle E. Cook,Democrat,59976
CALIFORNIA,1950,House,8,Jack Z. Anderson,Republican,188519
CALIFORNIA,1950,House,8,John A. Peterson,Independent-Progressive,34172
CALIFORNIA,1950,House,9,Allan Oakley Hunter,Republican,76015
CALIFORNIA,1950,House,9,Cecil F. White,Democrat,70201
CALIFORNIA,1950,Senate,,Richard M. Nixon,Republican,2183454
CALIFORNIA,1950,Senate,,Helen Gahagan Douglas,Democrat,1502507
COLORADO,1950,House,1,Byron G. Rogers,Democrat,70165
COLORADO,1950,House,1,Richard G. Luxford,Republican,67436
COLORADO,1950,House,1,Tillman H. Erb,Independent,1287
COLORADO,1950,House,1,Carle Whitehead,Socialist,585
COLORADO,1950,House,2,William S. Hill,Republican,73045
COLORADO,1950,House,2,George L. Bickel,Democrat,53313
COLORADO,1950,House,2,Hugh M. Fickle,Socialist,649
COLORADO,1950,House,3,J. Edgar Chenoweth,Republican,58851
COLORADO,1950,House,3,John H. Marsalis,Democrat,55110
COLORADO,1950,House,4,Wayne N. Aspinall,Democrat,35797
COLORADO,1950,House,4,Jack Evans,Republican,26674
COLORADO,1950,Senate,,Eugene D. Millikin,Republican,239724
COLORADO,1950,Senate,,John A. Carroll,Democrat,210442
California,1950,Representative,10,Thomas H. Werdel,Republican,59313
California,1950,Representative,10,Stella M. Walker,Democrat,51409
California,1950,Representative,10,,Scattering,2
California,1950,Representative,11,Ernest K. Bramblett,Republican,59780
California,1950,Representative,11,Marion R. Walker,Democrat,55020
California,1950,Representative,11,,Scattering,10
California,1950,Representative,12,Patrick J. Hillings,Republican,107933
California,1950,Representative,12,Steve Zetterberg,Democrat,71982
California,1950,Representative,12,,Scattering,5
California,1950,Representative,13,Norris Poulson,Republican Democrat,83296
California,1950,Representative,13,John H. Davidson,Independent-Progressive,14789
California,1950,Representative,13,,Scattering,91
California,1950,Representative,14,Samuel W. Yorty,Democrat,47653
California,1950,Representative,14,Jack W. Hardy,Republican,35543
California,1950,Representative,14,Charlotta A. Bass,Independent-Progressive,13364
California,1950,Representative,14,,Scattering,4
California,1950,Representative,15,Gordon L. McDonough,Republican Democrat,112701
California,1950,Representative,15,Jeanne Cole,Independent-Progressive,16559
California,1950,Representative,15,,Scattering,89
California,1950,Representative,16,Donald L. Jackson,Republican,115970
California,1950,Representative,16,Esther Murray,Democrat,79744
California,1950,Representative,16,,Scattering,39
California,1950,Representative,17,Cecil R. King,Democrat Republican,166334
California,1950,Representative,17,,Scattering,127
California,1950,Representative,18,Clyde Doyle,Democrat,97174
California,1950,Representative,18,Craig Hosmer,Republican,95308
California,1950,Representative,18,,Scattering,3
California,1950,Representative,19,Chet Holifield,Democrat Republican,73317
California,1950,Representative,19,Myra Tanner Weiss,Independent,7329
California,1950,Representative,19,,Scattering,57
California,1950,Representative,20,Carl Hinshaw,Republican Democrat,211022
California,1950,Representative,20,William B. Esterman,Independent-Progressive,26339
California,1950,Representative,20,Frank Nelson,Prohibition,10339
California,1950,Representative,20,,Scattering,55
California,1950,Representative,21,Harry R. Sheppard,Democrat,62994
California,1950,Representative,21,H. T. Reynolds,Republican,46693
California,1950,Representative,21,,Scattering,3
California,1950,Representative,22,John Phillips,Republican Democrat,114497
California,1950,Representative,22,,Scattering,146
California,1950,Representative,23,Clinton D. McKinnon,Democrat,94137
California,1950,Representative,23,Leslie E. Gehres,Republican,90398
California,1950,Representative,23,,Scattering,2
California,1950,Senate,,Nixon,Republican,2183454
California,1950,Senate,,Douglas,Democratic,1994538
California,1960,Congressional,,Unknown,Democratic,3038056
California,1960,Congressional,,Unknown,Republican,2915992
Colorado,1960,Congressional,,Unknown,Democratic,454904
Colorado,1960,Congressional,,Unknown,Republican,476024
Connecticut,1950,House,1,A. A. Ribicoff,Democrat,134258
Connecticut,1950,House,1,Harry Schwolsky,Republican,96251
Connecticut,1950,House,2,Horace Seely-Brown,Republican,68747
Connecticut,1950,House,2,Thomas Going Woodhouse,Democrat,66523
Connecticut,1950,House,3,John A. McGuire,Democrat,89391
Connecticut,1950,House,3,Ellsworth B. Foote,Republican,82394
Connecticut,1950,House,4,Albert P. Morano,Republican,111939
Connecticut,1950,House,4,Dennis M. Carroll,Democrat,88682
Connecticut,1950,House,5,James T. Patterson,Republican,65915
Connecticut,1950,House,5,J. Gregory Lynch,Democrat,56752
Connecticut,1950,Senate,,William Benton,Democrat,431413
Connecticut,1950,Senate,,Prescott S. Bush,Republican,430311
Connecticut,1950,Senate,,Brien McMahon,Democrat,453646
Connecticut,1950,Senate,,Joseph E. Talbot,Republican,409053
Connecticut,1950,House,,Antoni N. Sadlak,Republican,433912
Connecticut,1950,House,,Joseph W. Bogdanski,Democrat,426485
Connecticut,1950,Senate,,Benton,Democratic,431533
Connecticut,1950,Senate,,Talbot,Republican,346287
Connecticut,1960,Congressional,,Unknown,Democratic,665805
Connecticut,1960,Congressional,,Unknown,Republican,558945
Delaware,1950,House,,J. Caleb Boggs,Republican,73313
Delaware,1950,House,,Henry M. Winchester,Democrat,56091
Delaware,1950,Senate,,Williams,Republican,57072
Delaware,1950,Senate,,Hughes,Democratic,47108
Delaware,1960,Congressional,,Unknown,Democratic,99968
Delaware,1960,Congressional,,Unknown,Republican,96373
FLORIDA,1950,House,1,Chester B. McMullen,Democrat,40466
FLORIDA,1950,House,2,Charles E. Bennett,Democrat,34334
FLORIDA,1950,House,3,Robert L. F. Sikes,Democrat,24548
FLORIDA,1950,House,4,Bill Lantaff,Democrat,65738
FLORIDA,1950,House,4,Joseph Edward Worton,Republican,14305
FLORIDA,1950,House,5,A. S. Herlong Jr.,Democrat,32475
FLORIDA,1950,House,5,Carl K. Landes,Republican,9958
FLORIDA,1950,House,6,Dwight L. Rogers,Democrat,31205
FLORIDA,1950,Senate,,George A. Smathers,Democrat,238987
FLORIDA,1950,Senate,,John P. Booth,Republican,74228
Florida,1950,Senate,,Smathers,Democratic,235154
Florida,1950,Senate,,Pepper,Democratic,224813
Florida,1960,Congressional,,Unknown,Democratic,1036553
Florida,1960,Congressional,,Unknown,Republican,774601
GEORGIA,1950,House,1,Prince H. Preston Jr.,Democrat,29716
GEORGIA,1950,House,10,Paul Brown,Democrat,27868
GEORGIA,1950,House,2,E. E. Cox,Democrat,18920
GEORGIA,1950,House,3,E. L. Forrester,Democrat,24221
GEORGIA,1950,House,4,A. Sidney Camp,Democrat,21960
GEORGIA,1950,House,5,James C. Davis,Democrat,49317
GEORGIA,1950,House,6,Carl Vinson,Democrat,22402
GEORGIA,1950,House,7,Henderson Lanham,Democrat,23595
GEORGIA,1950,House,8,W. M. (Don) Wheeler,Democrat,14526
GEORGIA,1950,House,9,John S. Wood,Democrat,20945
GEORGIA,1950,Senate,,Walter F. George,Democrat,261290
Georgia,1960,Congressional,,Unknown,Democratic,458638
Georgia,1960,Congressional,,Unknown,Republican,274472
Hawaii,1950,House,,Joseph R. Farrington,Republican,71271
Hawaii,1950,House,,William B. Cobb,Democrat,40612
IDAHO,1950,House,1,John T. Wood,Republican,41823
IDAHO,1950,House,1,Gracie Pfost,Democrat,41040
IDAHO,1950,House,2,Hamer Budge,Republican,66966
IDAHO,1950,House,2,James H. Hawley Jr.,Democrat,50255
IDAHO,1950,Senate,,Henry C. Dworshak,Republican,104608
IDAHO,1950,Senate,,Claude J. Burtenshaw,Democrat,97092
IDAHO,1950,Senate,,Herman Welker,Republican,124237
IDAHO,1950,Senate,,D. Worth Clark,Democrat,77180
ILLINOIS,1950,House,1,William L. Dawson,Democrat,69506
ILLINOIS,1950,House,1,Archibald James Carey Jr.,Republican,41944
ILLINOIS,1950,House,10,Richard W. Hoffman,Republican,117498
ILLINOIS,1950,House,10,Charles J. Michal,Democrat,59127
ILLINOIS,1950,House,11,Timothy P. Sheehan,Republican,81358
ILLINOIS,1950,House,11,Chester A. Chesney,Democrat,62050
ILLINOIS,1950,House,12,Edgar A. Jonas,Republican,93486
ILLINOIS,1950,House,12,Charles J. Komaiko,Democrat,52226
ILLINOIS,1950,House,13,Marguerite Stitt Church,Republican,140750
ILLINOIS,1950,House,13,Thomas F. Dolan,Democrat,49187
ILLINOIS,1950,House,14,Chauncey W. Reed,Republican,103312
ILLINOIS,1950,House,14,Homer R. McElroy,Democrat,35856
ILLINOIS,1950,House,15,Noah M. Mason,Republican,82155
ILLINOIS,1950,House,15,Wayne F. Caskey,Democrat,47633
ILLINOIS,1950,House,16,Leo E. Allen,Republican,82190
ILLINOIS,1950,House,16,Russell J. Goldman,Democrat,39944
ILLINOIS,1960,House,17,Leslie C. Arends,Republican,74643
ILLINOIS,1960,House,17,Joe W. Russell,Democrat,37096
ILLINOIS,1960,House,18,Harold H. Velde,Republican,72499
ILLINOIS,1960,House,18,Walter Durley Boyle,Democrat,45214
ILLINOIS,1960,House,19,Robert B. Chiperfield,Republican,69379
ILLINOIS,1960,House,19,John Michael Kerwin Jr.,Democrat,48286
ILLINOIS,1950,House,2,Richard B. Vail,Republican,83023
ILLINOIS,1950,House,2,Barratt O'Hara,Democrat,71945
ILLINOIS,1960,House,20,Sid Simpson,Republican,62138
ILLINOIS,1960,House,20,Howard Manning,Democrat,42647
ILLINOIS,1960,House,21,Peter F. Mack Jr.,Democrat,67794
ILLINOIS,1960,House,21,Benjamin S. DeBoice,Republican,50530
ILLINOIS,1960,House,22,William L. Springer,Republican,67668
ILLINOIS,1960,House,22,Robert B. Borchers,Democrat,43795
ILLINOIS,1960,House,23,Edward H. Jenison,Republican,63669
ILLINOIS,1960,House,23,Clarence W. Arnold,Democrat,50143
ILLINOIS,1960,House,24,Charles W. Vursell,Republican,62692
ILLINOIS,1960,House,24,John David Upchurch,Democrat,53635
ILLINOIS,1960,House,25,Melvin Price,Democrat,75812
ILLINOIS,1960,House,25,Roger D. Jones,Republican,42896
ILLINOIS,1960,House,26,C. W. (Hunt) Bishop,Republican,53207
ILLINOIS,1960,House,26,Kent E. Keller,Democrat,50759
ILLINOIS,1950,House,3,Fred E. Busbey,Republican,87241
ILLINOIS,1950,House,3,Neil J. Linehan,Democrat,72676
ILLINOIS,1950,House,4,William E. McVey,Republican,73342
ILLINOIS,1950,House,4,James V. Buckley,Democrat,58190
ILLINOIS,1950,House,5,John C. Kluczynski,Democrat,91589
ILLINOIS,1950,House,5,Edward M. Gaynor,Republican,48052
ILLINOIS,1950,House,6,Thomas J. O'Brien,Democrat,106701
ILLINOIS,1950,House,6,John M. Fay,Republican,58534
ILLINOIS,1950,House,7,Adolph J. Sabath,Democrat,109841
ILLINOIS,1950,House,7,Henry F. Hayes,Republican,43211
ILLINOIS,1950,House,8,Thomas S. Gordon,Democrat,77736
ILLINOIS,1950,House,8,Philip Grontkowski,Republican,53305
ILLINOIS,1950,House,9,Sidney R. Yates,Democrat,74699
ILLINOIS,1950,House,9,Alexander A. Goldstein,Republican,69552
ILLINOIS,1950,Senate,,Everett M. Dirksen,Republican,1051984
ILLINOIS,1950,Senate,,Scott W. Lucas,Democrat,1657630
ILLINOIS,1950,Senate,,Enoch A. Holtwich,Prohibition,13050
INDIANA,1950,House,1,Ray J. Madden,Democrat,62666
INDIANA,1950,House,1,Paul Cyr,Republican,56063
INDIANA,1950,House,1,,Prohibition,509
INDIANA,1950,House,10,Ralph Harvey,Republican,81893
INDIANA,1950,House,10,Vernon J. Dwyer,Democrat,56140
INDIANA,1950,House,10,,Prohibition,1199
INDIANA,1950,House,11,Charles B. Brownson,Republican,116068
INDIANA,1950,House,11,Andrew Jacobs,Democrat,88418
INDIANA,1950,House,11,,Prohibition,994
INDIANA,1950,House,2,Charles A. Halleck,Republican,74872
INDIANA,1950,House,2,Dale E. Beck,Democrat,55153
INDIANA,1950,House,2,,Prohibition,797
INDIANA,1950,House,3,Shepard J. Crumpacker Jr.,Republican,83816
INDIANA,1950,House,3,Thurman C. Crook,Democrat,73646
INDIANA,1950,House,3,,Prohibition,1167
INDIANA,1950,House,4,E. Ross Adair,Republican,69711
INDIANA,1950,House,4,Edward H. Kruse Jr.,Democrat,53550
INDIANA,1950,House,4,,Prohibition,893
INDIANA,1950,House,5,John V. Beamer,Republican,91929
INDIANA,1950,House,5,John R. Walsh,Democrat,76878
INDIANA,1950,House,5,,Prohibition,994
INDIANA,1950,House,6,Cecil M. Harden,Republican,69789
INDIANA,1950,House,6,Jack H. Mankin,Democrat,62915
INDIANA,1950,House,6,,Prohibition,514
INDIANA,1950,House,7,William G. Bray,Republican,88825
INDIANA,1950,House,7,James F. Noland,Democrat,67992
INDIANA,1950,House,7,,Prohibition,966
INDIANA,1950,House,8,Winfield K. Denton,Democrat,78750
INDIANA,1950,House,8,Herman L. McCray,Republican,74573
INDIANA,1950,House,8,,Prohibition,939
INDIANA,1950,House,9,Earl Wilson,Republican,63229
INDIANA,1950,House,9,Charles W. Long,Democrat,51350
INDIANA,1950,House,9,,Prohibition,514
INDIANA,1950,Senate,,Homer E. Capehart,Republican,844303
INDIANA,1950,Senate,,Alex M. Campbell,Democrat,741025
INDIANA,1950,Senate,,,,13396
IOWA,1950,House,1,Thomas E. Martin,Republican,70058
IOWA,1950,House,1,James D. France,Democrat,43140
IOWA,1950,House,1,Oliver,Prohibition,299
IOWA,1950,House,2,Henry O. Talle,Republican,79066
IOWA,1950,House,2,Eugene J. Kean,Democrat,55359
IOWA,1950,House,3,H. R. Gross,Republican,73490
IOWA,1950,House,3,James O. Babcock,Democrat,40786
IOWA,1950,House,3,Kindchi,Prohibition,399
IOWA,1950,House,3,Baker,State Right Democrat,147
IOWA,1950,House,4,Karl M. LeCompte,Republican,51168
IOWA,1950,House,4,Steven V. Carter,Democrat,38649
IOWA,1950,House,4,Compton,Prohibition,438
IOWA,1950,House,5,Paul Cunningham,Republican,57429
IOWA,1950,House,5,Gibson C. Holliday,Democrat,43105
IOWA,1950,House,5,De Camp,Prohibition,318
IOWA,1950,House,6,James I. Dolliver,Republican,56982
IOWA,1950,House,6,Maurice O'Reilly,Democrat,30877
IOWA,1950,House,6,Nelson,Prohibition,345
IOWA,1950,House,7,Ben F. Jensen,Republican,55291
IOWA,1950,House,7,James A. Hart,Democrat,33617
IOWA,1950,House,7,Young,Prohibition,202
IOWA,1950,House,8,Charles B. Hoeven,Republican,56942
IOWA,1950,House,8,L. J. McGivern,Democrat,31689
IOWA,1950,House,8,Bishop,Prohibition,163
IOWA,1950,Senate,,Bourke B. Hickenlooper,Republican,470613
IOWA,1950,Senate,,Albert J. Loveland,Democrat,383766
IOWA,1950,Senate,,Kellum,Prohibition,3273
IOWA,1950,Senate,,Seemann,State Right Democrat,571
IOWA,1950,Senate,,Ludwig,Socialist Labor,300
Idaho,1950,Senate,,Taylor,Democratic,70893
Idaho,1950,Senate,,Dworshak,Republican,70802
Idaho,1960,Congressional,,Unknown,Democratic,131922
Idaho,1960,Congressional,,Unknown,Republican,161369
Illinois,1950,Senate,,Dirksen,Republican,1535805
Illinois,1950,Senate,,Lucas,Democratic,1286407
Illinois,1960,Congressional,,Unknown,Democratic,2377846
Illinois,1960,Congressional,,Unknown,Republican,2368988
Indiana,1950,Senate,,Jenner,Republican,711198
Indiana,1950,Senate,,Walsh,Democratic,560532
Indiana,1960,Congressional,,Unknown,Democratic,952358
Indiana,1960,Congressional,,Unknown,Republican,1175120
Iowa,1960,Congressional,,Unknown,Democratic,550565
Iowa,1960,Congressional,,Unknown,Republican,722381
KANSAS,1950,House,1,Albert M. Cole,Republican,66607
KANSAS,1950,House,1,Ewell Stewart,Democrat,33562
KANSAS,1950,House,2,Errett P. Scrivner,Republican,56862
KANSAS,1950,House,2,Milton Sullivant,Democrat,52015
KANSAS,1950,House,3,Myron V. George,Republican,42263
KANSAS,1950,House,3,Byrnes Griffith,Democrat,35928
KANSAS,1950,House,4,Edward H. Rees,Republican,77856
KANSAS,1950,House,4,Louis A. Donnell,Democrat,54438
KANSAS,1950,House,5,Clifford R. Hope,Republican,62608
KANSAS,1950,House,5,Robert L. Bock,Democrat,38707
KANSAS,1950,House,6,Wint Smith,Republican,51653
KANSAS,1950,House,6,F. F. Wasinger,Democrat,35087
KANSAS,1950,Senate,,Frank Carlson,Republican,321718
KANSAS,1950,Senate,,Paul Aiken,Democrat,261405
KANSAS,1950,Senate,,Frank Carlson,Republican,335880
KANSAS,1950,Senate,,Paul Aiken,Democrat,271365
KANSAS,1950,Senate,,Verne L. Damon,Prohibition,11859
KENTUCKY,1950,House,1,Noble J. Gregory,Democrat,34970
KENTUCKY,1950,HOUSE,1,,,34970
KENTUCKY,1950,House,2,John A. Whitaker,Democrat,41226
KENTUCKY,1950,HOUSE,2,,,41228
KENTUCKY,1950,House,3,Thruston Ballard Morton,Republican,62363
KENTUCKY,1950,House,3,Alex E. Humphrey,Democrat,49196
KENTUCKY,1950,HOUSE,3,,,46935
KENTUCKY,1950,House,4,Frank L. Chelf,Democrat,35529
KENTUCKY,1950,HOUSE,4,,,65552
KENTUCKY,1950,House,5,Brent Spence,Democrat,33920
KENTUCKY,1950,House,5,Thomas W. Hardesty,Republican,19670
KENTUCKY,1950,HOUSE,5,,,33929
KENTUCKY,1950,House,6,Thomas R. Underwood,Democrat,39762
KENTUCKY,1950,HOUSE,6,,,39762
KENTUCKY,1950,House,7,Carl D. Perkins,Democrat,34767
KENTUCKY,1950,House,7,O. W. Thompson,Republican,27190
KENTUCKY,1950,HOUSE,7,,,37337
KENTUCKY,1950,House,8,Joe B. Bates,Democrat,37722
KENTUCKY,1950,House,8,Elmer C. Roberts,Republican,24627
KENTUCKY,1950,HOUSE,8,,,37727
KENTUCKY,1950,House,9,James S. Golden,Republican,46928
KENTUCKY,1950,HOUSE,9,,,46928
KENTUCKY,1950,Senate,,Earle C. Clements,Democrat,317320
KENTUCKY,1950,Senate,,Charles I. Dawson,Republican,265994
KENTUCKY,1950,Senate,,Earle C. Clements,Democrat,331249
KENTUCKY,1950,Senate,,Charles I. Dawson,Republican,278368
KENTUCKY,1950,Senate,,James E. Olson,Independent,4496
KENTUCKY,1950,SENATE,,,,317320
KENTUCKY,1950,SENATE,,,,334240
Kansas,1960,Congressional,,Unknown,Democratic,363202
Kansas,1960,Congressional,,Unknown,Republican,561474
Kentucky,1950,Senate,,Chapman,Democratic,334324
Kentucky,1950,Senate,,Cooper,Republican,282480
Kentucky,1960,Congressional,,Unknown,Democratic,530446
Kentucky,1960,Congressional,,Unknown,Republican,602607
LOUISIANA,1950,HOUSE,1,F. Edward Hébert,Democrat,35456
LOUISIANA,1950,HOUSE,2,Hale Boggs,Democrat,30232
LOUISIANA,1950,HOUSE,3,Edwin E. Willis,Democrat,21591
LOUISIANA,1950,HOUSE,4,Overton Brooks,Democrat,25529
LOUISIANA,1950,HOUSE,5,Otto E. Passman,Democrat,22478
LOUISIANA,1950,HOUSE,6,James H. Morrison,Democrat,34718
LOUISIANA,1950,HOUSE,7,Henry D. Larcade Jr.,Democrat,22931
LOUISIANA,1950,HOUSE,8,A. Leonard Allen,Democrat,25140
LOUISIANA,1950,SENATE,,Russell B. Long,Democrat,220907
LOUISIANA,1950,SENATE,,Charles S. Gerth,Republican,30931
Louisiana,1960,Congressional,,Unknown,Democratic,407339
Louisiana,1960,Congressional,,Unknown,Republican,230402
MAINE,1950,Representative,1,Robert Hale,Republican,48869
MAINE,1950,Representative,1,Lucia M. Cormier,Democrat,41620
MAINE,1950,Representative,2,Charles P. Nelson,Republican,49743
MAINE,1950,Representative,2,John J. Malone Jr.,Democrat,36506
MAINE,1950,Representative,3,Frank Fellows,Republican,38289
MAINE,1950,Representative,3,John V. Keenan,Democrat,22605
MARYLAND,1950,Representative,1,Edward T. Miller,Republican,36005
MARYLAND,1950,Representative,1,Thomas F. Johnson,Democrat,27122
MARYLAND,1950,Representative,2,James P. S. Devereux,Republican,99497
MARYLAND,1950,Representative,2,William P. Bolton,Democrat,93498
MARYLAND,1950,Representative,3,Thelma Gergely,Progressive,2129
MARYLAND,1950,Representative,3,Edward A. Garmatz,Democrat,27646
MARYLAND,1950,Representative,3,Louis R. Milio,Republican,14480
MARYLAND,1950,Representative,4,George H. Fallon,Democrat,34769
MARYLAND,1950,Representative,4,James W. Miller,Republican,25287
MARYLAND,1950,Representative,4,Marshall Jones,Progressive,1124
MARYLAND,1950,Representative,5,Lansdale G. Sasscer,Democrat,54152
MARYLAND,1950,Representative,5,Theodore S. Farr,Republican,40031
MARYLAND,1950,Representative,6,J. Glenn Beall,Republican,70707
MARYLAND,1950,Representative,6,Russell Peter Hartle,Democrat,43540
MARYLAND,1950,Senate,,John Marshall Butler,Republican,326291
MARYLAND,1950,Senate,,Millard E. Tydings,Democrat,283180
MARYLAND,1950,Senate,,Sam Fox,Progressive,6143
MICHIGAN,1950,Representative,1,Thaddeus M. Machrowicz,Democrat,75475
MICHIGAN,1950,Representative,1,Rudolph C. Tenerowicz,Republican,14610
MICHIGAN,1950,Representative,1,Dorothy Foulke,Progressive,1505
MICHIGAN,1950,Representative,1,Norman Frasier,Prohibition,232
MICHIGAN,1950,Representative,10,Roy O. Woodruff,Republican,47751
MICHIGAN,1950,Representative,10,William J. Kelly,Democrat,24198
MICHIGAN,1950,Representative,11,Charles E. Potter,Republican,50523
MICHIGAN,1950,Representative,11,Fred L. Hanscom,Democrat,25253
MICHIGAN,1950,Representative,11,Benjamin G. Roberts,Prohibition,213
MICHIGAN,1950,Representative,12,John B. Bennett,Republican,43019
MICHIGAN,1950,Representative,12,John Sabol,Democrat,26067
MICHIGAN,1950,Representative,13,George D. O'Brien,Democrat,56388
MICHIGAN,1950,Representative,13,Clarence J. McLeod,Republican,35178
MICHIGAN,1950,Representative,13,Earl V. Curtis,Prohibition,719
MICHIGAN,1950,Representative,13,Louis G. Tabaka,Democrat,76938
MICHIGAN,1950,Representative,14,Richard Durant,Republican,72137
MICHIGAN,1950,Representative,14,Herman G. Ottmer,Prohibition,524
MICHIGAN,1950,Representative,14,John D. Dingell,Democrat,73238
MICHIGAN,1950,Representative,15,Robert L. Berry,Republican,40865
MICHIGAN,1950,Representative,15,Harold Drake,Prohibition,225
MICHIGAN,1950,Representative,15,John Lesinski Jr.,Democrat,80229
MICHIGAN,1950,Representative,16,Kirby L. Wilson Jr.,Republican,60873
MICHIGAN,1950,Representative,16,O. Don Christie,Progressive,709
MICHIGAN,1950,Representative,16,E. A. Johnson,Prohibition,383
MICHIGAN,1950,Representative,16,George A. Dondero,Republican,114826
MICHIGAN,1950,Representative,17,Eugene G. Donohoe,Democrat,90712
MICHIGAN,1950,Representative,17,A. J. Nellis,Prohibition,578
MICHIGAN,1950,Representative,2,George Meader,Republican,61574
MICHIGAN,1950,Representative,2,John P. Dawson,Democrat,39771
MICHIGAN,1950,Representative,2,Walter S. Haynes,Prohibition,500
MICHIGAN,1950,Representative,3,Paul W. Shafer,Republican,58481
MICHIGAN,1950,Representative,3,Thomas B. Woodworth,Democrat,35877
MICHIGAN,1950,Representative,3,Lawrence A. Ruble,Prohibition,957
MICHIGAN,1950,Representative,4,Clare E. Hoffman,Republican,58625
MICHIGAN,1950,Representative,4,Forest A. Schoonard,Democrat,26301
MICHIGAN,1950,Representative,4,Ralph C. March,Prohibition,874
MICHIGAN,1950,Representative,5,Gerald R. Ford Jr.,Republican,72520
MICHIGAN,1950,Representative,5,James H. McLaughlin,Democrat,35337
MICHIGAN,1950,Representative,5,Ella Frame,Prohibition,375
MICHIGAN,1950,Representative,6,William W. Blackney,Republican,70100
MICHIGAN,1950,Representative,6,Herbert W. Devine,Democrat,61435
MICHIGAN,1950,Representative,6,Howard E. Winters,Prohibition,715
MICHIGAN,1950,Representative,6,Shirley O. Foster,Progressive,349
MICHIGAN,1950,Representative,6,Geneva Dollinger,Socialist Workers,54
MICHIGAN,1950,Representative,7,Jesse P. Wolcott,Republican,66947
MICHIGAN,1950,Representative,7,Roy E. Vimaw,Democrat,38953
MICHIGAN,1950,Representative,7,Clarence Dykhouse,Prohibition,420
MICHIGAN,1950,Representative,8,Fred L. Crawford,Republican,55001
MICHIGAN,1950,Representative,8,Leland S. Jennings,Democrat,35164
MICHIGAN,1950,Representative,8,Ruth Larson,Prohibition,772
MICHIGAN,1950,Representative,9,Ruth Thompson,Republican,43310
MICHIGAN,1950,Representative,9,Noel P. Fox,Democrat,36222
MICHIGAN,1950,Representative,9,Seth A. Davey,Prohibition,779
MINNESOTA,1950,Representative,1,August H. Andresen,Republican,75016
MINNESOTA,1950,Representative,1,Burton Chambers,Democratic-Farmer Labor,36839
