STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
DELAWARE,1968,House,,Philip Valenti,U.S. Labor,159
Daniel E. Lungren,Republican,98147,,,,
Dave Stockman,Republican,107881,,,,
David E. Bonior,Democrat,94815,,,,
David H. Uhr,U.S. Labor,124,,,,
David Irving Simmons,Republican,51478,,,,
David M. Serotkin,Republican,85326,,,,
David W. Thill,U.S. Labor,209,,,,
DeLoyd G. Hesselink,American Independent,1021,,,,
Del Clawson,Republican,95398,,,,
Delaware,1976,Presidential,,,,122461
Delaware,1976,Presidential,,,,109780
Delaware,1976,Presidential,,,,122461
District of Columbia,1972,House,,Walter E. Fauntroy,Democrat,12149
District of Columbia,1972,House,,Daniel L. Hall,Republican,1566
District of Columbia,1972,House,,Charlotte J. Reavis,Socialist Workers,499
District of Columbia,1972,House,,Louis S. Aronica,D.C. Statehood,1076
District of Columbia,1972,House,,Susan Pennington,U.S. Labor,377
District of Columbia,1972,House,,Write-in,Write-in,75
Donald J. Albosta,Democrat,89080,,,,
Donald J. Mitchell,Republican,115464,31,House,New York,1974
Donald J. Pease,Democrat,108061,,,,
Douglas Applegate,Democrat,116901,,,,
Douglas C. Nilson Jr.,Democrat,49021,,,,
Douglas Walgren,Democrat,113787,18,House,Pennsylvania,1982
E. Brady Denton,Republican,75323,,,,
Earl W. Colvin,Liberal,6492,32,House,New York,1974
Edward R. Roybal,Democrat,57966,,,,
Edward S. Skinner,Republican,28303,,,,
Edward Silvia Emery,Independent,1333,,,,
Edward W. Aho,Human Rights,231,,,,
Edward W. Pattison,Democrat,95361,29,House,New York,1974
Elford A. Cederberg,Republican,118726,,,,
Elizabeth D. Pape,American Independent,737,,,,
"Erwin ""Ed"" Hogan",Republican,44094,,,,
Eugene V. Atkinson,Democrat,78857,25,House,Pennsylvania,1982
FLORIDA,1948,House,10,Bill Sikes,Democrat,83413
FLORIDA,1948,House,10,L. A. (Skip) Bafalis,Republican,164273
FLORIDA,1948,House,11,Paul G. Rogers,Democrat,199031
FLORIDA,1948,House,11,Clyde Adams,American,19406
FLORIDA,1948,House,12,Charlie Friedman,Democrat,91749
FLORIDA,1948,House,12,J. Herbert Burke,Republican,107268
FLORIDA,1948,House,12,Bob Davis,Write-in,59
FLORIDA,1948,House,13,William Lehman,Democrat,127822
FLORIDA,1948,House,13,Lee Arnold Spiegelman,Republican,35357
FLORIDA,1948,House,14,Claude Pepper,Democrat,82065
FLORIDA,1948,House,14,Evelio S. Estrella,Republican,30774
FLORIDA,1948,House,14,Hortense Landesman Arvan,Write-in,0
FLORIDA,1948,House,15,Dante B. Fascell,Democrat,121292
FLORIDA,1948,House,15,Paul R. Cobb,Republican,50941
FLORIDA,1948,House,5,Jo Ann Saunders,Democrat,96260
FLORIDA,1948,House,5,Richard Kelly,Republican,138371
FLORIDA,1948,House,6,Gabriel Rogers,Democrat,80821
FLORIDA,1948,House,6,W. Bill Young,Republican,151371
FLORIDA,1948,House,6,Wally Staff,Write-in,26
FLORIDA,1948,House,7,Sam Gibbons,Democrat,102739
FLORIDA,1948,House,7,Dusty Owens,Republican,53599
FLORIDA,1948,House,8,Andy Ireland,Democrat,103360
FLORIDA,1948,House,8,Bob Johnson,Republican,74794
FLORIDA,1948,House,9,Joseph A. Rosier,Democrat,36630
FLORIDA,1948,House,9,Louis Frey Jr.,Republican,130509
FLORIDA,1948,Senate,,Lawton Chiles,Democrat,1709518
FLORIDA,1948,Senate,,John Grady,Republican,1057886
FLORIDA,1948,Senate,,Scattering,,130
Florida,1976,Presidential,,,,1636000
Florida,1976,Presidential,,,,1636000
Florida,1976,Presidential,,,,1636000
Francine Ryan,Democrat,89424,,,,
Francis Brouillette,Democrat,97325,,,,
Frank J. Horton,Republican,126566,34,House,New York,1974
GEORGIA,1994,House,1,Bo Ginn,Democrat,73826
GEORGIA,1994,House,1,,Write-in,62
GEORGIA,1994,House,10,Doug Barnard,Democrat,94782
GEORGIA,1994,House,10,,Write-in,82
GEORGIA,1994,House,2,Dawson Mathis,Democrat,95807
GEORGIA,1994,House,2,,Write-in,219
GEORGIA,1994,House,3,Jack Brinkley,Democrat,93174
GEORGIA,1994,House,3,Steven Dugan,Republican,11829
GEORGIA,1994,House,4,Elliott H. Levitas,Democrat,110261
GEORGIA,1994,House,4,George T. Warren II,Republican,51140
GEORGIA,1994,House,4,,Write-in,11
GEORGIA,1994,House,5,Andrew Young,Democrat,96056
GEORGIA,1994,House,5,Edward W. Gadrix,Republican,47998
GEORGIA,1994,House,5,,Write-in,9
GEORGIA,1994,House,6,John J. Flynt Jr.,Democrat,77532
GEORGIA,1994,House,6,Newt Gingrich,Republican,72409
GEORGIA,1994,House,6,,Write-in,12
GEORGIA,1994,House,7,Larry P. McDonald,Democrat,84842
GEORGIA,1994,House,7,Quincy Collins,Republican,68947
GEORGIA,1994,House,7,,Write-in,20
GEORGIA,1994,House,8,Bill Lee Evans,Democrat,90559
GEORGIA,1994,House,8,Billy Adams,Republican,39623
GEORGIA,1994,House,8,,Write-in,4
GEORGIA,1994,House,9,Ed Jenkins,Democrat,113245
GEORGIA,1994,House,9,Louise Wofford,Republican,29954
GEORGIA,1994,House,9,,Write-in,128
GEORGIA,1994,Presidential,,,,979409
GEORGIA,1994,Presidential,,,,483743
Gary A. Myers,Republican,103632,25,House,Pennsylvania,1982
Gary D. Towell,U.S. Labor,399,,,,
Gary Familian,Democrat,94988,,,,
George C. Wortley,Republican,75165,32,House,New York,1974
George E. Brown Jr.,Democrat,90830,,,,
George E. Danielson,Democrat,82767,,,,
Georgia,1976,Presidential,,,,732007
Georgia,1976,Presidential,,,,732007
Georgia,1976,Presidential,,,,983642
Glenn M. Anderson,Democrat,92034,,,,
Grant Carner,Republican,49308,,,,
Gregory J. Clark,Libertarian,441,,,,
Guam,1972,House,,Antonio Borja Won Pat,Democrat,19038
Guam,1972,House,,Write-in,Write-in,2077
Guy A. Vander Jagt,Republican,146712,,,,
H. J. Hepford,Republican,82370,17,House,Pennsylvania,1982
HAWAII,1976,House,1,Cecil L. Heftel,Democrat,60050
HAWAII,1976,House,1,Frederick Rohlfing,Republican,53745
HAWAII,1976,House,1,Kathy Joyce Hoshijo,Independents for Godly Government,23807
HAWAII,1976,House,2,Daniel K. Akaka,Democrat,124116
HAWAII,1976,House,2,Hank Inouye,Republican,23917
HAWAII,1976,House,2,Bill Penaroza,Independents for Godly Government,3461
HAWAII,1976,House,2,Dexter L. Cate,People's,2408
HAWAII,1976,House,2,Don Smith,Libertarian,2197
HAWAII,1976,Presidential,,,,147375
HAWAII,1976,Presidential,,,,140003
HAWAII,1976,Presidential,,,,3923
HAWAII,1976,Senate,,Spark M. Matsunaga,Democrat,162305
HAWAII,1976,Senate,,William Quinn,Republican,122724
HAWAII,1976,Senate,,Rockne Johnson,Libertarian,1404
HAWAII,1976,Senate,,Anthony N. Hodges,Prohibition,14226
HAWAII,1976,Senate,,James D. Kimmel,Non-Partisan,1433
Harold B. Festerly,American,1902,,,,
Harold D. DeWaters,Libertarian,198,,,,
Harold S. Sawyer,Republican,100580,,,,
Harry A. Hanna,Republican,42727,,,,
Harry Couch,Republican,28503,,,,
Hawaii,1976,Presidential,,,,147375
Hawaii,1976,Presidential,,,,147375
Hawaii,1976,Presidential,,,,147375
Henry A. Waxman,Democrat,108296,,,,
Henry J. Nowak,Democrat,95604,37,House,New York,1974
IDAHO,1948,HOUSE,1,Ken Pursley,Democratic,79062
IDAHO,1948,HOUSE,1,Steven D. Symms,Republican,95833
IDAHO,1948,HOUSE,2,Stan Kress,Democratic,82237
IDAHO,1948,HOUSE,2,George Hansen,Republican,84175
IDAHO,1948,PRESIDENTIAL,,,,126549
IDAHO,1948,PRESIDENTIAL,,,,204151
IDAHO,1948,PRESIDENTIAL,,,,5935
IDAHO,1948,PRESIDENTIAL,,,,3558
IDAHO,1948,PRESIDENTIAL,,,,739
ILLINOIS,1948,HOUSE,1,Ralph H. Metcalfe,Democratic,126632
ILLINOIS,1948,HOUSE,1,J. Raymer Jr.,Republican,10147
ILLINOIS,1948,HOUSE,1,Andrew C. Pulley,Socialist Workers,198
ILLINOIS,1948,HOUSE,1,Debra Simonsen,Workers,211
ILLINOIS,1948,HOUSE,1,,Write-in,5
ILLINOIS,1948,HOUSE,2,Morgan F. Murphy,Democratic,127297
ILLINOIS,1948,HOUSE,2,Spencer Leak,Republican,23037
ILLINOIS,1948,HOUSE,2,,Write-in,7
ILLINOIS,1948,HOUSE,3,Martin A. Russo,Democratic,115591
ILLINOIS,1948,HOUSE,3,Ronald Buikema,Republican,79434
ILLINOIS,1948,HOUSE,3,Frank Collin,White Power,1338
ILLINOIS,1948,HOUSE,3,,Write-in,2
ILLINOIS,1948,HOUSE,4,Ronald A. Rodger,Democratic,64924
ILLINOIS,1948,HOUSE,4,Edward Derwinski,Republican,124847
ILLINOIS,1948,HOUSE,4,,Write-in,1
ILLINOIS,1948,HOUSE,5,John G. Fary,Democratic,119336
ILLINOIS,1948,HOUSE,5,Vincent Krok,Republican,35756
ILLINOIS,1948,PRESIDENTIAL,,,,2271295
ILLINOIS,1948,PRESIDENTIAL,,,,2364269
ILLINOIS,1948,PRESIDENTIAL,,,,55939
ILLINOIS,1948,PRESIDENTIAL,,,,2422
ILLINOIS,1948,PRESIDENTIAL,,,,9250
ILLINOIS,1948,PRESIDENTIAL,,,,2018
ILLINOIS,1948,PRESIDENTIAL,,,,8615
ILLINOIS,1948,PRESIDENTIAL,,,,3057
ILLINOIS,1948,PRESIDENTIAL,,,,4417
INDIANA,1948,House,1,Adam Benjamin Jr.,Democrat,121155
INDIANA,1948,House,1,Robert J. Billings,Republican,48756
INDIANA,1948,House,2,Floyd J. Fithian,Democrat,117617
INDIANA,1948,House,2,William W. Erwin,Republican,95605
INDIANA,1948,House,2,James Hensley Logan,American,1623
INDIANA,1948,House,3,John Brademas,Democrat,101777
INDIANA,1948,House,3,Thomas L. Thorson,Republican,77004
INDIANA,1948,House,4,J. Edward Roush,Democrat,88361
INDIANA,1948,House,4,J. Danforth Quayle,Republican,107762
INDIANA,1948,House,4,Gail E. Gran,American,3060
INDIANA,1948,House,5,William C. Stout,Democrat,78807
INDIANA,1948,House,5,Elwood Hillis,Republican,127194
INDIANA,1948,House,6,David W. Evans,Democrat,105773
INDIANA,1948,House,6,David G. Crane,Republican,86854
INDIANA,1948,Senate,,Vance Hartke,Democrat,808522
INDIANA,1948,Senate,,Richard G. Lugar,Republican,1275833
INDIANA,1948,Senate,,David Lee Hoagland,U.S. Labor,2511
INDIANA,1948,Senate,,Don L. Lee,,14321
INDIANA,1948,Presidential,,,,1014714
INDIANA,1948,Presidential,,,,1182058
INDIANA,1948,Presidential,,,,7105
INDIANA,1948,Presidential,,,,1047
INDIANA,1948,Presidential,,,,14048
IOWA,1976,HOUSE,1,Edward Mezvinsky,Democrat,101024
IOWA,1976,HOUSE,1,James A. S. Leach,Republican,109694
IOWA,1976,HOUSE,1,Larry D. Smith,American,486
IOWA,1976,HOUSE,2,Michael T. Blouin,Democrat,102980
IOWA,1976,HOUSE,2,Tom Riley,Republican,100344
IOWA,1976,HOUSE,2,Lorin E. Oxley,American,485
IOWA,1976,HOUSE,2,James D. Roberson,Independent,741
IOWA,1976,HOUSE,3,Stephen J. Rapp,Democrat,90981
IOWA,1976,HOUSE,3,Charles E. Grassley,Republican,117957
IOWA,1976,HOUSE,4,Neal Smith,Democrat,145343
IOWA,1976,HOUSE,4,Charles E. Minor,Republican,65043
IOWA,1976,HOUSE,5,Tom Harkin,Democrat,135600
IOWA,1976,HOUSE,5,Kenneth R. Falk,Republican,71377
IOWA,1976,HOUSE,5,Verlyn LeRoy Hayes,American,2075
IOWA,1976,HOUSE,6,Berkley Bedell,Democrat,133507
IOWA,1976,HOUSE,6,Joanne D. Soper,Republican,62292
IOWA,1976,HOUSE,6,William David Mincer,American,2203
IOWA,1976,PRESIDENT,,,,619937
IOWA,1976,PRESIDENT,,,,632864
IOWA,1976,PRESIDENT,,,,262
IOWA,1976,PRESIDENT,,,,160
IOWA,1976,PRESIDENT,,,,551
IOWA,1976,PRESIDENT,,,,1454
IOWA,1976,PRESIDENT,,,,5041
IOWA,1976,PRESIDENT,,,,241
IOWA,1976,PRESIDENT,,,,233
IOWA,1976,PRESIDENT,,,,20057
IOWA,1976,PRESIDENT,,,,509
Idaho,1976,Presidential,,,,204151
Idaho,1976,Presidential,,,,204151
Idaho,1976,Presidential,,,,204151
Illinois,1982,House,10,Abner J. Mikva,Democrat,106804
Illinois,1982,House,10,Samuel H. Young,Republican,106603
Illinois,1982,House,10,,Write-in,7
Illinois,1982,House,11,Frank Annunzio,Democrat,135755
Illinois,1982,House,11,Daniel C. Reber,Republican,65680
Illinois,1982,House,11,,Write-in,4
Illinois,1982,House,12,Edwin I. Frank,Democrat,56642
Illinois,1982,House,12,Philip M. Crane,Republican,151899
Illinois,1982,House,12,,Write-in,10
Illinois,1982,House,13,James J. Cummings,Democrat,49777
Illinois,1982,House,13,Robert McClory,Republican,109726
Illinois,1982,House,13,Donald G. DesLauriers,Independent,4763
Illinois,1982,House,14,Marie Agnes Pese,Democrat,60505
Illinois,1982,House,14,John Erlenborn,Republican,176076
Illinois,1982,House,14,,Write-in,7
Illinois,1982,House,15,Tim L. Hall,Democrat,87676
Illinois,1982,House,15,Tom Corcoran,Republican,102555
Illinois,1982,House,16,Stephen Eytalis,Democrat,54002
Illinois,1982,House,16,John B. Anderson,Republican,114324
Illinois,1982,House,16,,Write-in,2
Illinois,1982,House,17,Merlin Karlock,Democrat,81220
Illinois,1982,House,17,George M. O'Brien,Republican,113145
Illinois,1982,House,18,Matthew Ryan,Democrat,79102
Illinois,1982,House,18,Robert H. Michel,Republican,108028
Illinois,1982,House,19,John Craver,Democrat,60967
Illinois,1982,House,19,Tom Railsback,Republican,122571
Illinois,1982,House,19,,Write-in,1
Illinois,1982,House,20,Peter Mack,Democrat,78634
Illinois,1982,House,20,Paul Findley,Republican,137223
Illinois,1982,House,21,Anna Wall Scott,Democrat,46906
Illinois,1982,House,21,Edward R. Madigan,Republican,137087
Illinois,1982,House,21,,Write-in,2
Illinois,1982,House,22,George E. Shipley,Democrat,129187
Illinois,1982,House,22,Ralph Y. McGinnis,Republican,81102
Illinois,1982,House,23,Melvin Price,Democrat,128113
Illinois,1982,House,23,Sam P. Drenovac,Republican,34825
Illinois,1982,House,24,Paul Simon,Democrat,152344
Illinois,1982,House,24,Peter G. Prineas,Republican,73766
Illinois,1982,House,6,Marilyn D. Clancy,Democrat,69359
Illinois,1982,House,6,Henry J. Hyde,Republican,106667
Illinois,1982,House,6,,Write-in,7
Illinois,1982,House,7,Cardiss Collins,Democrat,88239
Illinois,1982,House,7,Newell Ward,Republican,15854
Illinois,1982,House,7,,Write-in,1
Illinois,1982,House,8,Daniel D. Rostenkowski,Democrat,105505
