STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
ALABAMA,1982,Representative,1,Steve Gudac,Democrat,54315
ALABAMA,1982,Representative,1,Jack Edwards,Republican,87901
ALABAMA,1982,Representative,1,William (Bill) Springer,Libertarian,1812
ALABAMA,1982,Representative,2,Billy Joe Camp,Democrat,81904
ALABAMA,1982,Representative,2,Bill Dickinson,Republican,83290
ALABAMA,1982,Representative,3,Bill Nichols,Democrat,100864
ALABAMA,1982,Representative,3,Richard David Landers Jr.,Libertarian,3920
ALABAMA,1982,Representative,4,Tom Bevill,Democrat,118595
ALABAMA,1982,Representative,4,,Write-in,12
ALABAMA,1982,Representative,5,Ronnie G. Flippo,Democrat,108807
ALABAMA,1982,Representative,5,Leo Yambrek,Republican,24593
ALABAMA,1982,Representative,5,Kenneth Ament,Libertarian,1474
ALABAMA,1982,Representative,5,,Write-in,5
ALABAMA,1982,Representative,6,Ben Erdreich,Democrat,88029
ALABAMA,1982,Representative,6,Albert Lee Smith Jr.,Republican,76726
ALABAMA,1982,Representative,6,"Charles ""Chuck"" Ewing",Libertarian,632
ALABAMA,1982,Representative,7,Richard C. Shelby,Democrat,124070
ALABAMA,1982,Representative,7,James Jones,Libertarian,11
ALABAMA,1982,Representative,7,,Write-in,4058
ALASKA,1982,Representative,,Dave Carlson,Democrat,52011
ALASKA,1982,Representative,,Don Young,Republican,128274
ALASKA,1982,Representative,,Write-in,Write-in,799
AMERICAN SAMOA,1978,DELEGATE,,Fofo I. F. Sunia,Democrat,5397
ARIZONA,1982,House,1,"William E. ""Bill"" Hegarty",Democrat,41261
ARIZONA,1982,House,1,John McCain,Republican,89116
ARIZONA,1982,House,1,Richard K. Dodge,Libertarian,4850
ARIZONA,1982,House,2,Morris K. Udall,Democrat,73468
ARIZONA,1982,House,2,Roy B. Lace,Republican,28407
ARIZONA,1982,House,2,Jessica Sampson,Young Socialist Alliance,1799
ARIZONA,1982,House,3,Pat Bosch,Democrat,58644
ARIZONA,1982,House,3,Bob Stump,Republican,101198
ARIZONA,1982,House,4,Wayne O. Earley,Democrat,44182
ARIZONA,1982,House,4,Eldon Rudd,Republican,95620
ARIZONA,1982,House,4,"Richard A. ""Dick"" Stauffer",Libertarian,5664
ARIZONA,1982,House,5,Jim McNulty,Democrat,82938
ARIZONA,1982,House,5,Jim Kolbe,Republican,80531
ARIZONA,1982,House,5,Richard D. Auster,Libertarian,3332
ARIZONA,1982,House,5,Write-in,Write-in,1
ARIZONA,1982,Senate,,Dennis DeConcini,Democrat,411970
ARIZONA,1982,Senate,,Pete Dunn,Republican,291749
ARIZONA,1982,Senate,,"Randall ""Pete Bardo"" Clamons",Libertarian,20100
ARIZONA,1982,Senate,,Write-in,Write-in,66
ARKANSAS,1982,House,1,Bill Alexander,Democrat,124208
ARKANSAS,1982,House,1,Chuck Banks,Republican,67427
ARKANSAS,1982,House,2,Charles L. George,Democrat,82913
ARKANSAS,1982,House,2,Ed Bethune,Republican,96775
ARKANSAS,1982,House,3,Jim McDougal,Democrat,69089
ARKANSAS,1982,House,3,John Paul Hammerschmidt,Republican,133909
ARKANSAS,1982,House,4,Beryl Anthony Jr.,Democrat,121256
ARKANSAS,1982,House,4,Bob Leslie,Republican,63661
CALIFORNIA,1982,House,1,Douglas H. Bosco,Democrat,107749
CALIFORNIA,1982,House,1,Don H. Clausen,Republican,102043
CALIFORNIA,1982,House,1,David Redick,Libertarian,6374
CALIFORNIA,1982,House,10,Don Edwards,Democrat,77263
CALIFORNIA,1982,House,10,Bob Herriott,Republican,41546
CALIFORNIA,1982,House,10,Dale Burrow,Libertarian,2403
CALIFORNIA,1982,House,10,Edmon V. Kaiser,American Independent,2109
CALIFORNIA,1982,House,11,Tom Lantos,Democrat,109612
CALIFORNIA,1982,House,11,Bill Royer,Republican,76462
CALIFORNIA,1982,House,11,Wilson Branch,Peace and Freedom,1928
CALIFORNIA,1982,House,11,Nicholas W. Kudrovzeff,American Independent,1250
CALIFORNIA,1982,House,11,Chuck Olson,Libertarian,2920
CALIFORNIA,1982,House,12,Emmett Lynch,Democrat,61372
CALIFORNIA,1982,House,12,Ed Zschau,Republican,115495
CALIFORNIA,1982,House,12,Bill White,Libertarian,5471
CALIFORNIA,1982,House,2,John Newmeyer,Democrat,81314
CALIFORNIA,1982,House,2,Gene Chappie,Republican,116172
CALIFORNIA,1982,House,2,Howard Fogarsky,Peace and Freedom,3126
CALIFORNIA,1982,House,3,Robert T. Matsui,Democrat,194680
CALIFORNIA,1982,House,3,Bruce A. Daniel,Libertarian,16222
CALIFORNIA,1982,House,3,John C. Reiger,Peace and Freedom,6294
CALIFORNIA,1982,Representative,34,Esteban Ed Torres,Democrat,68316
CALIFORNIA,1982,Representative,34,Paul R. Jackson,Republican,51026
CALIFORNIA,1982,Representative,35,Robert E. Erwin,Democrat,52349
CALIFORNIA,1982,Representative,35,Jerry Lewis,Republican,112786
CALIFORNIA,1982,Representative,36,George E. Brown Jr.,Democrat,76546
CALIFORNIA,1982,Representative,36,John Paul Stark,Republican,64361
CALIFORNIA,1982,Representative,37,"Curtis R. ""Sam"" Cross",Democrat,68510
CALIFORNIA,1982,Representative,37,Al McCandless,Republican,105065
CALIFORNIA,1982,Representative,37,Marc R. Wruble,Libertarian,4287
CALIFORNIA,1982,Representative,38,Jerry M. Patterson,Democrat,73914
CALIFORNIA,1982,Representative,38,William F. (Bill) Dohr,Republican,61279
CALIFORNIA,1982,Representative,38,Anita K. Barr,Libertarian,5389
CALIFORNIA,1982,Representative,39,Frank G. Verges,Democrat,46681
CALIFORNIA,1982,Representative,39,William E. (Bill) Dannemeyer,Republican,129339
CALIFORNIA,1982,Representative,39,Frank Boeheim,Peace and Freedom,3152
CALIFORNIA,1982,House,4,Vic Fazio,Democrat,118476
CALIFORNIA,1982,House,4,Roger B. Canfield,Republican,67047
CALIFORNIA,1982,Representative,40,Paul Haseman,Democrat,52546
CALIFORNIA,1982,Representative,40,Robert E. Badham,Republican,144228
CALIFORNIA,1982,Representative,40,Maxine Bell Quirk,Peace and Freedom,4826
CALIFORNIA,1982,Representative,41,Tony Brandenburg,Democrat,58677
CALIFORNIA,1982,Representative,41,Bill Lowery,Republican,140130
CALIFORNIA,1982,Representative,41,Everett Hale,Libertarian,4654
CALIFORNIA,1982,Representative,42,James P. Spellman,Democrat,58690
CALIFORNIA,1982,Representative,42,Dan Lungren,Republican,142845
CALIFORNIA,1982,Representative,42,John S. Donohue,Peace and Freedom,5514
CALIFORNIA,1982,Representative,43,"Roy ""Pat"" Archer",Democrat,57995
CALIFORNIA,1982,Representative,43,Johnnie R. Crean,Republican,50297
CALIFORNIA,1982,Representative,43,Ron Packard,Republican (Write-in),66444
CALIFORNIA,1982,Representative,44,Jim Bates,Democrat,78474
CALIFORNIA,1982,Representative,44,Shirley M. Gissendanner,Republican,38447
CALIFORNIA,1982,Representative,44,Jim Conole,Libertarian,3304
CALIFORNIA,1982,Representative,45,Richard Hill,Democrat,50148
CALIFORNIA,1982,Representative,45,Duncan Hunter,Republican,117771
CALIFORNIA,1982,Representative,45,Jack R. Sanders,Libertarian,3839
CALIFORNIA,1982,House,5,Phillip Burton,Democrat,103268
CALIFORNIA,1982,House,5,Milton Marks,Republican,72139
CALIFORNIA,1982,House,5,Justin Raimondo,Libertarian,2904
CALIFORNIA,1982,House,6,Barbara Boxer,Democrat,96379
CALIFORNIA,1982,House,6,Dennis McQuaid,Republican,82128
CALIFORNIA,1982,House,6,Timothy-Allen Albertson,Peace and Freedom,2366
CALIFORNIA,1982,House,6,Howard C. Creighton,Libertarian,3191
CALIFORNIA,1982,House,7,George Miller,Democrat,126952
CALIFORNIA,1982,House,7,Paul E. Vallely,Republican,56360
CALIFORNIA,1982,House,7,Rich Newell,Libertarian,2752
CALIFORNIA,1982,House,7,Terry L. Wells,American Independent,2205
CALIFORNIA,1982,House,8,Ronald V. Dellums,Democrat,121537
CALIFORNIA,1982,House,8,Claude B. Hutchison Jr.,Republican,95694
CALIFORNIA,1982,House,9,Fortney H. (Pete) Stark,Democrat,104393
CALIFORNIA,1982,House,9,Bill Kennedy,Republican,67702
CALIFORNIA,1982,Senate,,Edmund G. Brown Jr.,Democrat,3494968
CALIFORNIA,1982,Senate,,Pete Wilson,Republican,4022565
CALIFORNIA,1982,Senate,,"Theresa ""Tena"" Dietrich",American Independent,83803
CALIFORNIA,1982,Senate,,Joseph Fuhrig,Libertarian,107720
CALIFORNIA,1982,Senate,,David Wald,Peace and Freedom,96388
COLORADO,1992,House,1,Patricia Schroeder,Democrat,94969
COLORADO,1992,House,1,Arch Decker,Republican,59009
COLORADO,1992,House,1,Robin White,Libertarian,3619
COLORADO,1992,House,2,Timothy E. Wirth,Democrat,101194
COLORADO,1992,House,2,John C. Buechner,Republican,59580
COLORADO,1992,House,2,Charles Jackson,Libertarian,2862
COLORADO,1992,House,3,Ray Kogovsek,Democrat,92384
COLORADO,1992,House,3,Tom Wiens,Republican,77409
COLORADO,1992,House,3,Stormy Mohn,Libertarian,2439
COLORADO,1992,House,3,Henry John Olshaw,Unaffiliated-American,656
COLORADO,1992,House,4,Charles L. (Bud) Bishopp,Democrat,45750
COLORADO,1992,House,4,Hank Brown,Republican,105550
COLORADO,1992,House,5,Tom Cronin,Democrat,57392
COLORADO,1992,House,5,Ken Kramer,Republican,84479
COLORADO,1992,House,6,Steve Hogan,Democrat,56598
COLORADO,1992,House,6,Jack Swigert,Republican,98909
COLORADO,1992,House,6,J. Craig Green,Libertarian,3605
CONNECTICUT,1982,House,1,Barbara Bailey Kennelly,Democrat,126798
CONNECTICUT,1982,House,1,Herschel A. Klein,Republican,58075
CONNECTICUT,1982,House,1,Daniel M. Landerfin,Libertarian,1237
CONNECTICUT,1982,House,2,Samuel Gejdenson,Democrat,95254
CONNECTICUT,1982,House,2,Tony Guglielmo,Republican,74294
CONNECTICUT,1982,House,2,Donald W. Wood,Libertarian,1255
CONNECTICUT,1982,House,3,Bruce A. Morrison,Democrat,90638
CONNECTICUT,1982,House,3,Lawrence J. DeNardis,Republican,88951
CONNECTICUT,1982,House,3,Michael R. Cohen,Libertarian,1164
CONNECTICUT,1982,House,3,Joelle R. Fishman,Communist,696
CONNECTICUT,1982,House,4,John Aristotle Phillips,Democrat,71110
CONNECTICUT,1982,House,4,Stewart B. McKinney,Republican,93660
CONNECTICUT,1982,House,4,Lothar Frank,Libertarian,1127
CONNECTICUT,1982,House,5,William R. Ratchford,Democrat,101362
CONNECTICUT,1982,House,5,Neal B. Hanlon,Republican,70808
CONNECTICUT,1982,House,5,Jerry Brennan,Libertarian,1203
