STATE,YEAR,RACE_TYPE,CONGRESSIONAL_DISTRICT,CANDIDATE_NAME,CANDIDATE_PARTY,VOTES
Georgia,1936,House,1,E. E. Cox,Democrat,19443
Georgia,1936,House,2,William Campbell,Independent,636
Georgia,1936,House,2,Campbell,Democrat,2
Georgia,1936,House,3,Stephen Pace,Democrat,22882
Georgia,1936,House,4,Albert Sidney Camp,Democrat,25609
Georgia,1936,House,4,Robert Ramspeck,Democrat,41674
Georgia,1936,House,5,Henry A. Alexander,Republican,47
Georgia,1936,House,5,Robert Ramspeck,Independent,4
Georgia,1936,House,6,Carl Vinson,Democrat,21966
Georgia,1936,House,6,Mrs. J. Ben Warren,Republican,21
Georgia,1936,House,6,Malcolm C. Tarver,Democrat,32280
Georgia,1936,House,7,Lewis H. Crawford,Republican,5062
Georgia,1936,House,8,John S. Gibson,Democrat,23633
Georgia,1936,House,8,John S. Gibson,Republican,821
Georgia,1936,House,8,R. Frank Whelchel,Democrat,25461
Georgia,1936,House,9,William C. Horton,Republican,4025
Georgia,1936,House,9,William C. Horton,Independent,626
Georgia,1936,House,9,W. H. Slack Jr.,Independent,52
Georgia,1936,House,9,Paul Brown,Democrat,18291
Georgia,1936,House,10,D. Talmage Bowers,Independent Democrat,119
Georgia,1936,House,10,D. Talmage Bowers,Independent,119
Georgia,1936,House,10,G. P. King,Independent,1
Hawaii,1932,Delegate,,Samuel Wilder King,Republican,54466
Idaho,1936,House,1,Compton I. White,Democrat,62107
Idaho,1936,House,1,Edward Gaffney,Republican,37999
Idaho,1936,House,2,Henry Dworshak,Republican,69804
Idaho,1936,House,2,Ira H. Masters,Democrat,61726
Idaho,1936,President,,,Democratic,127842
Idaho,1936,President,,,Republican,106553
Idaho,1936,President,,,Socialist,497
Idaho,1936,President,,,Communist,276
Idaho,1936,Senate,,John Thomas,Republican,124535
Idaho,1936,Senate,,Glen Taylor,Democrat,110614
Illinois,1912,Presidential,,Other,,657
Illinois,1932,House,21,Evan Howell,Republican,67896
Illinois,1932,House,21,Frank W. Fries,Democrat,63740
Illinois,1932,House,22,Edwin M. Schaefer,Democrat,98162
Illinois,1932,House,22,Calvin D. Johnson,Republican,84381
Illinois,1932,House,23,Lawrence F. Arnold,Democrat,64072
Illinois,1932,House,23,Ben O. Summer,Republican,61521
Illinois,1932,House,24,James V. Heidinger,Republican,49731
Illinois,1932,House,24,Claude V. Parsons,Democrat,43050
Illinois,1932,House,25,C. W. (Runt) Bishop,Republican,69165
Illinois,1932,House,25,Kent E. Keller,Democrat,67891
Illinois,1932,House,,William G. Stratton,Republican,2050493
Illinois,1932,House,,Stephen A. Day,Republican,2020006
Illinois,1932,House,,Thomas V. Smith,Democrat,1968143
Illinois,1932,House,,Walter J. Orlikoski,Democrat,1913950
Illinois,1932,House,,Harry Fleischman,,7377
Illinois,1932,House,,Lee S. Gregory,,7191
Illinois,1932,House,,Willis Ray Wilson,,6786
Illinois,1932,House,,Leon Duell Vincent,,6621
Illinois,1936,President,,,Democratic,2149934
Illinois,1936,President,,,Republican,2047240
Illinois,1936,President,,,Socialist,10914
Illinois,1936,President,,,Prohibition,9190
Illinois,1936,President,,,Scattering,657
Illinois,1942,House,1,Arthur W. Mitchell,Democrat,34641
Illinois,1942,House,1,William E. King,Republican,30098
Illinois,1942,House,2,Raymond S. McKeough,Democrat,155098
Illinois,1942,House,2,P. H. Moynihan,Republican,146927
Illinois,1942,House,2,Edward A. Kelly,Democrat,148382
Illinois,1942,House,3,Waldemar J. Roehler,Republican,141768
Illinois,1942,House,4,Harry P. Beam,Democrat,74977
Illinois,1942,House,4,Henry F. Schmudde,Republican,21858
Illinois,1942,House,5,Adolph J. Sabath,Democrat,35637
Illinois,1942,House,5,Martin Jykema,Republican,14540
Illinois,1942,House,6,A. F. Maciejewski,Democrat,187393
Illinois,1942,House,6,Joseph Wagner,Republican,146253
Illinois,1942,House,7,Leonard W. Schuetz,Democrat,229161
Illinois,1942,House,7,James G. Moreland,Republican,229793
Illinois,1942,House,8,Leo Kocialkowski,Democrat,40074
Illinois,1942,House,8,Anthony V. Champagne,Republican,11252
Illinois,1942,House,9,Charles S. Dewey,Republican,56806
Illinois,1942,House,9,Homer McPuffrey,Democrat,49816
Illinois,1942,House,10,George A. Paddock,Republican,199418
Illinois,1942,House,10,John Haderlein,Democrat,125827
Illinois,1942,House,11,Chauncey W. Reed,Republican,128645
Illinois,1942,House,11,Edgar O. Eakin,Democrat,70581
Illinois,1942,House,12,Noah M. Mason,Republican,90744
Illinois,1942,House,12,August C. Engli,Democrat,53945
Illinois,1942,House,13,Leo E. Allen,Republican,65698
Illinois,1942,House,13,John B. Hayes,Democrat,31502
Illinois,1942,House,14,Anton J. Johnson,Republican,60909
Illinois,1942,House,14,Forest Dizotell,Democrat,55451
Illinois,1942,House,15,Robert B. Chiperfield,Republican,65639
Illinois,1942,House,15,Russell M. Gunn,Democrat,50820
Illinois,1942,House,16,Everett M. Dirksen,Republican,76780
Illinois,1942,House,16,M. R. Clark,Democrat,57567
Illinois,1942,House,17,Leslie C. Arends,Republican,56712
Illinois,1942,House,17,J. Joseph Pitts,Democrat,36102
Illinois,1942,House,18,Jessie Sumner,Republican,64409
Illinois,1942,House,18,James A. Meeks,Democrat,56744
Illinois,1942,House,19,William H. Wheat,Republican,75933
Illinois,1942,House,19,Alfred D. Hinton,Democrat,74691
Illinois,1942,House,20,James M. Barnes,Democrat,44824
Illinois,1942,House,20,Hardin E. Hanks,Republican,41806
Illinois,1942,Senate,,C. Wayland Brooks,Republican,2045924
Illinois,1942,Senate,,James M. Slattery,Democrat,2025007
Illinois,1942,Senate,,Enoch A. Holtwick,,8525
Illinois,1942,Senate,,Clarence H. Mayer,,6517
Indiana,1912,Presidential,,Other,,706
Indiana,1932,House,1,William T. Schulte,Democrat,71606
Indiana,1932,House,1,Elliot Belshaw,Republican,45947
Indiana,1932,House,2,Charles A. Halleck,Republican,87652
Indiana,1932,House,2,James O. Cox,Democrat,63290
Indiana,1932,House,3,Robert A. Grant,Republican,73914
Indiana,1932,House,3,George Smith,Democrat,50258
Indiana,1932,House,4,George W. Gillie,Republican,80258
Indiana,1932,House,4,Frank E. Corbett,Democrat,58157
Indiana,1932,House,5,Forest A. Harness,Republican,78691
Indiana,1932,House,5,George W. Wolf,Democrat,65200
Indiana,1932,House,6,Noble J. Johnson,Republican,80595
Indiana,1932,House,6,Lenhardt E. Bauer,Democrat,73499
Indiana,1932,House,7,Gerald W. Landis,Republican,81632
Indiana,1932,House,7,Charles H. Bedwell,Democrat,74746
Indiana,1932,President,,,,899466
Indiana,1932,President,,,,874063
Indiana,1932,President,,,,6437
Indiana,1932,President,,,,2075
Indiana,1932,President,,,,706
Indiana,1932,Senate,,Raymond E. Willis,Republican,888070
Indiana,1932,Senate,,Sherman Minton,Democrat,864803
Indiana,1932,Senate,,Carl W. Thompson,Prohibition,5621
Indiana,1932,Senate,,John H. Kingsbury,Socialist,1751
Iowa,1912,Presidential,,Socialist Labor,,452
Louisiana,1912,Presidential,,Independent,,108
Maryland,1912,Presidential,,Labor Party,,61
Maryland,1932,House,1,David J. Ward,Democrat,36057
Maryland,1932,House,1,Robert F. Duer,Republican,30810
Maryland,1932,House,1,Thomas F. Johnson,,0
Maryland,1932,House,2,William P. Cole Jr,Democrat,118495
Maryland,1932,House,2,Theodore F. Brown,Republican,59223
Maryland,1932,House,3,Thomas D'Alesandro Jr,Democrat,38540
Maryland,1932,House,3,John A. Janetzke,Republican,24153
Maryland,1932,House,4,John A. Meyer,Democrat,50199
Maryland,1932,House,4,Daniel J. Ellison,Republican,38444
Maryland,1932,House,5,Lansdale G. Sasscer,Democrat,58418
Maryland,1932,House,5,John N. Torvestad,Republican,23857
Maryland,1932,House,6,William D. Byron,Democrat,60057
Maryland,1932,House,6,Walter P. Johnson,Republican,52258
Maryland,1932,House,6,Charles F. Stewart,,1
Massachusetts,1912,Presidential,,Socialist Labor,,1492
Massachusetts,1932,House,1,Allen T. Treadway,Republican,72750
Massachusetts,1932,House,1,Clifford J. Akey,Democrat,54634
Massachusetts,1932,House,2,Charles M. Clason,Republican,76373
Massachusetts,1932,House,2,Patrick A. Doyle,Democrat,54428
Massachusetts,1932,House,3,Joseph E. Casey,Democrat,72839
Massachusetts,1932,House,3,Edward T. Simoneau,Republican,60676
Massachusetts,1932,House,4,Pehr G. Holmes,Republican,70542
Massachusetts,1932,House,4,Frank J. McGrail,Democrat,60988
Massachusetts,1932,House,4,Helen P. Nylen,Prohibition,1130
Massachusetts,1932,House,5,Edith Nourse Rogers,Republican,120435
Massachusetts,1932,House,5,Francis J. Roane,Democrat,37593
Massachusetts,1932,House,6,George J. Bates,Republican,88834
Massachusetts,1932,House,6,James D. Burns,Democrat,85214
Massachusetts,1932,House,7,William Henry Haskell,Republican,52701
Massachusetts,1932,House,7,Lawrence J. Connery,Democrat,89966
Massachusetts,1932,House,7,Thaxter Eaton,Prohibition,2194
Massachusetts,1932,President,,,,1076522
Massachusetts,1932,President,,,,939700
Massachusetts,1932,President,,,,4091
Massachusetts,1932,President,,,,3806
Massachusetts,1932,President,,,,1492
Massachusetts,1932,President,,,,1370
Massachusetts,1932,President,,,,12
Massachusetts,1932,Senate,,David I. Walsh,Democrat,1088838
Massachusetts,1932,Senate,,Henry Parkman Jr,Republican,838122
Massachusetts,1932,Senate,,George L. Thompson,Prohibition,9632
Massachusetts,1932,Senate,,Philip Frankfeld,Communist,3467
Massachusetts,1932,Senate,,George Lyman Paine,Socialist,6876
Massachusetts,1932,Senate,,Horace I. Hillis,Socialist-Labor,4133
Michigan,1912,Presidential,,Socialist Labor,,2512
Michigan,1932,Representative,4,Clare E. Hoffman,Republican,65666
Michigan,1932,Representative,4,Harvey Hope Jarvis,Democrat,40443
Michigan,1932,Representative,4,Sarah Bishop,Prohibition,232
Michigan,1932,Representative,5,Bartel J. Jonkman,Republican,65240
Michigan,1932,Representative,5,Garrett Heyns,Democrat,56172
Michigan,1932,Representative,6,William W. Blackney,Republican,77340
Michigan,1932,Representative,6,Charles R. Adair,Democrat,73629
Michigan,1932,Representative,6,Harry F. Griffin,Socialist,335
Michigan,1932,Representative,6,Royal S. Woodhead,Prohibition,105
Michigan,1932,Representative,7,Jesse P. Wolcott,Republican,73926
Michigan,1932,Representative,7,Albert A. Wagner,Democrat,39416
Michigan,1932,Representative,7,Edward W. Wildt,Prohibition,56
Michigan,1932,Representative,8,Fred L. Crawford,Republican,68295
Michigan,1932,Representative,8,Louis C. Schwager,Democrat,43297
Michigan,1932,Representative,8,Holgar Larson,Prohibition,22
Michigan,1932,Representative,9,Albert J. Engel,Republican,52343
Michigan,1932,Representative,9,Noel P. Fox,Democrat,39667
Michigan,1932,Representative,9,William H. Boileau,Prohibition,64
Michigan,1932,Representative,10,Roy O. Woodruff,Republican,52685
Michigan,1932,Representative,10,William J. Kelly,Democrat,32280
Michigan,1932,Representative,10,F. A. Hatcher,Socialist,42
Michigan,1932,Representative,10,Gustav W. Mains,Prohibition,17
Michigan,1932,Representative,11,Fred Bradley,Republican,48087
Michigan,1932,Representative,11,Wendell L. Lund,Democrat,45826
Michigan,1932,Representative,11,Raymond Anderson,Communist,83
Michigan,1932,Representative,11,S. Basil Dickinson,Prohibition,49
Michigan,1932,Representative,12,Frank E. Hook,Democrat,47429
Michigan,1932,Representative,12,John B. Bennett,Republican,44733
Michigan,1932,Representative,12,Arvid N. Phillips,Communist,329
Michigan,1932,Representative,13,George D. O'Brien,Democrat,66965
Michigan,1932,Representative,13,Clarence J. McLeod,Republican,59115
Michigan,1932,Representative,13,William Jenkins,Socialist,350
Michigan,1932,Representative,13,Hugo Beiswenger,Communist,294
Michigan,1932,Representative,14,Louis C. Rabaut,Democrat,80463
Michigan,1932,Representative,14,George B. Schaefer,Republican,55910
Michigan,1932,Representative,15,John D. Dingell,Democrat,85239
Michigan,1932,Representative,15,Archie C. Fraser,Republican,52131
Michigan,1932,Representative,15,Woodrow Ingram,Socialist,352
Michigan,1932,Representative,16,John Lesinski,Democrat,73956
Michigan,1932,Representative,16,Robert Ford,Republican,51276
Michigan,1932,Representative,16,Mint Nauta,Socialist,320
Michigan,1932,Representative,16,Nat Wald,Communist,195
Michigan,1932,Representative,17,George A. Dondero,Republican,82809
Michigan,1932,Representative,17,Draper Allen,Democrat,68195
Michigan,1932,Representative,17,W. A. Allmendinger,Socialist,306
Minnesota,1932,President,,Democratic,Democratic,644196
Minnesota,1932,President,,Republican,Republican,596274
Minnesota,1932,President,,Socialist,Socialist,5454
Minnesota,1932,President,,Communist,Communist,2711
Minnesota,1932,President,,Industrial,Industrial,2553
Minnesota,1938,House,1,August H. Andresen,Republican,88814
Minnesota,1938,House,1,Francis L. Murphy,Democrat,27479
Minnesota,1938,House,1,Endre B. Anderson,Farmer-Labor,20700
Minnesota,1938,House,2,Joseph P. O'Hara,Republican,66610
Minnesota,1938,House,2,Elmer J. Ryan,Democrat,57675
Minnesota,1938,House,2,C.E. McNaught,Farmer-Labor,11534
Minnesota,1938,House,3,Richard P. O'Brien,Republican,63854
Minnesota,1938,House,3,Henry G. Teigan,Farmer-Labor,50222
Minnesota,1938,House,3,Martin A. Hogan,Democrat,28321
Minnesota,1938,House,3,John G. Alexander,,4488
Minnesota,1938,House,4,Melvin J. Maas,Republican,68525
Minnesota,1938,House,4,George L. Siegel,Farmer-Labor,32898
Minnesota,1938,House,4,Willard J. Moran,Democrat,15050
Minnesota,1938,House,4,Oscar Youngdahl,Republican,79491
Minnesota,1938,House,5,Dewey Johnson,Farmer-Labor,52289
Minnesota,1938,House,5,LaMoine Montgomery Dowling,Democrat,20720
Minnesota,1938,House,6,Harold Knutson,Republican,84023
Minnesota,1938,House,6,E. Thomas O'Brien,Democrat,52504
Minnesota,1938,House,6,H. Carl Andersen,Republican,65958
Minnesota,1938,House,7,Harold L. Peterson,Farmer-Labor,42356
Minnesota,1938,House,7,J. L. O'Connor,Democrat,21796
Minnesota,1938,House,8,William A. Pittenger,Republican,74521
Minnesota,1938,House,8,John T. Bernard,Farmer-Labor,39252
Minnesota,1938,House,8,M. W. Blatnik,Democrat,23845
Minnesota,1938,House,9,Richard Thompson Buckler,Farmer-Labor,48999
Minnesota,1938,House,9,Colvin G. Butler,Republican,48324
Minnesota,1938,House,9,Frank H. Timm,Democrat,15507
Minnesota,1938,Senate,,Henrik Shipstead,Republican,641049
Minnesota,1938,Senate,,Elmer A. Benson,Farmer-Labor,310875
Minnesota,1938,Senate,,John E. Regan,Democrat,248658
Minnesota,1938,Senate,,Grace Holmes Carlson,,8761
Minnesota,1938,Senate,,Carl Winter,,256
Mississippi,1912,Presidential,,Independent Republican,Republican,4550
Mississippi,1938,House,1,John E. Rankin,Democrat,19330
Mississippi,1938,House,2,Wall Doxey,Democrat,16939
Mississippi,1938,House,3,William M. Whittington,Democrat,13864
Mississippi,1938,House,4,A. L. Ford,Democrat,15329
Mississippi,1938,House,5,Ross A. Collins,Democrat,24079
Mississippi,1938,House,6,William M. Colmer,Democrat,26879
Mississippi,1938,House,7,Dan R. McGehee,Democrat,29799
Mississippi,1938,President,,Democratic,,168267
Mississippi,1938,President,,Independent Republican,,2850
Mississippi,1938,President,,Republican,,2814
Mississippi,1938,President,,Socialist,,192
Mississippi,1938,Senate,,Theodore G. Bilbo,Democrat,143431
Missouri,1912,Presidential,,Socialist Labor,,209
Missouri,1932,House,1,Milton A. Romjue,Democratic,62461
Missouri,1932,House,1,Henry S. Beardsley,Republican,61123
Missouri,1932,House,2,William L. Nelson,Democratic,77922
Missouri,1932,House,2,Roy O. Miller,Republican,66794
Missouri,1932,House,2,Fred Umstead,Socialist Labor,7
Missouri,1932,House,3,Richard M. Duncan,Democrat,77424
Missouri,1932,House,3,Fred Maughmer,Republican,67757
Missouri,1932,House,4,C. Jasper Bell,Democrat,72331
Missouri,1932,House,4,John W. Mitchell,Republican,48181
Missouri,1932,House,4,William Hanks,Socialist Labor,12
Missouri,1932,House,5,Joseph B. Shannon,Democrat,63202
Missouri,1932,House,5,Forest W. Hanna,Republican,53390
Missouri,1932,House,5,Karl Oberhen,Socialist Labor,19
Missouri,1932,House,6,Phil A. Bennett,Republican,78740
Missouri,1932,House,6,Reuben T. Wood,Democrat,67902
Missouri,1932,House,7,Dewey Short,Republican,86547
Missouri,1932,House,7,Vernon Sigars,Democrat,59344
Missouri,1932,House,8,Clyde Williams,Democrat,64263
Missouri,1932,House,8,Peter M. Hanna,Republican,61567
Missouri,1932,House,8,William Doren,Socialist Labor,3
Missouri,1932,House,9,Clarence Cannon,Democrat,99294
Missouri,1932,House,9,F. R. Meyer,Republican,48704
Missouri,1932,House,10,Orville Zimmerman,Democrat,69859
Missouri,1932,House,10,C. E. Davenport,Republican,51755
Missouri,1932,House,11,John E. Sullivan,Democrat,85722
Missouri,1932,House,11,Charles J. Riley,Republican,68088
Missouri,1932,House,11,James Wagner,Socialist Labor,22
Missouri,1932,House,12,C. Arthur Anderson,Democrat,127005
Missouri,1932,House,12,Peter Tendler,Socialist Labor,108007
Missouri,1932,House,13,John J. Cochran,Democrat,82417
Missouri,1932,House,13,W. S. Sanford,Republican,45262
Missouri,1932,House,13,Norman Koehendorfer,Socialist Labor,17
Missouri,1932,Presidential,,Democratic,Democratic,958476
Missouri,1932,Presidential,,Republican,Republican,871009
Missouri,1932,Presidential,,Socialist,Socialist,2226
Missouri,1932,Presidential,,Prohibition,Prohibition,1800
Missouri,1932,Presidential,,Socialist Labor,Socialist Labor,209
Missouri,1932,Senate,,Harry S. Truman,Democratic,930775
Missouri,1932,Senate,,Manvel H. Davis,Republican,886376
Missouri,1932,Senate,,W. F. Rinck,Socialist,1669
Missouri,1932,Senate,,Theodore Baeff,Socialist Labor,196
Montana,1932,Presidential,,Democratic,Democratic,145698
Montana,1932,Presidential,,Republican,Republican,99579
Montana,1932,Presidential,,Socialist,Socialist,1443
Montana,1932,Presidential,,Prohibition,Prohibition,664
Montana,1932,Presidential,,Communist,Communist,489
Montana,1940,House,1,Jeannette Rankin,Republican,56616
Montana,1940,House,1,Jerry J. O'Connell,Democratic,47352
Montana,1940,House,1,James F. O'Connor,Democratic,83101
Montana,1940,House,2,Melvin N. Hoiness,Republican,49740
Montana,1940,House,2,Laverne Hamilton,Socialist,1196
Montana,1940,Senate,,Burton K. Wheeler,Democratic,176753
Montana,1940,Senate,,E. K. Cheadle,Republican,63941
NEW HAMPSHIRE,1932,HOUSE,1,Arthur B. Jenks,Republican,57982
NEW HAMPSHIRE,1932,HOUSE,1,Alphonse Roy,Democratic,55434
NEW HAMPSHIRE,1932,HOUSE,2,Foster Stearns,Republican,55530
NEW HAMPSHIRE,1932,HOUSE,2,Daniel J. Moriarty,Democratic,49290
NEW HAMPSHIRE,1932,PRESIDENTIAL,,Democratic,Democratic,125202
NEW HAMPSHIRE,1932,PRESIDENTIAL,,Republican,Republican,110127
NEW JERSEY,1932,HOUSE,1,Charles A. Wolverton,Republican,97547
NEW JERSEY,1932,HOUSE,1,Harry Roye,Democratic,77931
NEW JERSEY,1932,HOUSE,1,Andrew S. Hall,Socialist,257
NEW JERSEY,1932,HOUSE,1,Esther H. Elfreth,Prohibition,110
NEW JERSEY,1932,HOUSE,1,John F. Norman,Communist,67
NEW JERSEY,1932,HOUSE,2,Elmer H. Wene,Democratic,60392
NEW JERSEY,1932,HOUSE,2,Jeffrey Sears,Republican,55382
NEW JERSEY,1932,HOUSE,2,Joseph R. Sharp,Prohibition,48
NEW JERSEY,1932,HOUSE,3,William H. Sutphin,Democratic,76035
NEW JERSEY,1932,HOUSE,3,Joseph C. Irwin,Republican,70890
NEW JERSEY,1932,HOUSE,3,Horace T. Brown,Prohibition,29
NEW JERSEY,1932,HOUSE,4,D. Lane Powers,Republican,69834
NEW JERSEY,1932,HOUSE,4,Thomas S. Dignan,Democratic,54909
NEW JERSEY,1932,HOUSE,4,William C. Kaufman,Socialist,66
NEW JERSEY,1932,HOUSE,4,Otis Napoleon,Independent Progressive,32
NEW JERSEY,1932,HOUSE,4,Wilbur Jones,Prohibition,29
NEW JERSEY,1932,HOUSE,5,Charles A. Eaton,Republican,82840
NEW JERSEY,1932,HOUSE,5,Charles R. M. Tuttle,Democratic,65200
NEW JERSEY,1932,HOUSE,5,Emily R. G. Klein,Prohibition,42
NEW JERSEY,1932,PRESIDENTIAL,,Democratic,Democratic,1016808
NEW JERSEY,1932,PRESIDENTIAL,,Republican,Republican,945475
NEW JERSEY,1932,PRESIDENTIAL,,Communist,Communist,6508
NEW JERSEY,1932,PRESIDENTIAL,,Socialist,Socialist,2433
NEW JERSEY,1932,PRESIDENTIAL,,Prohibition,Prohibition,873
NEW JERSEY,1932,PRESIDENTIAL,,Socialist-Labor,Socialist-Labor,455
NEW JERSEY,1932,SENATE,,W. Warren Barbour,Republican,1029331
NEW JERSEY,1932,SENATE,,James H. R. Cromwell,Democratic,823393
NEW JERSEY,1932,SENATE,,McAlister Coleman,Socialist,8836
NEW JERSEY,1932,SENATE,,James A. Tumulty Jr.,Constitutional Independent,2784
NEW JERSEY,1932,SENATE,,Mary Ellen Dooner,Communist,1519
NEW JERSEY,1932,SENATE,,Edson R. Leach,Prohibition,645
NEW JERSEY,1932,SENATE,,Harry Santhouse,Socialist-Labor,464
NEW JERSEY,1932,SENATE,,George Breitman,Socialist Workers,303
Nebraska,1940,House,1,Oren S. Copeland,Republican,64431
Nebraska,1940,House,1,Henry C. Luckey,Democratic,51524
Nebraska,1940,House,2,Charles F. McLaughlin,Democratic,68760
Nebraska,1940,House,2,Theodore W. Metcalfe,Republican,52669
Nebraska,1940,House,3,Karl Stefan,Republican,90561
Nebraska,1940,House,3,Victor J. McGonigle,Democratic,19253
Nebraska,1940,House,3,Paul Burke,,3461
Nebraska,1940,House,4,Carl T. Curtis,Republican,66965
Nebraska,1940,House,4,R. O. Canaday,Democratic,29311
Nebraska,1940,House,5,Charles G. Binderup,,19807
Nebraska,1940,House,5,Harry B. Coffee,Democratic,63025
Nebraska,1940,House,5,Bert Howard,Republican,45548
Nebraska,1940,Presidential,,,Republican,352201
Nebraska,1940,Presidential,,,Democratic,263677
Nebraska,1940,Senate,,Hugh A. Butler,Republican,340250
Nebraska,1940,Senate,,R. L. Cochran,Democratic,247659
Nebraska,1940,Senate,,Albert F. Ruthven,,8982
Nevada,1940,House,,James G. Scrugham,Democratic,32714
Nevada,1940,House,,Ralph W. Lattin,Republican,18032
Nevada,1940,Presidential,,,Democratic,31945
Nevada,1940,Presidential,,,Republican,21229
Nevada,1940,Senate,,Key Pittman,Democratic,31351
Nevada,1940,Senate,,Samuel Platt,Republican,20488
New Jersey,1912,Presidential,,Socialist Labor,,455
New Mexico,1934,House,,Clinton P. Anderson,Democrat,106972
New Mexico,1934,House,,Herman R. Crile,Republican,75085
New Mexico,1934,Senate,,Dennis Chavez,Democrat,103194
New Mexico,1934,Senate,,Albert K. Mitchell,Republican,81257
New York,1932,House,41,Alfred J. Beiter,Democrat,57204
New York,1932,House,41,Alfred J. Beiter,American Labor,5639
New York,1932,House,41,J. Francis Harter,Republican,57335
New York,1932,House,42,Pius L. Schwert,Democrat,58356
New York,1932,House,42,Pius L. Schwert,American Labor,5894
New York,1932,House,42,Edward F. Moss,Republican,44866
New York,1932,House,42,Mattie Green,Communist,227
New York,1932,House,42,Daniel A. Reed,Republican,67520
New York,1932,House,43,Milton A. Bissell,Democrat,39295
New York,1932,House,43,Milton A. Bissell,American Labor,1773
New York,1932,House,24,James M. Fitzpatrick,Democrat,161577
New York,1932,House,24,Ralph W. Gwinn,Republican,136835
New York,1932,House,24,George Thomas,American Labor,35233
